liaison_id	acte_id	act_number	register	folio_norm	image_id	image_order	zone_id	class_id	class_name	role	zone_order_in_image	zone_order_global	abs_x	abs_y	abs_w	abs_h	statut_zone	statut_structure
861	10880.0	445	JJ119	257r	515	1	874.0	1.0	AI	AI	3520.0	1.0	0.0	3520.0	4206.0	1219.0	valide	valide_AI_AM_AF
862	10880.0	445	JJ119	257r	516	2	875.0	2.0	AF	AF	154.0	2.0	771.0	154.0	3881.0	4663.0	valide	valide_AI_AM_AF
863	10881.0	446	JJ119	258r	517	1	876.0	0.0	AC	AC	617.0	1.0	0.0	617.0	4210.0	243.0	valide	
864	10882.0	447	JJ119	258r	517	1	877.0	0.0	AC	AC	863.0	1.0	0.0	863.0	4201.0	217.0	valide	
865	10883.0	448	JJ119	258r	517	1	878.0	0.0	AC	AC	1084.0	1.0	0.0	1084.0	4198.0	3745.0	valide	
866	10884.0	449	JJ119	258v	518	1	879.0	0.0	AC	AC	163.0	1.0	774.0	163.0	3879.0	4649.0	valide	
867	10885.0	450	JJ119	259r	519	1	880.0	0.0	AC	AC	112.0	1.0	0.0	112.0	4203.0	3424.0	valide	
868	10886.0	451	JJ119	259r	519	1	881.0	1.0	AI	AI	3538.0	1.0	4.0	3538.0	4200.0	1213.0	valide	valide_AI_AM_AF
869	10886.0	451	JJ119	259r	520	2	882.0	3.0	AM	AM	154.0	2.0	775.0	154.0	3877.0	4657.0	valide	valide_AI_AM_AF
870	10886.0	451	JJ119	259r	521	3	883.0	3.0	AM	AM	68.0	3.0	0.0	68.0	4200.0	4750.0	valide	valide_AI_AM_AF
871	10886.0	451	JJ119	259r	522	4	884.0	3.0	AM	AM	147.0	4.0	768.0	147.0	3883.0	4637.0	valide	valide_AI_AM_AF
872	10886.0	451	JJ119	259r	523	5	885.0	3.0	AM	AM	93.0	5.0	0.0	93.0	4201.0	4733.0	valide	valide_AI_AM_AF
873	10886.0	451	JJ119	259r	524	6	886.0	2.0	AF	AF	148.0	6.0	693.0	148.0	3959.0	2273.0	valide	valide_AI_AM_AF
874	10887.0	452	JJ119	261v	524	1	887.0	1.0	AI	AI	2420.0	1.0	785.0	2420.0	3866.0	2326.0	valide	valide_AI_AM_AF
875	10887.0	452	JJ119	261v	525	2	888.0	2.0	AF	AF	142.0	2.0	5.0	142.0	4195.0	4708.0	valide	valide_AI_AM_AF
876	10897.0	1	JJ120	6r	541	1	900.0	0.0	AC	AC	34.0	1.0	1.0	34.0	4059.0	4766.0	valide	
877	10898.0	2	JJ120	6v	542	1	901.0	1.0	AI	AI	94.0	1.0	30.0	94.0	4012.0	4763.0	valide	valide_AI_AM_AF
878	10898.0	2	JJ120	6v	543	2	902.0	2.0	AF	AF	38.0	2.0	5.0	38.0	4059.0	3737.0	valide	valide_AI_AM_AF
879	10899.0	3	JJ120	7r	543	1	903.0	1.0	AI	AI	3772.0	1.0	0.0	3772.0	4064.0	963.0	valide	valide_AI_AM_AF
880	10899.0	3	JJ120	7r	544	2	904.0	3.0	AM	AM	53.0	2.0	15.0	53.0	4121.0	4787.0	valide	valide_AI_AM_AF
881	10899.0	3	JJ120	7r	545	3	905.0	2.0	AF	AF	54.0	3.0	7.0	54.0	4058.0	1089.0	valide	valide_AI_AM_AF
882	10900.0	4	JJ120	8r	545	1	906.0	0.0	AC	AC	1142.0	1.0	1.0	1142.0	4051.0	1531.0	valide	
883	10901.0	5	JJ120	8r	545	1	907.0	1.0	AI	AI	2671.0	1.0	1.0	2671.0	4053.0	2065.0	valide	valide_AI_AM_AF
884	10901.0	5	JJ120	8r	546	2	908.0	2.0	AF	AF	36.0	2.0	13.0	36.0	4120.0	3127.0	valide	valide_AI_AM_AF
885	10902.0	6	JJ120	8v	546	1	909.0	1.0	AI	AI	3153.0	1.0	15.0	3153.0	4122.0	1630.0	valide	valide_AI_AM_AF
886	10902.0	6	JJ120	8v	547	2	910.0	2.0	AF	AF	36.0	2.0	4.0	36.0	4058.0	2666.0	valide	valide_AI_AM_AF
887	10903.0	7	JJ120	9r	547	1	911.0	1.0	AI	AI	2701.0	1.0	1.0	2701.0	4053.0	2039.0	valide	valide_AI_AM_AF
888	10903.0	7	JJ120	9r	548	2	912.0	2.0	AF	AF	147.0	2.0	431.0	147.0	3769.0	2566.0	valide	valide_AI_AM_AF
889	10904.0	8	JJ120	9v	548	1	913.0	1.0	AI	AI	2709.0	1.0	389.0	2709.0	3812.0	2110.0	valide	valide_AI_AM_AF
890	10904.0	8	JJ120	9v	549	2	914.0	2.0	AF	AF	56.0	2.0	4.0	56.0	3989.0	1972.0	valide	valide_AI_AM_AF
891	10905.0	9	JJ120	10r	549	1	915.0	1.0	AI	AI	2007.0	1.0	1.0	2007.0	3990.0	2798.0	valide	valide_AI_AM_AF
892	10905.0	9	JJ120	10r	550	2	916.0	2.0	AF	AF	10.0	2.0	6.0	10.0	4104.0	1795.0	valide	valide_AI_AM_AF
893	10906.0	10	JJ120	10v	550	1	917.0	0.0	AC	AC	1805.0	1.0	0.0	1805.0	4110.0	3014.0	valide	
894	10907.0	11	JJ120	11r	551	1	918.0	0.0	AC	AC	24.0	1.0	0.0	24.0	4085.0	3270.0	valide	
895	10908.0	12	JJ120	11r	551	1	919.0	1.0	AI	AI	3278.0	1.0	4.0	3278.0	4093.0	1460.0	valide	valide_AI_AM_AF
896	10908.0	12	JJ120	11r	552	2	920.0	2.0	AF	AF	8.0	2.0	3.0	8.0	4106.0	3645.0	valide	valide_AI_AM_AF
897	10909.0	13	JJ120	11v	552	1	921.0	1.0	AI	AI	3626.0	1.0	0.0	3626.0	4110.0	1161.0	valide	valide_AI_AM_AF
898	10909.0	13	JJ120	11v	553	2	922.0	2.0	AF	AF	47.0	2.0	3.0	47.0	4091.0	4772.0	valide	valide_AI_AM_AF
899	10910.0	14	JJ120	12v	554	1	923.0	0.0	AC	AC	25.0	1.0	0.0	25.0	4110.0	3610.0	valide	
900	10911.0	15	JJ120	12v	554	1	924.0	1.0	AI	AI	3647.0	1.0	0.0	3647.0	4110.0	1145.0	valide	valide_AI_AM_AF
901	10911.0	15	JJ120	12v	555	2	925.0	2.0	AF	AF	35.0	2.0	3.0	35.0	4090.0	2659.0	valide	valide_AI_AM_AF
902	10912.0	16	JJ120	13r	555	1	926.0	1.0	AI	AI	2693.0	1.0	0.0	2693.0	4090.0	2056.0	valide	valide_AI_AM_AF
903	10912.0	16	JJ120	13r	556	2	927.0	2.0	AF	AF	29.0	2.0	148.0	29.0	3893.0	2938.0	valide	valide_AI_AM_AF
904	10913.0	17	JJ120	14r	557	1	928.0	0.0	AC	AC	75.0	1.0	3.0	75.0	4139.0	4775.0	valide	
905	10914.0	18	JJ120	14v	558	1	929.0	0.0	AC	AC	15.0	1.0	7.0	15.0	4112.0	3557.0	valide	
906	10915.0	19	JJ120	14v	558	1	930.0	1.0	AI	AI	3581.0	1.0	0.0	3581.0	4119.0	1219.0	valide	valide_AI_AM_AF
907	10915.0	19	JJ120	14v	559	2	931.0	3.0	AM	AM	20.0	2.0	3.0	20.0	4139.0	4835.0	valide	valide_AI_AM_AF
908	10915.0	19	JJ120	14v	560	3	932.0	2.0	AF	AF	24.0	3.0	32.0	24.0	4086.0	1224.0	valide	valide_AI_AM_AF
909	10916.0	20	JJ120	15v	560	1	933.0	0.0	AC	AC	1253.0	1.0	12.0	1253.0	4107.0	3581.0	valide	
910	10917.0	21	JJ120	16r	561	1	934.0	0.0	AC	AC	72.0	1.0	2.0	72.0	4141.0	3186.0	valide	
911	10918.0	22	JJ120	16r	561	1	935.0	1.0	AI	AI	3222.0	1.0	3.0	3222.0	4140.0	1573.0	valide	valide_AI_AM_AF
912	10918.0	22	JJ120	16r	562	2	936.0	2.0	AF	AF	20.0	2.0	0.0	20.0	4143.0	1401.0	valide	valide_AI_AM_AF
913	10919.0	23	JJ120	16v	562	1	937.0	1.0	AI	AI	1422.0	1.0	8.0	1422.0	4146.0	3409.0	valide	valide_AI_AM_AF
914	10919.0	23	JJ120	16v	563	2	938.0	2.0	AF	AF	7.0	2.0	7.0	7.0	4112.0	1672.0	valide	valide_AI_AM_AF
915	10920.0	24	JJ120	17r	563	1	939.0	1.0	AI	AI	1675.0	1.0	0.0	1675.0	4112.0	3098.0	valide	valide_AI_AM_AF
916	10920.0	24	JJ120	17r	564	2	940.0	2.0	AF	AF	3.0	2.0	0.0	3.0	4195.0	1020.0	valide	valide_AI_AM_AF
917	10921.0	25	JJ120	17v	564	1	941.0	0.0	AC	AC	1023.0	1.0	0.0	1023.0	4196.0	2475.0	valide	
918	10922.0	26	JJ120	17v	564	1	942.0	1.0	AI	AI	3499.0	1.0	0.0	3499.0	4195.0	1308.0	valide	valide_AI_AM_AF
919	10922.0	26	JJ120	17v	565	2	943.0	3.0	AM	AM	13.0	2.0	2.0	13.0	4088.0	4847.0	valide	valide_AI_AM_AF
920	10922.0	26	JJ120	17v	566	3	944.0	2.0	AF	AF	3.0	3.0	243.0	3.0	3935.0	1088.0	valide	valide_AI_AM_AF
921	10923.0	27	JJ120	18v	566	1	945.0	0.0	AC	AC	1086.0	1.0	313.0	1086.0	3864.0	3779.0	valide	
922	10924.0	28	JJ120	19r	567	1	946.0	0.0	AC	AC	40.0	1.0	3.0	40.0	4059.0	2908.0	valide	
923	10925.0	29	JJ120	19r	567	1	947.0	1.0	AI	AI	2939.0	1.0	0.0	2939.0	4096.0	1838.0	valide	valide_AI_AM_AF
924	10925.0	29	JJ120	19r	568	2	948.0	2.0	AF	AF	12.0	2.0	9.0	12.0	4101.0	3301.0	valide	valide_AI_AM_AF
925	10926.0	30	JJ120	19v	568	1	949.0	1.0	AI	AI	3303.0	1.0	0.0	3303.0	4110.0	1522.0	valide	valide_AI_AM_AF
926	10926.0	30	JJ120	19v	569	2	950.0	2.0	AF	AF	14.0	2.0	1.0	14.0	4069.0	1810.0	valide	valide_AI_AM_AF
927	10927.0	31	JJ120	20r	569	1	951.0	1.0	AI	AI	1820.0	1.0	1.0	1820.0	4065.0	3024.0	valide	valide_AI_AM_AF
928	10927.0	31	JJ120	20r	570	2	952.0	2.0	AF	AF	10.0	2.0	12.0	10.0	4098.0	1238.0	valide	valide_AI_AM_AF
929	10928.0	32	JJ120	20v	570	1	953.0	0.0	AC	AC	1249.0	1.0	0.0	1249.0	4110.0	3604.0	valide	
930	10929.0	33	JJ120	21r	571	1	954.0	1.0	AI	AI	37.0	1.0	0.0	37.0	4076.0	4842.0	valide	valide_AI_AM_AF
931	10929.0	33	JJ120	21r	572	2	955.0	2.0	AF	AF	41.0	2.0	284.0	41.0	3860.0	1721.0	valide	valide_AI_AM_AF
932	10930.0	34	JJ120	22r	573	1	956.0	0.0	AC	AC	29.0	1.0	0.0	29.0	4076.0	2935.0	valide	
933	10931.0	35	JJ120	22r	573	1	957.0	1.0	AI	AI	2948.0	1.0	2.0	2948.0	4069.0	1822.0	valide	valide_AI_AM_AF
934	10931.0	35	JJ120	22r	574	2	958.0	2.0	AF	AF	40.0	2.0	40.0	40.0	4103.0	2030.0	valide	valide_AI_AM_AF
935	10932.0	36	JJ120	22v	574	1	959.0	1.0	AI	AI	2062.0	1.0	0.0	2062.0	4142.0	2757.0	valide	valide_AI_AM_AF
936	10932.0	36	JJ120	22v	575	2	960.0	3.0	AM	AM	38.0	2.0	1.0	38.0	4061.0	4817.0	valide	valide_AI_AM_AF
937	10932.0	36	JJ120	22v	576	3	961.0	2.0	AF	AF	21.0	3.0	2.0	21.0	4140.0	2049.0	valide	valide_AI_AM_AF
938	10933.0	37	JJ120	23v	576	1	962.0	1.0	AI	AI	2069.0	1.0	92.0	2069.0	4050.0	2772.0	valide	valide_AI_AM_AF
939	10933.0	37	JJ120	23v	577	2	963.0	3.0	AM	AM	42.0	2.0	0.0	42.0	4073.0	4832.0	valide	valide_AI_AM_AF
940	10933.0	37	JJ120	23v	578	3	964.0	2.0	AF	AF	52.0	3.0	0.0	52.0	4136.0	1181.0	valide	valide_AI_AM_AF
941	10934.0	38	JJ120	24v	578	1	965.0	0.0	AC	AC	1233.0	1.0	0.0	1233.0	4142.0	3643.0	valide	
942	10935.0	39	JJ120	25r	579	1	966.0	0.0	AC	AC	94.0	1.0	0.0	94.0	4077.0	4766.0	valide	
943	10936.0	40	JJ120	25v	580	1	967.0	0.0	AC	AC	115.0	1.0	0.0	115.0	4147.0	4775.0	valide	
944	10937.0	41	JJ120	26r	581	1	968.0	1.0	AI	AI	135.0	1.0	2.0	135.0	4054.0	4721.0	valide	valide_AI_AM_AF
945	10937.0	41	JJ120	26r	582	2	969.0	2.0	AF	AF	79.0	2.0	0.0	79.0	4147.0	4821.0	valide	valide_AI_AM_AF
946	10938.0	42	JJ120	27r	583	1	970.0	0.0	AC	AC	69.0	1.0	0.0	69.0	4072.0	4772.0	valide	
947	10939.0	43	JJ120	27v	584	1	971.0	1.0	AI	AI	32.0	1.0	0.0	32.0	4147.0	4853.0	valide	valide_AI_AM_AF
948	10939.0	43	JJ120	27v	585	2	972.0	2.0	AF	AF	32.0	2.0	8.0	32.0	4074.0	1470.0	valide	valide_AI_AM_AF
949	10940.0	44	JJ120	28r	585	1	973.0	1.0	AI	AI	1498.0	1.0	2.0	1498.0	4067.0	3358.0	valide	valide_AI_AM_AF
950	10940.0	44	JJ120	28r	586	2	974.0	2.0	AF	AF	36.0	2.0	28.0	36.0	4155.0	1194.0	valide	valide_AI_AM_AF
951	10941.0	45	JJ120	28v	586	1	975.0	1.0	AI	AI	1234.0	1.0	0.0	1234.0	4183.0	3656.0	valide	valide_AI_AM_AF
952	10941.0	45	JJ120	28v	587	2	976.0	2.0	AF	AF	69.0	2.0	4.0	69.0	3955.0	3727.0	valide	valide_AI_AM_AF
953	10942.0	46	JJ120	29v	588	1	977.0	0.0	AC	AC	148.0	1.0	0.0	148.0	4183.0	3083.0	valide	
954	10942.1	46bis	JJ120	29v	588	1	978.0	1.0	AI	AI	3231.0	1.0	0.0	3231.0	4183.0	1744.0	valide	structure_invalide
955	10942.1	46bis	JJ120	29v	589	2											zone_suite_manquante	structure_invalide
956	10943.0	47	JJ120	30r	589	1	979.0	0.0	AC	AC	93.0	1.0	46.0	93.0	3982.0	4845.0	valide	
957	10944.0	48	JJ120	30v	590	1	980.0	0.0	AC	AC	139.0	1.0	0.0	139.0	4182.0	4761.0	valide	
958	10945.0	49	JJ120	31r	591	1	981.0	1.0	AI	AI	126.0	1.0	0.0	126.0	4044.0	4710.0	valide	valide_AI_AM_AF
959	10945.0	49	JJ120	31r	592	2	982.0	2.0	AF	AF	54.0	2.0	17.0	54.0	4163.0	1160.0	valide	valide_AI_AM_AF
960	10946.0	50	JJ120	31v	592	1	983.0	1.0	AI	AI	1212.0	1.0	0.0	1212.0	4183.0	3725.0	valide	valide_AI_AM_AF
961	10946.0	50	JJ120	31v	593	2	984.0	2.0	AF	AF	88.0	2.0	0.0	88.0	4046.0	4785.0	valide	valide_AI_AM_AF
962	10947.0	51	JJ120	32v	594	1	985.0	0.0	AC	AC	100.0	1.0	0.0	100.0	4181.0	2542.0	valide	
963	10948.0	52	JJ120	32v	594	1	986.0	1.0	AI	AI	2638.0	1.0	0.0	2638.0	4183.0	2209.0	valide	valide_AI_AM_AF
964	10948.0	52	JJ120	32v	595	2	987.0	2.0	AF	AF	44.0	2.0	0.0	44.0	4050.0	2303.0	valide	valide_AI_AM_AF
965	10949.0	53	JJ120	33r	595	1	988.0	0.0	AC	AC	2344.0	1.0	0.0	2344.0	4051.0	2483.0	valide	
966	10950.0	54	JJ120	33v	596	1	989.0	1.0	AI	AI	122.0	1.0	0.0	122.0	4183.0	4803.0	valide	valide_AI_AM_AF
967	10950.0	54	JJ120	33v	597	2	990.0	2.0	AF	AF	53.0	2.0	2.0	53.0	4090.0	1947.0	valide	valide_AI_AM_AF
968	10951.0	55	JJ120	34r	597	1	991.0	1.0	AI	AI	1997.0	1.0	1.0	1997.0	4079.0	2900.0	valide	valide_AI_AM_AF
969	10951.0	55	JJ120	34r	598	2	992.0	2.0	AF	AF	89.0	2.0	42.0	89.0	4141.0	1578.0	valide	valide_AI_AM_AF
970	10952.0	56	JJ120	34v	598	1	993.0	0.0	AC	AC	1664.0	1.0	0.0	1664.0	4183.0	2020.0	valide	
971	10953.0	57	JJ120	34v	598	1	994.0	1.0	AI	AI	3682.0	1.0	15.0	3682.0	4167.0	1269.0	valide	valide_AI_AM_AF
972	10953.0	57	JJ120	34v	599	2	995.0	2.0	AF	AF	21.0	2.0	3.0	21.0	4092.0	3232.0	valide	valide_AI_AM_AF
973	10954.0	58	JJ120	35r	599	1	996.0	1.0	AI	AI	3246.0	1.0	1.0	3246.0	4087.0	1555.0	valide	valide_AI_AM_AF
974	10954.0	58	JJ120	35r	600	2	997.0	3.0	AM	AM	108.0	2.0	0.0	108.0	4183.0	4817.0	valide	valide_AI_AM_AF
975	10954.0	58	JJ120	35r	601	3	998.0	3.0	AM	AM	45.0	3.0	0.0	45.0	4083.0	4770.0	valide	valide_AI_AM_AF
976	10954.0	58	JJ120	35r	602	4	999.0	3.0	AM	AM	123.0	4.0	0.0	123.0	4182.0	4803.0	valide	valide_AI_AM_AF
977	10954.0	58	JJ120	35r	603	5	1000.0	2.0	AF	AF	25.0	5.0	4.0	25.0	4091.0	3862.0	valide	valide_AI_AM_AF
978	10955.0	59	JJ120	37r	603	1	1001.0	1.0	AI	AI	3882.0	1.0	4.0	3882.0	4090.0	925.0	valide	valide_AI_AM_AF
979	10955.0	59	JJ120	37r	604	2	1002.0	2.0	AF	AF	106.0	2.0	0.0	106.0	4181.0	4791.0	valide	valide_AI_AM_AF
980	10956.0	60	JJ120	38r	605	1	1003.0	0.0	AC	AC	66.0	1.0	1.0	66.0	4095.0	2276.0	valide	
981	10956.1	60bis	JJ120	38r	605	1	1004.0	1.0	AI	AI	2348.0	1.0	11.0	2348.0	4090.0	2510.0	valide	valide_AI_AM_AF
982	10956.1	60bis	JJ120	38r	606	2	1005.0	2.0	AF	AF	33.0	2.0	0.0	33.0	4198.0	1902.0	valide	valide_AI_AM_AF
983	10957.0	61	JJ120	38v	606	1	1006.0	1.0	AI	AI	1934.0	1.0	0.0	1934.0	4201.0	2978.0	valide	valide_AI_AM_AF
984	10957.0	61	JJ120	38v	607	2	1007.0	2.0	AF	AF	36.0	2.0	2.0	36.0	4091.0	2044.0	valide	valide_AI_AM_AF
985	10958.0	62	JJ120	39r	607	1	1008.0	1.0	AI	AI	2081.0	1.0	0.0	2081.0	4083.0	2736.0	valide	valide_AI_AM_AF
986	10958.0	62	JJ120	39r	608	2	1009.0	2.0	AF	AF	46.0	2.0	5.0	46.0	4167.0	1158.0	valide	valide_AI_AM_AF
987	10959.0	63	JJ120	39v	608	1	1010.0	0.0	AC	AC	1200.0	1.0	0.0	1200.0	4172.0	2165.0	valide	
988	10960.0	64	JJ120	39v	608	1	1011.0	1.0	AI	AI	3363.0	1.0	0.0	3363.0	4174.0	1486.0	valide	valide_AI_AM_AF
989	10960.0	64	JJ120	39v	609	2	1012.0	2.0	AF	AF	40.0	2.0	2.0	40.0	4111.0	1543.0	valide	valide_AI_AM_AF
990	10961.0	65	JJ120	40r	609	1	1013.0	1.0	AI	AI	1562.0	1.0	0.0	1562.0	4110.0	3309.0	valide	valide_AI_AM_AF
991	10961.0	65	JJ120	40r	610	2	1014.0	2.0	AF	AF	22.0	2.0	14.0	22.0	4158.0	1133.0	valide	valide_AI_AM_AF
992	10962.0	66	JJ120	40v	610	1	1015.0	1.0	AI	AI	1148.0	1.0	0.0	1148.0	4174.0	3765.0	valide	valide_AI_AM_AF
993	10962.0	66	JJ120	40v	611	2	1016.0	2.0	AF	AF	25.0	2.0	0.0	25.0	4117.0	1124.0	valide	valide_AI_AM_AF
994	10963.0	67	JJ120	41r	611	1	1017.0	1.0	AI	AI	1150.0	1.0	1.0	1150.0	3992.0	3716.0	valide	valide_AI_AM_AF
995	10963.0	67	JJ120	41r	612	2	1018.0	2.0	AF	AF	57.0	2.0	0.0	57.0	4172.0	1507.0	valide	valide_AI_AM_AF
996	10964.0	68	JJ120	41v	612	1	1019.0	1.0	AI	AI	1561.0	1.0	0.0	1561.0	4173.0	3384.0	valide	valide_AI_AM_AF
997	10964.0	68	JJ120	41v	613	2	1020.0	2.0	AF	AF	99.0	2.0	0.0	99.0	4108.0	2025.0	valide	valide_AI_AM_AF
998	10965.0	69	JJ120	42r	613	1	1021.0	0.0	AC	AC	2110.0	1.0	0.0	2110.0	4119.0	183.0	valide	
999	10966.0	70	JJ120	42r	613	1	1022.0	0.0	AC	AC	2302.0	1.0	0.0	2302.0	4103.0	510.0	valide	
1000	10967.0	71	JJ120	42r	613	1	1023.0	1.0	AI	AI	2804.0	1.0	0.0	2804.0	4098.0	2015.0	valide	valide_AI_AM_AF
1001	10967.0	71	JJ120	42r	614	2	1024.0	2.0	AF	AF	75.0	2.0	173.0	75.0	4001.0	4097.0	valide	valide_AI_AM_AF
1002	10968.0	72	JJ120	43r	615	1	1025.0	1.0	AI	AI	63.0	1.0	0.0	63.0	3957.0	4842.0	valide	valide_AI_AM_AF
1003	10968.0	72	JJ120	43r	616	2	1026.0	2.0	AF	AF	76.0	2.0	0.0	76.0	4202.0	2453.0	valide	valide_AI_AM_AF
1004	10969.0	73	JJ120	43v	616	1	1027.0	1.0	AI	AI	2534.0	1.0	0.0	2534.0	4204.0	2240.0	valide	valide_AI_AM_AF
1005	10969.0	73	JJ120	43v	617	2	1028.0	2.0	AF	AF	190.0	2.0	0.0	190.0	3932.0	1054.0	valide	valide_AI_AM_AF
1006	10970.0	74	JJ120	44r	617	1	1029.0	1.0	AI	AI	1239.0	1.0	0.0	1239.0	3931.0	3622.0	valide	valide_AI_AM_AF
1007	10970.0	74	JJ120	44r	618	2	1030.0	2.0	AF	AF	106.0	2.0	0.0	106.0	4203.0	1994.0	valide	valide_AI_AM_AF
1008	10971.0	75	JJ120	44v	618	1	1031.0	1.0	AI	AI	2102.0	1.0	0.0	2102.0	4205.0	2744.0	valide	valide_AI_AM_AF
1009	10971.0	75	JJ120	44v	619	2	1032.0	2.0	AF	AF	142.0	2.0	0.0	142.0	3995.0	2295.0	valide	valide_AI_AM_AF
1010	10972.0	76	JJ120	45r	619	1	1033.0	1.0	AI	AI	2431.0	1.0	4.0	2431.0	4155.0	2368.0	valide	valide_AI_AM_AF
1011	10972.0	76	JJ120	45r	620	2	1034.0	2.0	AF	AF	132.0	2.0	230.0	132.0	3973.0	3267.0	valide	valide_AI_AM_AF
1012	10973.0	77	JJ120	46r	621	1	1035.0	0.0	AC	AC	93.0	1.0	4.0	93.0	4212.0	3142.0	valide	
1013	10974.0	78	JJ120	46r	621	1	1036.0	1.0	AI	AI	3226.0	1.0	6.0	3226.0	4242.0	1544.0	valide	valide_AI_AM_AF
1014	10974.0	78	JJ120	46r	622	2	1037.0	2.0	AF	AF	19.0	2.0	0.0	19.0	4201.0	2674.0	valide	valide_AI_AM_AF
1015	10975.0	79	JJ120	46v	622	1	1038.0	1.0	AI	AI	2689.0	1.0	0.0	2689.0	4205.0	2078.0	valide	valide_AI_AM_AF
1016	10975.0	79	JJ120	46v	623	2	1039.0	2.0	AF	AF	37.0	2.0	6.0	37.0	4229.0	1381.0	valide	valide_AI_AM_AF
1017	10976.0	80	JJ120	47r	623	1	1040.0	1.0	AI	AI	1417.0	1.0	0.0	1417.0	3952.0	3416.0	valide	valide_AI_AM_AF
1018	10976.0	80	JJ120	47r	624	2	1041.0	2.0	AF	AF	19.0	2.0	0.0	19.0	4204.0	2828.0	valide	valide_AI_AM_AF
1019	10977.0	81	JJ120	47v	624	1	1042.0	1.0	AI	AI	2852.0	1.0	0.0	2852.0	4202.0	1908.0	valide	valide_AI_AM_AF
1020	10977.0	81	JJ120	47v	625	2	1043.0	2.0	AF	AF	62.0	2.0	0.0	62.0	4301.0	1459.0	valide	valide_AI_AM_AF
1021	10978.0	82	JJ120	48r	625	1	1044.0	0.0	AC	AC	1524.0	1.0	5.0	1524.0	4141.0	3337.0	valide	
1022	10979.0	83	JJ120	48v	626	1	1045.0	1.0	AI	AI	154.0	1.0	554.0	154.0	3649.0	4560.0	valide	valide_AI_AM_AF
1023	10979.0	83	JJ120	48v	627	2	1046.0	2.0	AF	AF	178.0	2.0	1.0	178.0	3926.0	1008.0	valide	valide_AI_AM_AF
1024	10980.0	84	JJ120	49r	627	1	1047.0	1.0	AI	AI	1178.0	1.0	1.0	1178.0	3917.0	3672.0	valide	valide_AI_AM_AF
1025	10980.0	84	JJ120	49r	628	2	1048.0	2.0	AF	AF	49.0	2.0	0.0	49.0	4204.0	1451.0	valide	valide_AI_AM_AF
1026	10981.0	85	JJ120	49v	628	1	1049.0	1.0	AI	AI	1500.0	1.0	0.0	1500.0	4204.0	3365.0	valide	valide_AI_AM_AF
1027	10981.0	85	JJ120	49v	629	2	1050.0	2.0	AF	AF	73.0	2.0	14.0	73.0	4285.0	1074.0	valide	valide_AI_AM_AF
1028	10982.0	86	JJ120	50r	629	1	1051.0	1.0	AI	AI	1146.0	1.0	2.0	1146.0	3914.0	3727.0	valide	valide_AI_AM_AF
1029	10982.0	86	JJ120	50r	630	2	1052.0	2.0	AF	AF	45.0	2.0	0.0	45.0	4204.0	2609.0	valide	valide_AI_AM_AF
1030	10983.0	87	JJ120	50v	630	1	1053.0	1.0	AI	AI	2648.0	1.0	0.0	2648.0	4205.0	2126.0	valide	valide_AI_AM_AF
1031	10983.0	87	JJ120	50v	631	2	1054.0	2.0	AF	AF	118.0	2.0	2.0	118.0	3986.0	1787.0	valide	valide_AI_AM_AF
1032	10984.0	88	JJ120	51r	631	1	1055.0	1.0	AI	AI	1868.0	1.0	4.0	1868.0	4141.0	2943.0	valide	valide_AI_AM_AF
1033	10984.0	88	JJ120	51r	632	2	1056.0	2.0	AF	AF	76.0	2.0	0.0	76.0	4204.0	2690.0	valide	valide_AI_AM_AF
1034	10985.0	89	JJ120	51v	632	1	1057.0	1.0	AI	AI	2759.0	1.0	0.0	2759.0	4206.0	2008.0	valide	valide_AI_AM_AF
1035	10985.0	89	JJ120	51v	633	2	1058.0	2.0	AF	AF	63.0	2.0	3.0	63.0	4118.0	2721.0	valide	valide_AI_AM_AF
1036	10986.0	90	JJ120	52r	633	1	1059.0	1.0	AI	AI	2778.0	1.0	5.0	2778.0	4064.0	2007.0	valide	valide_AI_AM_AF
1037	10986.0	90	JJ120	52r	634	2	1060.0	2.0	AF	AF	27.0	2.0	0.0	27.0	4206.0	4843.0	valide	valide_AI_AM_AF
1038	10987.0	91	JJ120	53r	635	1	1061.0	0.0	AC	AC	70.0	1.0	3.0	70.0	3804.0	3734.0	valide	
1039	10988.0	92	JJ120	53r	635	1	1062.0	1.0	AI	AI	3784.0	1.0	5.0	3784.0	4267.0	996.0	valide	valide_AI_AM_AF
1040	10988.0	92	JJ120	53r	636	2	1063.0	2.0	AF	AF	108.0	2.0	100.0	108.0	4103.0	3747.0	valide	valide_AI_AM_AF
1041	10989.0	93	JJ120	54r	637	1	1064.0	0.0	AC	AC	119.0	1.0	3.0	119.0	3956.0	3531.0	valide	
1042	10990.0	94	JJ120	54r	637	1	1065.0	1.0	AI	AI	3637.0	1.0	5.0	3637.0	4230.0	1129.0	valide	valide_AI_AM_AF
1043	10990.0	94	JJ120	54r	638	2	1066.0	2.0	AF	AF	296.0	2.0	637.0	296.0	3568.0	4101.0	valide	valide_AI_AM_AF
1044	10991.0	95	JJ120	55r	639	1	1067.0	0.0	AC	AC	66.0	1.0	3.0	66.0	4167.0	3156.0	valide	
1045	10992.0	96	JJ120	55r	639	1	1068.0	1.0	AI	AI	3218.0	1.0	6.0	3218.0	4255.0	1559.0	valide	valide_AI_AM_AF
