zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	x_pct	y_pct	w_pct	h_pct	url_image_full	image_filename	image_width_px	image_height_px
2512	1773	JJ162	523	252r	252r	1	AI	0	550	1064	799	0.03	40.71	88.64	59.1	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9mj6k8u302c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9mj6k8u302c/full/1200,/0/default.jpg	1200	1352
2513	1774	JJ162	524	252v	252v	2	AF	77	4	1122	699	6.39	0.305	93.54	51.87	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1bu06ya1yk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1bu06ya1yk/full/1200,/0/default.jpg	1200	1347
2514	1774	JJ162	524	252v	252v	1	AI	102	701	1098	610	8.495	52.02	91.49	45.32	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1bu06ya1yk/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va1bu06ya1yk/full/1200,/0/default.jpg	1200	1347
2515	1775	JJ162	525	253r	253r	2	AF	0	30	1049	575	0.04	2.25	87.38	42.56	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfadvomonby9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfadvomonby9/full/1200,/0/default.jpg	1200	1352
2516	1775	JJ162	525	253r	253r	1	AI	0	606	1068	744	-0.005	44.805	89.01	55.03	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfadvomonby9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfadvomonby9/full/1200,/0/default.jpg	1200	1352
2517	1776	JJ162	526	253v	253v	2	AF	0	0	1200	319	-0.005	0.035	99.97	23.71	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu4t3yw419e3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu4t3yw419e3/full/1200,/0/default.jpg	1200	1347
2518	1776	JJ162	526	253v	253v	1	AI	173	319	1026	1008	14.45	23.665	85.54	74.81	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu4t3yw419e3/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu4t3yw419e3/full/1200,/0/default.jpg	1200	1347
2519	1777	JJ162	527	254r	254r	3	AM	0	13	1064	1336	0.0	0.925	88.66	98.83	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl93r8dt6x9h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl93r8dt6x9h/full/1200,/0/default.jpg	1200	1352
2520	1778	JJ162	528	254v	254v	3	AM	132	2	1068	1330	10.98	0.12	89.02	98.72	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va55xtt9r33v/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va55xtt9r33v/full/1200,/0/default.jpg	1200	1347
2521	1779	JJ162	529	255r	255r	2	AF	0	9	1185	356	0.0	0.67	98.72	26.36	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7utbv2qyo0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7utbv2qyo0/full/1200,/0/default.jpg	1200	1352
2522	1779	JJ162	529	255r	255r	1	AI	0	364	1065	984	0.01	26.92	88.78	72.8	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7utbv2qyo0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7utbv2qyo0/full/1200,/0/default.jpg	1200	1352
2523	1780	JJ162	530	255v	255v	2	AF	2	3	1198	329	0.175	0.21	99.81	24.4	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1g8fafdjwno/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1g8fafdjwno/full/1200,/0/default.jpg	1200	1347
2524	1780	JJ162	530	255v	255v	0	AC	168	329	1032	1006	13.99	24.41	85.96	74.66	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1g8fafdjwno/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1g8fafdjwno/full/1200,/0/default.jpg	1200	1347
2525	1781	JJ162	531	256r	256r	1	AI	1	43	1062	1305	0.055	3.17	88.51	96.54	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lhwu9zy4v5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lhwu9zy4v5/full/1200,/0/default.jpg	1200	1352
2526	1782	JJ162	532	256v	256v	3	AM	249	2	951	1333	20.74	0.18	79.26	98.96	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzphus8tg8vx/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzphus8tg8vx/full/1200,/0/default.jpg	1200	1347
2527	1783	JJ162	533	257r	257r	3	AM	1	42	1053	1308	0.1	3.07	87.74	96.78	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vga7vnqsbfvx/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vga7vnqsbfvx/full/1200,/0/default.jpg	1200	1352
2528	1784	JJ162	534	257v	257v	3	AM	251	4	949	1332	20.94	0.325	79.06	98.85	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxrr6qpbmvab/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxrr6qpbmvab/full/1200,/0/default.jpg	1200	1347
2529	1785	JJ162	535	258r	258r	3	AM	0	44	1062	1305	0.03	3.26	88.54	96.52	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd53mykuuhb5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd53mykuuhb5/full/1200,/0/default.jpg	1200	1352
2530	1786	JJ162	536	258v	258v	2	AF	249	4	951	1338	20.74	0.27	79.26	99.3	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp6tfz4vu1sl/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp6tfz4vu1sl/full/1200,/0/default.jpg	1200	1347
2531	1787	JJ162	537	259r	259r	1	AI	0	46	1062	1300	0.025	3.375	88.51	96.19	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtybj9xek9sp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtybj9xek9sp/full/1200,/0/default.jpg	1200	1352
2532	1788	JJ162	538	259v	259v	2	AF	10	2	1190	357	0.805	0.145	99.19	26.47	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdeox9jfko4r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdeox9jfko4r/full/1200,/0/default.jpg	1200	1347
2533	1788	JJ162	538	259v	259v	0	AC	249	357	951	974	20.735	26.475	79.25	72.29	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdeox9jfko4r/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdeox9jfko4r/full/1200,/0/default.jpg	1200	1347
2534	1789	JJ162	539	260r	260r	0	AC	0	44	1054	807	0.035	3.255	87.85	59.69	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhkqmflo86h7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhkqmflo86h7/full/1200,/0/default.jpg	1200	1352
2535	1789	JJ162	539	260r	260r	1	AI	0	836	1066	512	0.03	61.85	88.86	37.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhkqmflo86h7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhkqmflo86h7/full/1200,/0/default.jpg	1200	1352
2536	1790	JJ162	540	260v	260v	2	AF	126	9	1074	1317	10.475	0.64	89.49	97.8	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi0hgf1p8r2m/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi0hgf1p8r2m/full/1200,/0/default.jpg	1200	1347
2537	1791	JJ162	541	261r	261r	1	AI	0	51	1057	1283	-0.005	3.77	88.05	94.88	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf0wyggnl745/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vf0wyggnl745/full/1200,/0/default.jpg	1200	1352
2538	1792	JJ162	542	261v	261v	3	AM	128	6	1072	1309	10.64	0.425	89.36	97.21	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyqljeuqv18w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyqljeuqv18w/full/1200,/0/default.jpg	1200	1347
2539	1793	JJ162	543	262r	262r	2	AF	1	43	1062	319	0.11000000000003637	3.1499999999999964	88.51999999999988	23.625835533575128	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vipcjekbh7qi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vipcjekbh7qi/full/1200,/0/default.jpg	1200	1352
2540	1793	JJ162	543	262r	262r	0	AC	49	352	509	28	4.077997754104986	26.06057736351115	42.411176642691856	2.068299790754857	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vipcjekbh7qi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vipcjekbh7qi/full/1200,/0/default.jpg	1200	1352
2541	1793	JJ162	543	262r	262r	0	AC	55	373	492	29	4.544054640288413	27.61180220657729	41.01300598414157	2.1717147802926	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vipcjekbh7qi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vipcjekbh7qi/full/1200,/0/default.jpg	1200	1352
2542	1793	JJ162	543	262r	262r	1	AI	0	477	1062	875	0.005	35.285	88.51	64.71	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vipcjekbh7qi/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vipcjekbh7qi/full/1200,/0/default.jpg	1200	1352
2543	1794	JJ162	544	262v	262v	3	AM	215	4	985	1310	17.945	0.305	82.05	97.29	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pzjckrhqq7/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3pzjckrhqq7/full/1200,/0/default.jpg	1200	1347
2544	1795	JJ162	545	263r	263r	2	AF	1	23	1054	787	0.11	1.71	87.84	58.24	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcam60h79eqy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcam60h79eqy/full/1200,/0/default.jpg	1200	1352
2545	1795	JJ162	545	263r	263r	1	AI	0	803	1066	543	0.0	59.385	88.82	40.15	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcam60h79eqy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcam60h79eqy/full/1200,/0/default.jpg	1200	1352
2546	1796	JJ162	546	263v	263v	2	AF	19	3	1181	1330	1.59	0.205	98.4	98.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqadalvhcek2/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqadalvhcek2/full/1200,/0/default.jpg	1200	1347
2547	1797	JJ162	547	264r	264r	1	AI	0	45	1062	1305	0.03	3.33	88.52	96.5	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd4fxwwom30w/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd4fxwwom30w/full/1200,/0/default.jpg	1200	1352
2548	1798	JJ162	548	264v	264v	2	AF	220	5	980	1308	18.31	0.34	81.68	98.28	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp6x7e7m45ce/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp6x7e7m45ce/full/1200,/0/default.jpg	1200	1331
2549	1799	JJ162	549	265r	265r	0	AC	1	42	1073	1011	0.095	3.02	89.41	72.84	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjnzf5ctqe6u/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjnzf5ctqe6u/full/1200,/0/default.jpg	1200	1388
2550	1799	JJ162	549	265r	265r	1	AI	1	1055	1133	331	0.07	76.0	94.38	23.82	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjnzf5ctqe6u/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjnzf5ctqe6u/full/1200,/0/default.jpg	1200	1388
2551	1800	JJ162	550	265v	265v	3	AM	146	3	1054	1304	12.19	0.195	87.8	97.99	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt4rpsdttajz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt4rpsdttajz/full/1200,/0/default.jpg	1200	1331
2552	1801	JJ162	551	266r	266r	2	AF	1	27	1196	356	0.075	1.935	99.67	25.63	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8qefdilpx5c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8qefdilpx5c/full/1200,/0/default.jpg	1200	1388
2553	1801	JJ162	551	266r	266r	0	AC	1	376	1079	1010	0.085	27.08	89.89	72.8	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8qefdilpx5c/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8qefdilpx5c/full/1200,/0/default.jpg	1200	1388
2554	1802	JJ162	552	266v	266v	0	AC	190	18	1010	1290	15.815	1.365	84.19	96.89	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkh9d7ok2hp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxkh9d7ok2hp/full/1200,/0/default.jpg	1200	1331
2555	1803	JJ162	553	267r	267r	0	AC	1	49	1074	1338	0.11	3.515	89.5	96.37	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt7i70bijbqa/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt7i70bijbqa/full/1200,/0/default.jpg	1200	1388
2556	1804	JJ162	554	267v	267v	0	AC	7	10	1193	920	0.565	0.755	99.43	69.41	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp6n8rd5wq3h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp6n8rd5wq3h/full/1200,/0/default.jpg	1200	1325
2557	1804	JJ162	554	267v	267v	1	AI	126	933	1074	369	10.46	70.4	89.54	27.82	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp6n8rd5wq3h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp6n8rd5wq3h/full/1200,/0/default.jpg	1200	1325
2558	1805	JJ162	555	268r	268r	3	AM	1	3	1074	1393	0.06	0.205	89.54	99.29	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8cug0fii4cp/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8cug0fii4cp/full/1200,/0/default.jpg	1200	1403
2559	1806	JJ162	556	268v	268v	2	AF	8	3	1192	355	0.625	0.25	99.37	26.76	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmjqy2a9skzy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmjqy2a9skzy/full/1200,/0/default.jpg	1200	1325
2560	1806	JJ162	556	268v	268v	1	AI	195	356	1005	962	16.22	26.845	83.78	72.63	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmjqy2a9skzy/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmjqy2a9skzy/full/1200,/0/default.jpg	1200	1325
2561	1807	JJ162	557	269r	269r	2	AF	4	1	1195	319	0.33	0.09	99.58	22.74	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v88qmench4ku/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v88qmench4ku/full/1200,/0/default.jpg	1200	1403
2562	1807	JJ162	557	269r	269r	0	AC	2	273	862	48	0.15	19.435	71.8	3.41	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v88qmench4ku/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v88qmench4ku/full/1200,/0/default.jpg	1200	1403
2563	1807	JJ162	557	269r	269r	1	AI	0	317	1099	1074	0.015	22.615	91.57	76.57	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v88qmench4ku/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v88qmench4ku/full/1200,/0/default.jpg	1200	1403
2564	1808	JJ162	558	269v	269v	2	AF	190	4	1010	1316	15.82	0.275	84.18	99.35	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0vfjdkv36f/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0vfjdkv36f/full/1200,/0/default.jpg	1200	1325
2565	1809	JJ162	559	270r	270r	1	AI	0	6	1084	1391	0.035	0.445	90.37	99.13	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5h3f9of8xn/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt5h3f9of8xn/full/1200,/0/default.jpg	1200	1403
2566	1810	JJ162	560	270v	270v	3	AM	174	2	1026	1320	14.535	0.14	85.47	99.66	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzj1nvjsgdsg/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzj1nvjsgdsg/full/1200,/0/default.jpg	1200	1325
2567	1811	JJ162	561	271r	271r	2	AF	1	3	1192	517	0.08	0.2	99.34	36.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v870mrvpyai4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v870mrvpyai4/full/1200,/0/default.jpg	1200	1403
2568	1811	JJ162	561	271r	271r	1	AI	0	517	1023	885	0.0	36.825	85.28	63.07	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v870mrvpyai4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v870mrvpyai4/full/1200,/0/default.jpg	1200	1403
2569	1812	JJ162	562	271v	271v	2	AF	11	1	1189	346	0.92	0.085	99.08	26.11	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsmj2aya7mar/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsmj2aya7mar/full/1200,/0/default.jpg	1200	1325
2570	1812	JJ162	562	271v	271v	0	AC	231	344	969	978	19.27	25.96	80.72	73.82	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsmj2aya7mar/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsmj2aya7mar/full/1200,/0/default.jpg	1200	1325
2571	1813	JJ162	563	272r	272r	0	AC	1	6	1079	989	0.095	0.42	89.91	70.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voyn7q3kiktq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voyn7q3kiktq/full/1200,/0/default.jpg	1200	1393
2572	1813	JJ162	563	272r	272r	1	AI	1	984	1154	408	0.095	70.65	96.13	29.28	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voyn7q3kiktq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voyn7q3kiktq/full/1200,/0/default.jpg	1200	1393
2573	1814	JJ162	564	272v	272v	2	AF	13	3	1187	735	1.08	0.205	98.92	55.49	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkfif4hqnli9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkfif4hqnli9/full/1200,/0/default.jpg	1200	1325
2574	1814	JJ162	564	272v	272v	1	AI	0	733	1200	560	0.0	55.31	100.0	42.24	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkfif4hqnli9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkfif4hqnli9/full/1200,/0/default.jpg	1200	1325
2575	1815	JJ162	565	273r	273r	2	AF	0	6	1104	666	0.04	0.44	91.98	47.8	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5kk4vsq6ke4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5kk4vsq6ke4/full/1200,/0/default.jpg	1200	1393
2576	1815	JJ162	565	273r	273r	1	AI	0	671	1083	718	0.01	48.145	90.28	51.57	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5kk4vsq6ke4/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5kk4vsq6ke4/full/1200,/0/default.jpg	1200	1393
2577	1816	JJ162	566	273v	273v	2	AF	192	2	1008	1315	16.04	0.145	83.96	99.25	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7lua6duz4ef/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7lua6duz4ef/full/1200,/0/default.jpg	1200	1325
2578	1817	JJ162	567	274r	274r	0	AC	0	10	1071	630	0.04	0.69	89.22	45.26	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmuk3k7p3hun/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmuk3k7p3hun/full/1200,/0/default.jpg	1200	1393
2579	1817	JJ162	567	274r	274r	1	AI	0	640	1080	748	0.02	45.93	90.04	53.72	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmuk3k7p3hun/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmuk3k7p3hun/full/1200,/0/default.jpg	1200	1393
2580	1818	JJ162	568	274v	274v	2	AF	0	1	1200	295	0.0	0.055	100.0	22.23	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zjvppf4tmq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zjvppf4tmq/full/1200,/0/default.jpg	1200	1325
2581	1818	JJ162	568	274v	274v	1	AI	199	294	1001	1022	16.595	22.17	83.41	77.14	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zjvppf4tmq/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2zjvppf4tmq/full/1200,/0/default.jpg	1200	1325
2582	1819	JJ162	569	275r	275r	2	AF	1	8	1065	556	0.1	0.595	88.76	39.91	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowx1rw56cs0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowx1rw56cs0/full/1200,/0/default.jpg	1200	1393
2583	1819	JJ162	569	275r	275r	1	AI	0	564	1079	827	0.0	40.495	89.9	59.37	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowx1rw56cs0/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vowx1rw56cs0/full/1200,/0/default.jpg	1200	1393
2584	1820	JJ162	570	275v	275v	2	AF	25	3	1175	583	2.105	0.225	97.89	43.97	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwwl3lolgcof/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwwl3lolgcof/full/1200,/0/default.jpg	1200	1325
2585	1820	JJ162	570	275v	275v	0	AC	107	584	1093	714	8.9	44.06	91.1	53.92	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwwl3lolgcof/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwwl3lolgcof/full/1200,/0/default.jpg	1200	1325
2586	1821	JJ162	571	276r	276r	0	AC	2	10	1095	744	0.155	0.685	91.27	53.43	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj5lyaek02h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj5lyaek02h/full/1200,/0/default.jpg	1200	1393
2587	1821	JJ162	571	276r	276r	1	AI	1	738	1089	647	0.075	52.95	90.71	46.44	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj5lyaek02h/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj5lyaek02h/full/1200,/0/default.jpg	1200	1393
2588	1822	JJ162	572	276v	276v	2	AF	12	3	1188	841	0.965	0.26	99.03	63.5	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx49u9f62f3y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx49u9f62f3y/full/1200,/0/default.jpg	1200	1325
2589	1822	JJ162	572	276v	276v	1	AI	0	840	1200	458	0.0	63.37	100.0	34.54	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx49u9f62f3y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx49u9f62f3y/full/1200,/0/default.jpg	1200	1325
2590	1823	JJ162	573	277r	277r	2	AF	2	7	1061	893	0.145	0.47	88.39	64.1	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v16jqs02ggyz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v16jqs02ggyz/full/1200,/0/default.jpg	1200	1393
2591	1823	JJ162	573	277r	277r	1	AI	1	885	1105	505	0.075	63.51	92.07	36.26	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v16jqs02ggyz/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v16jqs02ggyz/full/1200,/0/default.jpg	1200	1393
2592	1824	JJ162	574	277v	277v	2	AF	150	1	1050	1321	12.54	0.09	87.46	99.7	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmjywyjx10u5/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmjywyjx10u5/full/1200,/0/default.jpg	1200	1325
2593	1825	JJ162	575	278r	278r	1	AI	0	10	1070	1379	0.04	0.69	89.18	98.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9pfowh4zf66/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9pfowh4zf66/full/1200,/0/default.jpg	1200	1393
2594	1826	JJ162	576	278v	278v	3	AM	190	3	1010	1311	15.86	0.21	84.14	98.92	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzwz0zfgyf2i/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzwz0zfgyf2i/full/1200,/0/default.jpg	1200	1325
2595	1827	JJ162	577	279r	279r	3	AM	1	4	1063	1386	0.08	0.31	88.62	99.48	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdygwwixrn7g/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdygwwixrn7g/full/1200,/0/default.jpg	1200	1393
2596	1828	JJ162	578	279v	279v	2	AF	156	4	1044	1315	13.015	0.325	86.99	99.23	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3vdk0d06j03/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3vdk0d06j03/full/1200,/0/default.jpg	1200	1325
