liaison_id	acte_id	act_number	register	folio_norm	image_id	image_order	zone_id	class_id	class_name	role	zone_order_in_image	zone_order_global	abs_x	abs_y	abs_w	abs_h	statut_zone	statut_structure
1286	26244.0	207	JJ161	141r	945	1	1327.0	1.0	AI	AI	994.0	1.0	0.0	994.0	1196.0	319.0	valide	valide_AI_AM_AF
1287	26244.0	207	JJ161	141r	946	2	1328.0	2.0	AF	AF	30.0	2.0	84.0	30.0	1116.0	1304.0	valide	valide_AI_AM_AF
1288	26245.0	208	JJ161	142r	947	1	1329.0	1.0	AI	AI	34.0	1.0	0.0	34.0	1012.0	1321.0	valide	valide_AI_AM_AF
1289	26245.0	208	JJ161	142r	948	2	1330.0	3.0	AM	AM	20.0	2.0	191.0	20.0	1009.0	1317.0	valide	valide_AI_AM_AF
1290	26245.0	208	JJ161	142r	949	3	1331.0	3.0	AM	AM	31.0	3.0	0.0	31.0	1024.0	1326.0	valide	valide_AI_AM_AF
1291	26245.0	208	JJ161	142r	950	4	1332.0	3.0	AM	AM	23.0	4.0	173.0	23.0	1027.0	1274.0	valide	valide_AI_AM_AF
1292	26245.0	208	JJ161	142r	951	5	1333.0	3.0	AM	AM	30.0	5.0	0.0	30.0	1017.0	1327.0	valide	valide_AI_AM_AF
1293	26245.0	208	JJ161	142r	952	6	1334.0	3.0	AM	AM	41.0	6.0	242.0	41.0	958.0	1298.0	valide	valide_AI_AM_AF
1294	26245.0	208	JJ161	142r	953	7	1335.0	3.0	AM	AM	17.0	7.0	0.0	17.0	1024.0	1339.0	valide	valide_AI_AM_AF
1295	26245.0	208	JJ161	142r	954	8	1336.0	3.0	AM	AM	35.0	8.0	222.0	35.0	978.0	1297.0	valide	valide_AI_AM_AF
1296	26245.0	208	JJ161	142r	955	9	1337.0	3.0	AM	AM	26.0	9.0	0.0	26.0	1024.0	1331.0	valide	valide_AI_AM_AF
1297	26245.0	208	JJ161	142r	956	10	1338.0	3.0	AM	AM	39.0	10.0	215.0	39.0	985.0	1304.0	valide	valide_AI_AM_AF
1298	26245.0	208	JJ161	142r	957	11	1339.0	2.0	AF	AF	16.0	11.0	0.0	16.0	1116.0	526.0	valide	valide_AI_AM_AF
1299	26246.0	209	JJ161	147r	957	1	1340.0	1.0	AI	AI	542.0	1.0	0.0	542.0	1007.0	807.0	valide	valide_AI_AM_AF
1300	26246.0	209	JJ161	147r	958	2	1341.0	2.0	AF	AF	30.0	2.0	163.0	30.0	1037.0	513.0	valide	valide_AI_AM_AF
1301	26247.0	210	JJ161	147v	958	1	1342.0	1.0	AI	AI	544.0	1.0	231.0	544.0	969.0	782.0	valide	valide_AI_AM_AF
1302	26247.0	210	JJ161	147v	959	2	1343.0	2.0	AF	AF	13.0	2.0	0.0	13.0	1174.0	1331.0	valide	valide_AI_AM_AF
1303	26248.0	211	JJ161	148v	960	1	1344.0	0.0	AC	AC	51.0	1.0	97.0	51.0	1103.0	1265.0	valide	
1304	26249.0	212	JJ161	149r	961	1	1345.0	1.0	AI	AI	8.0	1.0	0.0	8.0	1045.0	1345.0	valide	valide_AI_AM_AF
1305	26249.0	212	JJ161	149r	962	2	1346.0	2.0	AF	AF	25.0	2.0	57.0	25.0	1142.0	500.0	valide	valide_AI_AM_AF
1306	26250.0	213	JJ161	149v	962	1	1347.0	0.0	AC	AC	524.0	1.0	17.0	524.0	1183.0	787.0	valide	
1307	26251.0	214	JJ161	150r	963	1	1348.0	0.0	AC	AC	24.0	1.0	0.0	24.0	1047.0	1329.0	valide	
1308	26252.0	215	JJ161	150v	964	1	1349.0	0.0	AC	AC	36.0	1.0	214.0	36.0	985.0	777.0	valide	
1309	26253.0	216	JJ161	150v	964	1	1350.0	1.0	AI	AI	812.0	1.0	1.0	812.0	1199.0	481.0	valide	valide_AI_AM_AF
1310	26253.0	216	JJ161	150v	965	2	1351.0	3.0	AM	AM	12.0	2.0	0.0	12.0	1029.0	1334.0	valide	valide_AI_AM_AF
1311	26253.0	216	JJ161	150v	966	3	1352.0	3.0	AM	AM	32.0	3.0	88.0	32.0	1111.0	1286.0	valide	valide_AI_AM_AF
1312	26253.0	216	JJ161	150v	967	4	1353.0	2.0	AF	AF	5.0	4.0	0.0	5.0	1197.0	402.0	valide	valide_AI_AM_AF
1313	26254.0	217	JJ161	152r	967	1	1354.0	1.0	AI	AI	407.0	1.0	0.0	407.0	1011.0	946.0	valide	valide_AI_AM_AF
1314	26254.0	217	JJ161	152r	968	2	1355.0	2.0	AF	AF	33.0	2.0	19.0	33.0	1181.0	438.0	valide	valide_AI_AM_AF
1315	26255.0	218	JJ161	152v	968	1	1356.0	1.0	AI	AI	472.0	1.0	187.0	472.0	1013.0	854.0	valide	valide_AI_AM_AF
1316	26255.0	218	JJ161	152v	969	2	1357.0	2.0	AF	AF	12.0	2.0	0.0	12.0	1147.0	1339.0	valide	valide_AI_AM_AF
1317	26256.0	219	JJ161	153v	970	1	1358.0	1.0	AI	AI	59.0	1.0	147.0	59.0	1053.0	1276.0	valide	valide_AI_AM_AF
1318	26256.0	219	JJ161	153v	971	2	1359.0	2.0	AF	AF	14.0	2.0	0.0	14.0	1150.0	408.0	valide	valide_AI_AM_AF
1319	26257.0	220	JJ161	154r	971	1	1360.0	1.0	AI	AI	422.0	1.0	0.0	422.0	1025.0	932.0	valide	valide_AI_AM_AF
1320	26257.0	220	JJ161	154r	972	2	1361.0	2.0	AF	AF	28.0	2.0	164.0	28.0	1036.0	1297.0	valide	valide_AI_AM_AF
1321	26258.0	221	JJ161	155r	973	1	1362.0	0.0	AC	AC	14.0	1.0	0.0	14.0	1067.0	957.0	valide	
1322	26259.0	222	JJ161	155r	973	1	1363.0	1.0	AI	AI	972.0	1.0	0.0	972.0	1186.0	384.0	valide	valide_AI_AM_AF
1323	26259.0	222	JJ161	155r	974	2	1364.0	2.0	AF	AF	24.0	2.0	211.0	24.0	989.0	1310.0	valide	valide_AI_AM_AF
1324	26260.0	223	JJ161	156r	975	1	1365.0	0.0	AC	AC	36.0	1.0	0.0	36.0	1026.0	1313.0	valide	
1325	26261.0	224	JJ161	156v	976	1	1366.0	0.0	AC	AC	35.0	1.0	239.0	35.0	960.0	1296.0	valide	
1326	26262.0	225	JJ161	157r	977	1	1367.0	1.0	AI	AI	11.0	1.0	0.0	11.0	1088.0	1343.0	valide	valide_AI_AM_AF
1327	26262.0	225	JJ161	157r	978	2	1368.0	2.0	AF	AF	12.0	2.0	50.0	12.0	1149.0	365.0	valide	valide_AI_AM_AF
1328	26263.0	226	JJ161	157v	978	1	1369.0	1.0	AI	AI	377.0	1.0	157.0	377.0	1042.0	945.0	valide	valide_AI_AM_AF
1329	26263.0	226	JJ161	157v	979	2	1370.0	3.0	AM	AM	17.0	2.0	0.0	17.0	1010.0	1341.0	valide	valide_AI_AM_AF
1330	26263.0	226	JJ161	157v	980	3	1371.0	2.0	AF	AF	11.0	3.0	13.0	11.0	1186.0	403.0	valide	valide_AI_AM_AF
1331	26264.0	227	JJ161	158v	980	1	1372.0	0.0	AC	AC	408.0	1.0	297.0	408.0	852.0	59.0	valide	
1332	26265.0	228	JJ161	158v	980	1	1373.0	0.0	AC	AC	467.0	1.0	297.0	467.0	848.0	34.0	valide	
1333	26266.0	229	JJ161	158v	980	1	1374.0	0.0	AC	AC	496.0	1.0	281.0	496.0	854.0	54.0	valide	
1334	26267.0	230	JJ161	158v	980	1	1375.0	0.0	AC	AC	537.0	1.0	282.0	537.0	860.0	58.0	valide	
1335	26268.0	231	JJ161	158v	980	1	1376.0	0.0	AC	AC	583.0	1.0	274.0	583.0	862.0	58.0	valide	
1336	26269.0	232	JJ161	158v	980	1	1377.0	0.0	AC	AC	615.0	1.0	295.0	615.0	823.0	57.0	valide	
1337	26270.0	233	JJ161	158v	980	1	1378.0	0.0	AC	AC	647.0	1.0	276.0	647.0	837.0	68.0	valide	
1338	26271.0	234	JJ161	158v	980	1	1379.0	0.0	AC	AC	700.0	1.0	283.0	700.0	820.0	56.0	valide	
1339	26272.0	235	JJ161	158v	980	1	1380.0	0.0	AC	AC	750.0	1.0	279.0	750.0	849.0	65.0	valide	
1340	26273.0	236	JJ161	158v	980	1	1381.0	0.0	AC	AC	803.0	1.0	276.0	803.0	876.0	34.0	valide	
1341	26274.0	237	JJ161	158v	980	1	1382.0	1.0	AI	AI	846.0	1.0	32.0	846.0	1167.0	441.0	valide	valide_AI_AM_AF
1342	26274.0	237	JJ161	158v	981	2	1383.0	2.0	AF	AF	6.0	2.0	0.0	6.0	1197.0	1298.0	valide	valide_AI_AM_AF
1343	26275.0	238	JJ161	159r	981	1	1384.0	0.0	AC	AC	1100.0	1.0	0.0	1100.0	1199.0	257.0	valide	
1344	26276.0	239	JJ161	159v	982	1	1385.0	1.0	AI	AI	30.0	1.0	235.0	30.0	964.0	1290.0	valide	valide_AI_AM_AF
1345	26276.0	239	JJ161	159v	983	2	1386.0	2.0	AF	AF	30.0	2.0	1.0	30.0	1185.0	410.0	valide	valide_AI_AM_AF
1346	26277.0	240	JJ161	160r	983	1	1387.0	0.0	AC	AC	437.0	1.0	1.0	437.0	1021.0	156.0	valide	
1347	26278.0	241	JJ161	160r	983	1	1388.0	1.0	AI	AI	594.0	1.0	1.0	594.0	1010.0	778.0	valide	valide_AI_AM_AF
1348	26278.0	241	JJ161	160r	984	2	1389.0	2.0	AF	AF	14.0	2.0	21.0	14.0	1178.0	851.0	valide	valide_AI_AM_AF
1349	26279.0	242	JJ161	160v	984	1	1390.0	0.0	AC	AC	850.0	1.0	244.0	850.0	926.0	69.0	valide	
1350	26280.0	243	JJ161	160v	984	1	1391.0	1.0	AI	AI	911.0	1.0	59.0	911.0	1140.0	374.0	valide	valide_AI_AM_AF
1351	26280.0	243	JJ161	160v	985	2	1392.0	3.0	AM	AM	45.0	2.0	1.0	45.0	1018.0	1327.0	valide	valide_AI_AM_AF
1352	26280.0	243	JJ161	160v	986	3	1393.0	2.0	AF	AF	7.0	3.0	79.0	7.0	1120.0	620.0	valide	valide_AI_AM_AF
1353	26281.0	244	JJ161	161v	986	1	1394.0	1.0	AI	AI	625.0	1.0	96.0	625.0	1103.0	665.0	valide	valide_AI_AM_AF
1354	26281.0	244	JJ161	161v	987	2	1395.0	2.0	AF	AF	39.0	2.0	2.0	39.0	1094.0	1326.0	valide	valide_AI_AM_AF
1355	26282.0	245	JJ161	162v	988	1	1396.0	0.0	AC	AC	69.0	1.0	15.0	69.0	1184.0	1278.0	valide	
1356	26283.0	246	JJ161	163r	989	1	1397.0	0.0	AC	AC	52.0	1.0	0.0	52.0	1033.0	1319.0	valide	
1357	26284.0	247	JJ161	163v	990	1	1398.0	1.0	AI	AI	69.0	1.0	248.0	69.0	950.0	1276.0	valide	valide_AI_AM_AF
1358	26284.0	247	JJ161	163v	991	2	1399.0	2.0	AF	AF	13.0	2.0	1.0	13.0	1120.0	1017.0	valide	valide_AI_AM_AF
1359	26285.0	248	JJ161	164r	991	1	1400.0	1.0	AI	AI	1027.0	1.0	0.0	1027.0	1153.0	339.0	valide	valide_AI_AM_AF
1360	26285.0	248	JJ161	164r	992	2	1401.0	2.0	AF	AF	41.0	2.0	12.0	41.0	1187.0	1306.0	valide	valide_AI_AM_AF
1361	26286.0	249	JJ161	165r	993	1	1402.0	1.0	AI	AI	38.0	1.0	1.0	38.0	1044.0	1309.0	valide	valide_AI_AM_AF
1362	26286.0	249	JJ161	165r	994	2	1403.0	3.0	AM	AM	34.0	2.0	67.0	34.0	1132.0	1289.0	valide	valide_AI_AM_AF
1363	26286.0	249	JJ161	165r	995	3	1404.0	2.0	AF	AF	22.0	3.0	0.0	22.0	1042.0	767.0	valide	valide_AI_AM_AF
1364	26287.0	250	JJ161	166r	995	1	1405.0	1.0	AI	AI	787.0	1.0	2.0	787.0	1072.0	582.0	valide	valide_AI_AM_AF
1365	26287.0	250	JJ161	166r	996	2	1406.0	2.0	AF	AF	15.0	2.0	4.0	15.0	1194.0	405.0	valide	valide_AI_AM_AF
1366	26288.0	251	JJ161	166v	996	1	1407.0	0.0	AC	AC	419.0	1.0	26.0	419.0	1173.0	888.0	valide	
1367	26289.0	252	JJ161	167r	997	1	1408.0	1.0	AI	AI	33.0	1.0	0.0	33.0	1043.0	1305.0	valide	valide_AI_AM_AF
1368	26289.0	252	JJ161	167r	998	2	1409.0	2.0	AF	AF	18.0	2.0	44.0	18.0	1155.0	538.0	valide	valide_AI_AM_AF
1369	26290.0	253	JJ161	167v	998	1	1410.0	1.0	AI	AI	555.0	1.0	235.0	555.0	964.0	753.0	valide	valide_AI_AM_AF
1370	26290.0	253	JJ161	167v	999	2	1411.0	2.0	AF	AF	6.0	2.0	0.0	6.0	1200.0	597.0	valide	valide_AI_AM_AF
1371	26291.0	254	JJ161	168r	999	1	1412.0	1.0	AI	AI	606.0	1.0	1.0	606.0	1047.0	717.0	valide	valide_AI_AM_AF
1372	26291.0	254	JJ161	168r	1000	2	1413.0	3.0	AM	AM	29.0	2.0	31.0	29.0	1168.0	1279.0	valide	valide_AI_AM_AF
1373	26291.0	254	JJ161	168r	1001	3	1414.0	2.0	AF	AF	14.0	3.0	0.0	14.0	1030.0	1334.0	valide	valide_AI_AM_AF
1374	26292.0	255	JJ161	169v	1002	1	1415.0	0.0	AC	AC	13.0	1.0	9.0	13.0	1190.0	793.0	valide	
1375	26293.0	256	JJ161	169v	1002	1	1416.0	1.0	AI	AI	806.0	1.0	19.0	806.0	1179.0	480.0	valide	valide_AI_AM_AF
1376	26293.0	256	JJ161	169v	1003	2	1417.0	2.0	AF	AF	12.0	2.0	1.0	12.0	1062.0	1312.0	valide	valide_AI_AM_AF
1377	26294.0	257	JJ161	170v	1004	1	1418.0	1.0	AI	AI	10.0	1.0	73.0	10.0	1126.0	1301.0	valide	valide_AI_AM_AF
1378	26294.0	257	JJ161	170v	1005	2	1419.0	3.0	AM	AM	22.0	2.0	0.0	22.0	1026.0	1315.0	valide	valide_AI_AM_AF
1379	26294.0	257	JJ161	170v	1006	3	1420.0	3.0	AM	AM	19.0	3.0	250.0	19.0	949.0	1305.0	valide	valide_AI_AM_AF
1380	26294.0	257	JJ161	170v	1007	4	1421.0	2.0	AF	AF	11.0	4.0	1.0	11.0	1064.0	489.0	valide	valide_AI_AM_AF
1381	26295.0	258	JJ161	172r	1007	1	1422.0	0.0	AC	AC	500.0	1.0	0.0	500.0	1027.0	826.0	valide	
1382	26296.0	259	JJ161	172v	1008	1	1423.0	0.0	AC	AC	18.0	1.0	12.0	18.0	1186.0	1300.0	valide	
1383	26297.0	260	JJ161	173r	1009	1	1424.0	1.0	AI	AI	42.0	1.0	0.0	42.0	1045.0	1304.0	valide	valide_AI_AM_AF
1384	26297.0	260	JJ161	173r	1010	2	1425.0	2.0	AF	AF	41.0	2.0	9.0	41.0	1189.0	513.0	valide	valide_AI_AM_AF
1385	26298.0	261	JJ161	173v	1010	1	1426.0	1.0	AI	AI	558.0	1.0	105.0	558.0	1094.0	759.0	valide	valide_AI_AM_AF
1386	26298.0	261	JJ161	173v	1011	2	1427.0	3.0	AM	AM	37.0	2.0	0.0	37.0	1022.0	1321.0	valide	valide_AI_AM_AF
1387	26298.0	261	JJ161	173v	1012	3	1428.0	2.0	AF	AF	38.0	3.0	21.0	38.0	1178.0	959.0	valide	valide_AI_AM_AF
1388	26299.0	262	JJ161	174v	1012	1	1429.0	1.0	AI	AI	1008.0	1.0	8.0	1008.0	1190.0	278.0	valide	valide_AI_AM_AF
1389	26299.0	262	JJ161	174v	1013	2	1430.0	2.0	AF	AF	10.0	2.0	2.0	10.0	1121.0	1084.0	valide	valide_AI_AM_AF
1390	26300.0	263	JJ161	175r	1013	1	1431.0	1.0	AI	AI	1096.0	1.0	0.0	1096.0	1200.0	244.0	valide	valide_AI_AM_AF
1391	26300.0	263	JJ161	175r	1014	2	1432.0	2.0	AF	AF	36.0	2.0	259.0	36.0	940.0	1277.0	valide	valide_AI_AM_AF
1392	26301.0	264	JJ161	176r	1015	1	1433.0	1.0	AI	AI	38.0	1.0	0.0	38.0	1031.0	1298.0	valide	valide_AI_AM_AF
1393	26301.0	264	JJ161	176r	1016	2	1434.0	2.0	AF	AF	11.0	2.0	11.0	11.0	1189.0	918.0	valide	valide_AI_AM_AF
1394	26302.0	265	JJ161	176v	1016	1	1435.0	1.0	AI	AI	934.0	1.0	5.0	934.0	1195.0	341.0	valide	valide_AI_AM_AF
1395	26302.0	265	JJ161	176v	1017	2	1436.0	2.0	AF	AF	6.0	2.0	0.0	6.0	1200.0	838.0	valide	valide_AI_AM_AF
1396	26303.0	266	JJ161	177r	1017	1	1437.0	1.0	AI	AI	843.0	1.0	1.0	843.0	1138.0	477.0	valide	valide_AI_AM_AF
1397	26303.0	266	JJ161	177r	1018	2	1438.0	2.0	AF	AF	24.0	2.0	262.0	24.0	938.0	1268.0	valide	valide_AI_AM_AF
1398	26304.0	267	JJ161	178r	1019	1	1439.0	1.0	AI	AI	43.0	1.0	0.0	43.0	1021.0	1286.0	valide	valide_AI_AM_AF
1399	26304.0	267	JJ161	178r	1020	2	1440.0	2.0	AF	AF	9.0	2.0	12.0	9.0	1188.0	494.0	valide	valide_AI_AM_AF
1400	26305.0	268	JJ161	178v	1020	1	1441.0	1.0	AI	AI	502.0	1.0	112.0	502.0	1088.0	803.0	valide	valide_AI_AM_AF
1401	26305.0	268	JJ161	178v	1021	2	1442.0	2.0	AF	AF	21.0	2.0	2.0	21.0	1044.0	1301.0	valide	valide_AI_AM_AF
1402	26306.0	269	JJ161	179v	1022	1	1443.0	0.0	AC	AC	34.0	1.0	24.0	34.0	1176.0	1272.0	valide	
1403	26307.0	270	JJ161	180r	1023	1	1444.0	1.0	AI	AI	38.0	1.0	1.0	38.0	1036.0	1306.0	valide	valide_AI_AM_AF
1404	26307.0	270	JJ161	180r	1024	2	1445.0	2.0	AF	AF	14.0	2.0	20.0	14.0	1180.0	1301.0	valide	valide_AI_AM_AF
1405	26308.0	271	JJ161	181r	1025	1	1446.0	1.0	AI	AI	39.0	1.0	0.0	39.0	1034.0	1325.0	valide	valide_AI_AM_AF
1406	26308.0	271	JJ161	181r	1026	2	1447.0	2.0	AF	AF	11.0	2.0	34.0	11.0	1166.0	505.0	valide	valide_AI_AM_AF
1407	26309.0	272	JJ161	181v	1026	1	1448.0	1.0	AI	AI	517.0	1.0	239.0	517.0	961.0	799.0	valide	valide_AI_AM_AF
1408	26309.0	272	JJ161	181v	1027	2	1449.0	2.0	AF	AF	14.0	2.0	2.0	14.0	1140.0	399.0	valide	valide_AI_AM_AF
1409	26310.0	273	JJ161	182r	1027	1	1450.0	1.0	AI	AI	412.0	1.0	0.0	412.0	1010.0	953.0	valide	valide_AI_AM_AF
1410	26310.0	273	JJ161	182r	1028	2	1451.0	2.0	AF	AF	10.0	2.0	4.0	10.0	1196.0	864.0	valide	valide_AI_AM_AF
1411	26311.0	274	JJ161	182v	1028	1	1452.0	1.0	AI	AI	867.0	1.0	6.0	867.0	1194.0	430.0	valide	valide_AI_AM_AF
1412	26311.0	274	JJ161	182v	1029	2	1453.0	3.0	AM	AM	20.0	2.0	0.0	20.0	1028.0	1352.0	valide	valide_AI_AM_AF
1413	26311.0	274	JJ161	182v	1030	3	1454.0	2.0	AF	AF	9.0	3.0	7.0	9.0	1193.0	781.0	valide	valide_AI_AM_AF
1414	26312.0	275	JJ161	183v	1030	1	1455.0	1.0	AI	AI	789.0	1.0	53.0	789.0	1147.0	514.0	valide	valide_AI_AM_AF
1415	26312.0	275	JJ161	183v	1031	2	1456.0	2.0	AF	AF	7.0	2.0	1.0	7.0	1085.0	1362.0	valide	valide_AI_AM_AF
1416	26313.0	276	JJ161	184v	1032	1	1457.0	1.0	AI	AI	26.0	1.0	9.0	26.0	1191.0	1287.0	valide	valide_AI_AM_AF
1417	26313.0	276	JJ161	184v	1033	2	1458.0	2.0	AF	AF	24.0	2.0	0.0	24.0	1058.0	561.0	valide	valide_AI_AM_AF
1418	26314.0	277	JJ161	185r	1033	1	1459.0	1.0	AI	AI	586.0	1.0	0.0	586.0	1088.0	750.0	valide	valide_AI_AM_AF
1419	26314.0	277	JJ161	185r	1034	2	1460.0	3.0	AM	AM	7.0	2.0	20.0	7.0	1179.0	1300.0	valide	valide_AI_AM_AF
1420	26314.0	277	JJ161	185r	1035	3	1461.0	2.0	AF	AF	7.0	3.0	0.0	7.0	1200.0	526.0	valide	valide_AI_AM_AF
1421	26315.0	278	JJ161	186r	1035	1	1462.0	1.0	AI	AI	534.0	1.0	0.0	534.0	1044.0	849.0	valide	valide_AI_AM_AF
1422	26315.0	278	JJ161	186r	1036	2	1463.0	2.0	AF	AF	7.0	2.0	8.0	7.0	1190.0	466.0	valide	valide_AI_AM_AF
1423	26316.0	279	JJ161	186v	1036	1	1464.0	1.0	AI	AI	473.0	1.0	193.0	473.0	1005.0	823.0	valide	valide_AI_AM_AF
1424	26316.0	279	JJ161	186v	1037	2	1465.0	2.0	AF	AF	17.0	2.0	0.0	17.0	1039.0	684.0	valide	valide_AI_AM_AF
1425	26317.0	280	JJ161	187r	1037	1	1466.0	1.0	AI	AI	702.0	1.0	0.0	702.0	1077.0	682.0	valide	valide_AI_AM_AF
1426	26317.0	280	JJ161	187r	1038	2	1467.0	2.0	AF	AF	30.0	2.0	196.0	30.0	1002.0	1275.0	valide	valide_AI_AM_AF
1427	26318.0	281	JJ161	188r	1039	1	1468.0	1.0	AI	AI	30.0	1.0	0.0	30.0	1029.0	1349.0	valide	valide_AI_AM_AF
1428	26318.0	281	JJ161	188r	1040	2	1469.0	2.0	AF	AF	2.0	2.0	209.0	2.0	990.0	1303.0	valide	valide_AI_AM_AF
1429	26319.0	282	JJ161	189r	1041	1	1470.0	1.0	AI	AI	44.0	1.0	0.0	44.0	1018.0	1339.0	valide	valide_AI_AM_AF
1430	26319.0	282	JJ161	189r	1042	2	1471.0	3.0	AM	AM	11.0	2.0	212.0	11.0	987.0	1295.0	valide	valide_AI_AM_AF
1431	26319.0	282	JJ161	189r	1043	3	1472.0	3.0	AM	AM	40.0	3.0	0.0	40.0	1031.0	1338.0	valide	valide_AI_AM_AF
1432	26319.0	282	JJ161	189r	1044	4	1473.0	3.0	AM	AM	22.0	4.0	253.0	22.0	945.0	1283.0	valide	valide_AI_AM_AF
1433	26319.0	282	JJ161	189r	1045	5	1474.0	3.0	AM	AM	36.0	5.0	0.0	36.0	1036.0	1341.0	valide	valide_AI_AM_AF
1434	26319.0	282	JJ161	189r	1046	6	1475.0	2.0	AF	AF	27.0	6.0	80.0	27.0	1119.0	1268.0	valide	valide_AI_AM_AF
1435	26320.0	283	JJ161	192r	1047	1	1476.0	0.0	AC	AC	44.0	1.0	0.0	44.0	1052.0	1336.0	valide	
1436	26321.0	284	JJ161	192v	1048	1	1477.0	0.0	AC	AC	9.0	1.0	54.0	9.0	1145.0	965.0	valide	
1437	26322.0	285	JJ161	192v	1048	1	1478.0	1.0	AI	AI	974.0	1.0	108.0	974.0	1091.0	292.0	valide	valide_AI_AM_AF
1438	26322.0	285	JJ161	192v	1049	2	1479.0	2.0	AF	AF	16.0	2.0	0.0	16.0	1049.0	952.0	valide	valide_AI_AM_AF
1439	26323.0	286	JJ161	193r	1049	1	1480.0	1.0	AI	AI	963.0	1.0	0.0	963.0	1165.0	419.0	valide	valide_AI_AM_AF
1440	26323.0	286	JJ161	193r	1050	2	1481.0	2.0	AF	AF	13.0	2.0	3.0	13.0	1196.0	961.0	valide	valide_AI_AM_AF
1441	26324.0	287	JJ161	193v	1050	1	1482.0	1.0	AI	AI	961.0	1.0	5.0	961.0	1194.0	306.0	valide	valide_AI_AM_AF
1442	26324.0	287	JJ161	193v	1051	2	1483.0	2.0	AF	AF	5.0	2.0	0.0	5.0	1200.0	713.0	valide	valide_AI_AM_AF
1443	26325.0	288	JJ161	194r	1051	1	1484.0	1.0	AI	AI	721.0	1.0	1.0	721.0	1056.0	662.0	valide	valide_AI_AM_AF
1444	26325.0	288	JJ161	194r	1052	2	1485.0	3.0	AM	AM	18.0	2.0	39.0	18.0	1159.0	1289.0	valide	valide_AI_AM_AF
1445	26325.0	288	JJ161	194r	1053	3	1486.0	2.0	AF	AF	6.0	3.0	0.0	6.0	1200.0	479.0	valide	valide_AI_AM_AF
1446	26326.0	289	JJ161	195r	1053	1	1487.0	1.0	AI	AI	487.0	1.0	0.0	487.0	1151.0	911.0	valide	valide_AI_AM_AF
1447	26326.0	289	JJ161	195r	1054	2	1488.0	2.0	AF	AF	11.0	2.0	4.0	11.0	1195.0	626.0	valide	valide_AI_AM_AF
1448	26327.0	290	JJ161	195v	1054	1	1489.0	1.0	AI	AI	637.0	1.0	68.0	637.0	1131.0	661.0	valide	valide_AI_AM_AF
1449	26327.0	290	JJ161	195v	1055	2	1490.0	3.0	AM	AM	21.0	2.0	0.0	21.0	1044.0	1377.0	valide	valide_AI_AM_AF
1450	26327.0	290	JJ161	195v	1056	3	1491.0	2.0	AF	AF	5.0	3.0	61.0	5.0	1137.0	625.0	valide	valide_AI_AM_AF
1451	26328.0	291	JJ161	196v	1056	1	1492.0	0.0	AC	AC	629.0	1.0	104.0	629.0	1094.0	656.0	valide	
1452	26329.0	292	JJ161	197r	1057	1	1493.0	0.0	AC	AC	10.0	1.0	0.0	10.0	1173.0	971.0	valide	
1453	26330.0	293	JJ161	197r	1057	1	1494.0	1.0	AI	AI	981.0	1.0	0.0	981.0	1200.0	419.0	valide	valide_AI_AM_AF
1454	26330.0	293	JJ161	197r	1058	2	1495.0	2.0	AF	AF	26.0	2.0	213.0	26.0	985.0	1280.0	valide	valide_AI_AM_AF
1455	26331.0	294	JJ161	198r	1059	1	1496.0	1.0	AI	AI	13.0	1.0	0.0	13.0	1135.0	1386.0	valide	valide_AI_AM_AF
1456	26331.0	294	JJ161	198r	1060	2	1497.0	2.0	AF	AF	9.0	2.0	63.0	9.0	1135.0	521.0	valide	valide_AI_AM_AF
1457	26332.0	295	JJ161	198v	1060	1	1498.0	1.0	AI	AI	528.0	1.0	252.0	528.0	946.0	772.0	valide	valide_AI_AM_AF
1458	26332.0	295	JJ161	198v	1061	2	1499.0	2.0	AF	AF	3.0	2.0	0.0	3.0	1200.0	743.0	valide	valide_AI_AM_AF
1459	26333.0	296	JJ161	199r	1061	1	1500.0	1.0	AI	AI	746.0	1.0	0.0	746.0	1004.0	655.0	valide	valide_AI_AM_AF
1460	26333.0	296	JJ161	199r	1062	2	1501.0	2.0	AF	AF	31.0	2.0	69.0	31.0	1129.0	1268.0	valide	valide_AI_AM_AF
1461	26334.0	297	JJ161	200r	1063	1	1502.0	1.0	AI	AI	21.0	1.0	0.0	21.0	1086.0	1377.0	valide	valide_AI_AM_AF
1462	26334.0	297	JJ161	200r	1064	2	1503.0	2.0	AF	AF	15.0	2.0	12.0	15.0	1187.0	455.0	valide	valide_AI_AM_AF
1463	26335.0	298	JJ161	200v	1064	1	1504.0	1.0	AI	AI	470.0	1.0	42.0	470.0	1156.0	839.0	valide	valide_AI_AM_AF
1464	26335.0	298	JJ161	200v	1065	2	1505.0	2.0	AF	AF	8.0	2.0	2.0	8.0	1198.0	1370.0	valide	valide_AI_AM_AF
1465	26336.0	299	JJ161	201v	1066	1	1506.0	0.0	AC	AC	38.0	1.0	17.0	38.0	1182.0	1270.0	valide	
1466	26337.0	300	JJ161	202r	1067	1	1507.0	0.0	AC	AC	41.0	1.0	1.0	41.0	1099.0	1304.0	valide	
1467	26338.0	301	JJ161	202v	1068	1	1508.0	0.0	AC	AC	13.0	1.0	31.0	13.0	1168.0	1287.0	valide	
1468	26339.0	302	JJ161	203r	1069	1	1509.0	1.0	AI	AI	40.0	1.0	1.0	40.0	1068.0	1317.0	valide	valide_AI_AM_AF
