image_id	register	image_filename	volume	folio_sort_key	folio_label	folio_norm	width_px	height_px	url_full	url_resized	resized_width_px	resized_height_px	manifest_url	canvas_id
1182	JJ161	Paris_Archives_Nationales_JJ161_534.jpg	JJ161	534	259v	259v	4545	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq654vhddrzr/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq654vhddrzr/full/1200,/0/default.jpg	1200	1314	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250423
1183	JJ161	Paris_Archives_Nationales_JJ161_535.jpg	JJ161	535	260r	260r	4126	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viz006vzn12u/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/viz006vzn12u/full/1200,/0/default.jpg	1200	1447	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250424
1184	JJ161	Paris_Archives_Nationales_JJ161_536.jpg	JJ161	536	260v	260v	4545	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjsjtby2rlty/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjsjtby2rlty/full/1200,/0/default.jpg	1200	1314	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250425
1185	JJ161	Paris_Archives_Nationales_JJ161_537.jpg	JJ161	537	261r	261r	4126	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqyu8b7zbzia/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqyu8b7zbzia/full/1200,/0/default.jpg	1200	1447	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250426
1186	JJ161	Paris_Archives_Nationales_JJ161_538.jpg	JJ161	538	261v	261v	4545	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzihui4wkzfd/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzihui4wkzfd/full/1200,/0/default.jpg	1200	1314	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250427
1187	JJ161	Paris_Archives_Nationales_JJ161_539.jpg	JJ161	539	262r	262r	4126	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi9ohcg35ft3/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vi9ohcg35ft3/full/1200,/0/default.jpg	1200	1447	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250428
1188	JJ161	Paris_Archives_Nationales_JJ161_540.jpg	JJ161	540	262v	262v	4545	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v91fg1rfk1e3/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v91fg1rfk1e3/full/1200,/0/default.jpg	1200	1314	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250429
1189	JJ161	Paris_Archives_Nationales_JJ161_541.jpg	JJ161	541	263r	263r	4126	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj9lo56nlj6v/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj9lo56nlj6v/full/1200,/0/default.jpg	1200	1447	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250430
1190	JJ161	Paris_Archives_Nationales_JJ161_542.jpg	JJ161	542	263v	263v	4545	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8o7prd4lhen/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8o7prd4lhen/full/1200,/0/default.jpg	1200	1314	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250431
1191	JJ161	Paris_Archives_Nationales_JJ161_543.jpg	JJ161	543	264r	264r	4126	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwupna9ppc9z/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwupna9ppc9z/full/1200,/0/default.jpg	1200	1447	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250432
1192	JJ161	Paris_Archives_Nationales_JJ161_544.jpg	JJ161	544	264v	264v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxx54lqnrmwg/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxx54lqnrmwg/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250433
1193	JJ161	Paris_Archives_Nationales_JJ161_545.jpg	JJ161	545	265r	265r	4126	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtl76qtn4gkz/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtl76qtn4gkz/full/1200,/0/default.jpg	1200	1447	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250434
1194	JJ161	Paris_Archives_Nationales_JJ161_546.jpg	JJ161	546	265v	265v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v589eyzr7yp5/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v589eyzr7yp5/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250435
1195	JJ161	Paris_Archives_Nationales_JJ161_547.jpg	JJ161	547	266r	266r	4126	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3tquhhgdxaz/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3tquhhgdxaz/full/1200,/0/default.jpg	1200	1447	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250436
1196	JJ161	Paris_Archives_Nationales_JJ161_548.jpg	JJ161	548	266v	266v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5hpy5ufptky/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5hpy5ufptky/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250437
1197	JJ161	Paris_Archives_Nationales_JJ161_549.jpg	JJ161	549	267r	267r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3zw2q31g859/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3zw2q31g859/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250438
1198	JJ161	Paris_Archives_Nationales_JJ161_550.jpg	JJ161	550	267v	267v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0qgh4er3k9/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz0qgh4er3k9/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250439
1199	JJ161	Paris_Archives_Nationales_JJ161_551.jpg	JJ161	551	268r	268r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtjeny4gj2ji/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtjeny4gj2ji/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250440
1200	JJ161	Paris_Archives_Nationales_JJ161_552.jpg	JJ161	552	268v	268v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vym92opbtzat/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vym92opbtzat/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250441
1201	JJ161	Paris_Archives_Nationales_JJ161_553.jpg	JJ161	553	269r	269r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqrau62yrbra/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqrau62yrbra/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250442
1202	JJ161	Paris_Archives_Nationales_JJ161_554.jpg	JJ161	554	269v	269v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqf8uvrwfav2/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqf8uvrwfav2/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250443
1203	JJ161	Paris_Archives_Nationales_JJ161_555.jpg	JJ161	555	270r	270r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjyq9ak8kdyc/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjyq9ak8kdyc/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250444
1204	JJ161	Paris_Archives_Nationales_JJ161_556.jpg	JJ161	556	270v	270v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/votjqsa2kksz/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/votjqsa2kksz/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250445
1205	JJ161	Paris_Archives_Nationales_JJ161_557.jpg	JJ161	557	271r	271r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtmvljbvedfd/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtmvljbvedfd/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250446
1206	JJ161	Paris_Archives_Nationales_JJ161_558.jpg	JJ161	558	271v	271v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4onox82wlqp/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4onox82wlqp/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250447
1207	JJ161	Paris_Archives_Nationales_JJ161_559.jpg	JJ161	559	272r	272r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4hhfj20b1ty/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4hhfj20b1ty/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250448
1208	JJ161	Paris_Archives_Nationales_JJ161_560.jpg	JJ161	560	272v	272v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vweh8awlp9qd/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vweh8awlp9qd/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250449
1209	JJ161	Paris_Archives_Nationales_JJ161_561.jpg	JJ161	561	273r	273r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxfb5h7q7wvo/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxfb5h7q7wvo/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250450
1210	JJ161	Paris_Archives_Nationales_JJ161_562.jpg	JJ161	562	273v	273v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vea7gaji4hfi/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vea7gaji4hfi/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250451
1211	JJ161	Paris_Archives_Nationales_JJ161_563.jpg	JJ161	563	274r	274r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vynsv9i4zw1e/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vynsv9i4zw1e/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250452
1212	JJ161	Paris_Archives_Nationales_JJ161_564.jpg	JJ161	564	274v	274v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v77wey3btsq4/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v77wey3btsq4/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250453
1213	JJ161	Paris_Archives_Nationales_JJ161_565.jpg	JJ161	565	275r	275r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v07ejpi1510s/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v07ejpi1510s/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250454
1214	JJ161	Paris_Archives_Nationales_JJ161_566.jpg	JJ161	566	275v	275v	4593	4977	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuv1cz181gg9/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vuv1cz181gg9/full/1200,/0/default.jpg	1200	1300	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250455
1215	JJ161	Paris_Archives_Nationales_JJ161_567.jpg	JJ161	567	276r	276r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcu7f608x584/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcu7f608x584/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250456
1216	JJ161	Paris_Archives_Nationales_JJ161_568.jpg	JJ161	568	276v	276v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjsu2tz4usyp/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjsu2tz4usyp/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250457
1217	JJ161	Paris_Archives_Nationales_JJ161_569.jpg	JJ161	569	277r	277r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtbpvkqb00nv/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtbpvkqb00nv/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250458
1218	JJ161	Paris_Archives_Nationales_JJ161_570.jpg	JJ161	570	277v	277v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7328bzdk3xd/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7328bzdk3xd/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250459
1219	JJ161	Paris_Archives_Nationales_JJ161_571.jpg	JJ161	571	278r	278r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy07x41p3qje/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy07x41p3qje/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250460
1220	JJ161	Paris_Archives_Nationales_JJ161_572.jpg	JJ161	572	278v	278v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vffy6qz7eveh/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vffy6qz7eveh/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250461
1221	JJ161	Paris_Archives_Nationales_JJ161_573.jpg	JJ161	573	279r	279r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxntw0e0ysyy/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxntw0e0ysyy/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250462
1222	JJ161	Paris_Archives_Nationales_JJ161_574.jpg	JJ161	574	279v	279v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzw21m5r5k7l/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzw21m5r5k7l/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250463
1223	JJ161	Paris_Archives_Nationales_JJ161_575.jpg	JJ161	575	280r	280r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjebjlpe07bn/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjebjlpe07bn/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250464
1224	JJ161	Paris_Archives_Nationales_JJ161_576.jpg	JJ161	576	280v	280v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v08of8n76l62/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v08of8n76l62/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250465
1225	JJ161	Paris_Archives_Nationales_JJ161_577.jpg	JJ161	577	281r	281r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo7puzve7gym/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo7puzve7gym/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250466
1226	JJ161	Paris_Archives_Nationales_JJ161_578.jpg	JJ161	578	281v	281v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrh8hv9o7wpf/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrh8hv9o7wpf/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250467
1227	JJ161	Paris_Archives_Nationales_JJ161_579.jpg	JJ161	579	282r	282r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl4n8buuixjq/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl4n8buuixjq/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250468
1228	JJ161	Paris_Archives_Nationales_JJ161_580.jpg	JJ161	580	282v	282v	2048	2048	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmdphsxxqkp8/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmdphsxxqkp8/full/1200,/0/default.jpg	1200	1200	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250469
1229	JJ161	Paris_Archives_Nationales_JJ161_581.jpg	JJ161	581	283r	283r	2048	2048	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs641vcykrko/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs641vcykrko/full/1200,/0/default.jpg	1200	1200	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250470
1230	JJ161	Paris_Archives_Nationales_JJ161_582.jpg	JJ161	582	283v	283v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vft0ani768uk/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vft0ani768uk/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250471
1231	JJ161	Paris_Archives_Nationales_JJ161_583.jpg	JJ161	583	284r	284r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyccw93gzc86/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyccw93gzc86/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250472
1232	JJ161	Paris_Archives_Nationales_JJ161_584.jpg	JJ161	584	284v	284v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vga1s8mksazm/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vga1s8mksazm/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250473
1233	JJ161	Paris_Archives_Nationales_JJ161_585.jpg	JJ161	585	285r	285r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va9athg1b10n/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/va9athg1b10n/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250474
1234	JJ161	Paris_Archives_Nationales_JJ161_586.jpg	JJ161	586	285v	285v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdwxhcxtl3av/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdwxhcxtl3av/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250475
1235	JJ161	Paris_Archives_Nationales_JJ161_587.jpg	JJ161	587	286r	286r	4126	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v533rnw2nicw/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v533rnw2nicw/full/1200,/0/default.jpg	1200	1459	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250476
1236	JJ161	Paris_Archives_Nationales_JJ161_588.jpg	JJ161	588	286v	286v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6e98pb8dp5/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt6e98pb8dp5/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250477
1237	JJ161	Paris_Archives_Nationales_JJ161_589.jpg	JJ161	589	287r	287r	4054	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb6h802bayhd/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vb6h802bayhd/full/1200,/0/default.jpg	1200	1485	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250478
1238	JJ161	Paris_Archives_Nationales_JJ161_590.jpg	JJ161	590	287v	287v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v181yaohnlat/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v181yaohnlat/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250479
1239	JJ161	Paris_Archives_Nationales_JJ161_591.jpg	JJ161	591	288r	288r	4054	5019	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzk2pva3kfer/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzk2pva3kfer/full/1200,/0/default.jpg	1200	1485	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250480
1240	JJ161	Paris_Archives_Nationales_JJ161_592.jpg	JJ161	592	288v	288v	4593	5025	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxmr0y2yfg0o/full/full/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxmr0y2yfg0o/full/1200,/0/default.jpg	1200	1313	https://api.irht.cnrs.fr/ark:/63955/fifw8ggidwcs/manifest.json	https://arca.irht.cnrs.fr/iiif/128463/canvas/canvas-4250481
