zone_temp_id,zone_label,zone_order_on_folio,image_ark_id,image_temp_id,register,folio_label,folio_sort_key,class_name,abs_x,abs_y,abs_w,abs_h,x_pct,y_pct,w_pct,h_pct,declared_width,declared_height,base_image,urlImage,address_bvmm_path,address_bvmm_name,__source_file
24602,z2,2,ark:/63955/vj998yqpaxlt,13467,JJ130,138v,286,AI,248,2954,4196,1818,5.5799999999999965,60.365,94.36,37.15,4447,4893,FRAN_0021_14149_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14149_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14149_A/248,2954,4196,1818/600,/0/default.jpg",_remote,
24603,z1,1,ark:/63955/vi31bthfduy0,13468,JJ130,139r,287,AM,3,11,4137,4808,0.07499999999999729,0.23500000000000187,99.75,99.19,4147,4847,FRAN_0021_14150_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14150_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14150_A/3,11,4137,4808/600,/0/default.jpg",_remote,
24604,z1,1,ark:/63955/vnyetuf7rvq0,13469,JJ130,139v,288,AF,748,218,3699,1338,16.82626506024096,4.4513855421686745,83.17373493975899,27.33650602409638,4447,4893,FRAN_0021_14151_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14151_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14151_A/748,218,3699,1338/600,/0/default.jpg",_remote,
24605,z2,2,ark:/63955/vnyetuf7rvq0,13469,JJ130,139v,288,AI,769,1561,3678,3247,17.295000000000005,31.89644578313254,82.705,66.36855421686751,4447,4893,FRAN_0021_14151_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14151_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14151_A/769,1561,3678,3247/600,/0/default.jpg",_remote,
24606,z1,1,ark:/63955/v4zzvo9sa3ae,13470,JJ130,140r,289,AF,3,6,4140,1627,0.07000000000000339,0.1250000000000001,99.83999999999999,33.57,4147,4847,FRAN_0021_14152_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14152_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14152_A/3,6,4140,1627/600,/0/default.jpg",_remote,
24607,z2,2,ark:/63955/v4zzvo9sa3ae,13470,JJ130,140r,289,AI,1,1633,4139,3180,0.035000000000001696,33.690000000000005,99.81,65.60000000000001,4147,4847,FRAN_0021_14152_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14152_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14152_A/1,1633,4139,3180/600,/0/default.jpg",_remote,
24608,z1,1,ark:/63955/v4m7l2lf0m3z,13471,JJ130,140v,290,AF,42,29,4405,2408,0.9400000000000017,0.5949999999999984,99.05999999999999,49.21578313253013,4447,4893,FRAN_0021_14153_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14153_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14153_A/42,29,4405,2408/600,/0/default.jpg",_remote,
24609,z2,2,ark:/63955/v4m7l2lf0m3z,13471,JJ130,140v,290,AI,173,2427,4274,2344,3.8799999999999946,49.60000000000001,96.12,47.9,4447,4893,FRAN_0021_14153_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14153_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14153_A/173,2427,4274,2344/600,/0/default.jpg",_remote,
24610,z1,1,ark:/63955/v1wtg4kbvlgv,13472,JJ130,141r,291,AM,1,4,4140,4811,0.025000000000002798,0.07999999999999674,99.83,99.26,4147,4847,FRAN_0021_14154_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14154_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14154_A/1,4,4140,4811/600,/0/default.jpg",_remote,
24611,z1,1,ark:/63955/vkcju4uxf822,13473,JJ130,141v,292,AM,766,20,3681,4828,17.224999999999994,0.4149999999999987,82.77,98.67,4447,4893,FRAN_0021_14155_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14155_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14155_A/766,20,3681,4828/600,/0/default.jpg",_remote,
24612,z1,1,ark:/63955/vgo4144n83o5,13474,JJ130,142r,293,AM,1,3,4141,4802,0.024999999999997247,0.06499999999999839,99.85000000000001,99.07000000000001,4147,4847,FRAN_0021_14156_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14156_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14156_A/1,3,4141,4802/600,/0/default.jpg",_remote,
24613,z1,1,ark:/63955/vx59ih43xzoa,13475,JJ130,142v,294,AF,65,18,4383,3346,1.4549999999999952,0.37000000000000366,98.55000000000001,68.38,4447,4893,FRAN_0021_14157_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14157_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14157_A/65,18,4383,3346/600,/0/default.jpg",_remote,
24614,z2,2,ark:/63955/vx59ih43xzoa,13475,JJ130,142v,294,AI,31,3366,4415,1400,0.6999999999999951,68.8,99.28,28.62,4447,4893,FRAN_0021_14157_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14157_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14157_A/31,3366,4415,1400/600,/0/default.jpg",_remote,
24615,z1,1,ark:/63955/vjiedgumiw27,13476,JJ130,143r,295,AF,1,5,4142,2243,0.035000000000001696,0.10000000000000009,99.89,46.28,4147,4847,FRAN_0021_14158_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14158_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14158_A/1,5,4142,2243/600,/0/default.jpg",_remote,
24616,z2,2,ark:/63955/vjiedgumiw27,13476,JJ130,143r,295,AI,0,2248,4143,2515,0.0,46.385000000000005,99.9,51.89,4147,4847,FRAN_0021_14158_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14158_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14158_A/0,2248,4143,2515/600,/0/default.jpg",_remote,
24617,z1,1,ark:/63955/v03b5rj9go6l,13477,JJ130,143v,296,AF,779,38,3667,2023,17.508734939759034,0.7799999999999987,82.45626506024101,41.33999999999994,4447,4893,FRAN_0021_14159_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14159_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14159_A/779,38,3667,2023/600,/0/default.jpg",_remote,
24618,z2,2,ark:/63955/v03b5rj9go6l,13477,JJ130,143v,296,AI,793,2059,3652,2781,17.834999999999994,42.084999999999994,82.13000000000001,56.830000000000005,4447,4893,FRAN_0021_14159_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14159_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14159_A/793,2059,3652,2781/600,/0/default.jpg",_remote,
24619,z1,1,ark:/63955/vyp33t13hbmz,13478,JJ130,144r,297,AF,4,10,4139,1983,0.10499999999999954,0.20999999999999908,99.81,40.92,4147,4847,FRAN_0021_14160_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14160_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14160_A/4,10,4139,1983/600,/0/default.jpg",_remote,
24620,z2,2,ark:/63955/vyp33t13hbmz,13478,JJ130,144r,297,AI,0,2004,4139,2802,0.0,41.355000000000004,99.8,57.809999999999995,4147,4847,FRAN_0021_14160_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14160_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14160_A/0,2004,4139,2802/600,/0/default.jpg",_remote,
24621,z1,1,ark:/63955/vq0fkmyhp5is,13479,JJ130,144v,298,AF,876,161,3569,1101,19.694457831325295,3.2970481927710846,80.26554216867474,22.508072289156615,4447,4893,FRAN_0021_14161_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14161_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14161_A/876,161,3569,1101/600,/0/default.jpg",_remote,
24622,z2,2,ark:/63955/vq0fkmyhp5is,13479,JJ130,144v,298,AC,872,1262,3575,2844,19.614457831325304,25.7824096385542,80.38554216867439,58.11686746987932,4447,4893,FRAN_0021_14161_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14161_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14161_A/872,1262,3575,2844/600,/0/default.jpg",_remote,
24623,z1,1,ark:/63955/vhnk1x1p3not,13480,JJ130,145r,299,AI,0,19,4141,4814,0.0,0.4000000000000059,99.86,99.32,4147,4847,FRAN_0021_14162_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14162_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14162_A/0,19,4141,4814/600,/0/default.jpg",_remote,
24624,z1,1,ark:/63955/vqrmru32h3si,13481,JJ130,145v,300,AM,814,108,3633,4736,18.305000000000003,2.2050000000000014,81.69,96.78999999999999,4447,4893,FRAN_0021_14163_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14163_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14163_A/814,108,3633,4736/600,/0/default.jpg",_remote,
24625,z1,1,ark:/63955/vjd5huundn50,13482,JJ130,146r,301,AM,3,19,4139,4815,0.06999999999999784,0.39500000000000646,99.8,99.33,4147,4847,FRAN_0021_14164_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14164_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14164_A/3,19,4139,4815/600,/0/default.jpg",_remote,
24626,z1,1,ark:/63955/v76x9w1wkumc,13483,JJ130,146v,302,AM,771,94,3676,4741,17.335,1.9150000000000056,82.67,96.89,4447,4893,FRAN_0021_14165_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14165_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14165_A/771,94,3676,4741/600,/0/default.jpg",_remote,
24627,z1,1,ark:/63955/vhd6kgon877m,13484,JJ130,147r,303,AM,2,16,4139,4824,0.054999999999999494,0.3400000000000014,99.81,99.52,4147,4847,FRAN_0021_14166_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14166_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14166_A/2,16,4139,4824/600,/0/default.jpg",_remote,
24628,z1,1,ark:/63955/vcpg6duuiu2o,13485,JJ130,147v,304,AM,757,66,3690,4789,17.024999999999995,1.3550000000000006,82.97,97.87,4447,4893,FRAN_0021_14167_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14167_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14167_A/757,66,3690,4789/600,/0/default.jpg",_remote,
24629,z1,1,ark:/63955/vsblu75pth67,13486,JJ130,148r,305,AM,1,44,4138,4790,0.035000000000001696,0.9149999999999991,99.79,98.83,4147,4847,FRAN_0021_14168_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14168_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14168_A/1,44,4138,4790/600,/0/default.jpg",_remote,
24630,z1,1,ark:/63955/vorndfwkmiwb,13487,JJ130,148v,306,AM,785,115,3662,4728,17.644999999999992,2.3600000000000065,82.35,96.61999999999999,4447,4893,FRAN_0021_14169_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14169_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14169_A/785,115,3662,4728/600,/0/default.jpg",_remote,
24631,z1,1,ark:/63955/vz3otx7ozvha,13488,JJ130,149r,307,AM,3,17,4132,4822,0.07499999999999729,0.34500000000000086,99.65,99.49,4147,4847,FRAN_0021_14170_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14170_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14170_A/3,17,4132,4822/600,/0/default.jpg",_remote,
24632,z1,1,ark:/63955/vhbim1b47jty,13489,JJ130,149v,308,AM,811,113,3635,4731,18.244999999999994,2.304999999999996,81.75,96.69,4447,4893,FRAN_0021_14171_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14171_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14171_A/811,113,3635,4731/600,/0/default.jpg",_remote,
24633,z1,1,ark:/63955/v77e3r0moclr,13490,JJ130,150r,309,AM,2,16,4135,4804,0.045000000000000595,0.3200000000000036,99.71,99.11999999999999,4147,4847,FRAN_0021_14172_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14172_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14172_A/2,16,4135,4804/600,/0/default.jpg",_remote,
24634,z1,1,ark:/63955/v0ep72o3jzkv,13491,JJ130,150v,310,AF,382,147,4065,2727,8.594216867469875,3.011746987951811,91.40578313253008,55.7413253012048,4447,4893,FRAN_0021_14173_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14173_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14173_A/382,147,4065,2727/600,/0/default.jpg",_remote,
24635,z2,2,ark:/63955/v0ep72o3jzkv,13491,JJ130,150v,310,AI,392,2886,4054,1892,8.825000000000005,58.985,91.17,38.67,4447,4893,FRAN_0021_14173_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14173_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14173_A/392,2886,4054,1892/600,/0/default.jpg",_remote,
24636,z1,1,ark:/63955/vh7wtc4d53kc,13492,JJ130,151r,311,AF,3,13,4139,3246,0.06999999999999784,0.2599999999999991,99.8,66.96,4147,4847,FRAN_0021_14174_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14174_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14174_A/3,13,4139,3246/600,/0/default.jpg",_remote,
24637,z2,2,ark:/63955/vh7wtc4d53kc,13492,JJ130,151r,311,AI,2,3250,4141,1527,0.039999999999995595,67.045,99.86,31.509999999999998,4147,4847,FRAN_0021_14174_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14174_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14174_A/2,3250,4141,1527/600,/0/default.jpg",_remote,
24638,z1,1,ark:/63955/vho4iasuvkua,13493,JJ130,151v,312,AF,28,25,4419,2907,0.6199999999999983,0.5100000000000049,99.38,59.419999999999995,4447,4893,FRAN_0021_14175_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14175_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14175_A/28,25,4419,2907/600,/0/default.jpg",_remote,
24639,z2,2,ark:/63955/vho4iasuvkua,13493,JJ130,151v,312,AI,63,2956,4383,1822,1.419999999999999,60.41,98.56,37.24,4447,4893,FRAN_0021_14175_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14175_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14175_A/63,2956,4383,1822/600,/0/default.jpg",_remote,
24640,z1,1,ark:/63955/v92dy6xyqsfy,13494,JJ130,152r,313,AF,11,149,3731,4651,0.25999999999999923,3.0665662650602385,89.96128514056221,95.95843373493977,4147,4847,FRAN_0021_14176_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14176_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14176_A/11,149,3731,4651/600,/0/default.jpg",_remote,
24641,z1,1,ark:/63955/vp9aungx7sfw,13495,JJ130,152v,314,AC,871,143,3576,4012,19.58849397590361,2.9262650602409646,80.41150602409638,81.99734939759036,4447,4893,FRAN_0021_14177_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14177_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14177_A/871,143,3576,4012/600,/0/default.jpg",_remote,
24642,z1,1,ark:/63955/vwx6pr29mcip,13496,JJ130,153r,315,AI,2,6,4136,4804,0.045000000000000595,0.12000000000000344,99.72999999999999,99.11999999999999,4147,4847,FRAN_0021_14178_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14178_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14178_A/2,6,4136,4804/600,/0/default.jpg",_remote,
24643,z1,1,ark:/63955/vqhvnfmgvk54,13497,JJ130,153v,316,AF,748,134,3699,1085,16.83132530120482,2.7343373493975904,83.16867469879512,22.175662650602412,4447,4893,FRAN_0021_14179_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14179_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14179_A/748,134,3699,1085/600,/0/default.jpg",_remote,
24644,z2,2,ark:/63955/vqhvnfmgvk54,13497,JJ130,153v,316,AC,749,1220,3697,3379,16.83981927710843,24.924999999999965,83.14518072289148,69.05072289156631,4447,4893,FRAN_0021_14179_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14179_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14179_A/749,1220,3697,3379/600,/0/default.jpg",_remote,
24645,z1,1,ark:/63955/vv0sbxz4dw0a,13498,JJ130,154r,317,AC,80,200,3703,3970,1.9262248995983982,4.135903614457827,89.28610441767069,81.91253012048193,4147,4847,FRAN_0021_14180_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14180_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14180_A/80,200,3703,3970/600,/0/default.jpg",_remote,
24646,z1,1,ark:/63955/v2p25zphie7z,13499,JJ130,154v,318,AC,44,38,4403,2171,0.9850000000000025,0.7800000000000001,99.00999999999999,44.36,4447,4893,FRAN_0021_14181_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14181_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14181_A/44,38,4403,2171/600,/0/default.jpg",_remote,
24647,z2,2,ark:/63955/v2p25zphie7z,13499,JJ130,154v,318,AI,465,2208,3982,2569,10.460000000000003,45.12,89.53999999999999,52.5,4447,4893,FRAN_0021_14181_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14181_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14181_A/465,2208,3982,2569/600,/0/default.jpg",_remote,
24648,z1,1,ark:/63955/vavewb9hhedh,13500,JJ130,155r,319,AF,3,3,4139,2512,0.06999999999999784,0.06999999999999784,99.8,51.82,4147,4847,FRAN_0021_14182_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14182_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14182_A/3,3,4139,2512/600,/0/default.jpg",_remote,
24649,z2,2,ark:/63955/vavewb9hhedh,13500,JJ130,155r,319,AI,2,2498,4139,2261,0.045000000000000595,51.544999999999995,99.81,46.650000000000006,4147,4847,FRAN_0021_14182_A,https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14182_A/full/full/0/default.jpg,"https://iiif.irht.cnrs.fr/iiif/VOLUME1/France/Paris/Archives_nationales/FRAN_0021_JJ130/DEPOT/FRAN_0021_14182_A/2,2498,4139,2261/600,/0/default.jpg",_remote,
