"annotation_id","annotator","created_at","folio_label","folio_sort_key","id","image","image_path","label","lead_time","register","updated_at","volume" 
13264,"1","2026-06-19T11:23:57.880085Z","88v","190",13264,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzaol7fsaeli/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_190.jpg","[{""x"":1.34,""y"":35.805,""width"":98.56,""height"":63.15,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1609},{""x"":0.06,""y"":-0.005,""width"":99.84,""height"":35.79,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1609}]","","JJ171","2026-06-19T11:23:57.880085Z","JJ171"
13265,"1","2026-06-19T11:23:57.880085Z","89r","191",13265,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjxf0lqa3blb/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_191.jpg","[{""x"":0.04,""y"":-0.005,""width"":99.96,""height"":32.93,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1621},{""x"":0.0,""y"":32.84,""width"":100.0,""height"":66.78,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1621}]","","JJ171","2026-06-19T11:23:57.880085Z","JJ171"
13266,"1","2026-06-19T11:23:57.880085Z","89v","192",13266,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjouqe30eczp/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_192.jpg","[{""x"":0.03,""y"":0.135,""width"":99.78,""height"":54.65,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1636},{""x"":0.03,""y"":54.78,""width"":99.8,""height"":43.62,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1636}]","","JJ171","2026-06-19T11:23:57.883077Z","JJ171"
13267,"1","2026-06-19T11:23:57.883077Z","90r","193",13267,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1kwgc7vypew/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_193.jpg","[{""x"":0.025,""y"":0.7,""width"":99.77,""height"":54.8,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1626},{""x"":0.005,""y"":55.44,""width"":99.91,""height"":43.1,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1626}]","","JJ171","2026-06-19T11:23:57.883077Z","JJ171"
13268,"1","2026-06-19T11:23:57.900752Z","90v","194",13268,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5ehvpl6awqz/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_194.jpg","[{""x"":0.0,""y"":64.265,""width"":99.88,""height"":34.75,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1626},{""x"":0.015,""y"":0.675,""width"":99.85,""height"":63.61,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1626}]","","JJ171","2026-06-19T11:23:57.900752Z","JJ171"
13269,"1","2026-06-19T11:23:57.900752Z","91r","195",13269,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqgetgs6fh80/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_195.jpg","[{""x"":0.065,""y"":0.57,""width"":99.81,""height"":99.22,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1626}]","","JJ171","2026-06-19T11:23:57.900752Z","JJ171"
13270,"1","2026-06-19T11:23:57.900752Z","91v","196",13270,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vepdmkbcy7hd/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_196.jpg","[{""x"":0.0,""y"":0.515,""width"":99.9,""height"":98.73,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1626}]","","JJ171","2026-06-19T11:23:57.900752Z","JJ171"
13271,"1","2026-06-19T11:23:57.900752Z","92r","197",13271,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpd3ajd7acxr/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_197.jpg","[{""x"":0.015,""y"":21.625,""width"":99.91,""height"":46.07,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1630},{""x"":0.0,""y"":67.555,""width"":99.96,""height"":31.09,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1630},{""x"":0.025,""y"":0.84,""width"":99.83,""height"":20.84,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1630}]","","JJ171","2026-06-19T11:23:57.900752Z","JJ171"
13272,"1","2026-06-19T11:23:57.900752Z","92v","198",13272,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqr8jyn16ogv/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_198.jpg","[{""x"":0.45,""y"":0.645,""width"":99.42,""height"":99.21,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1618}]","","JJ171","2026-06-19T11:23:57.900752Z","JJ171"
13273,"1","2026-06-19T11:23:57.900752Z","93r","199",13273,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v12fdeelvsb8/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_199.jpg","[{""x"":0,""y"":0.905,""width"":99.82,""height"":98.91,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1618}]",22.581,"JJ171","2026-07-02T09:05:19.315625Z","JJ171"
13274,"1","2026-06-19T11:23:57.900752Z","93v","200",13274,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvms9t3mqudi/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_200.jpg","[{""x"":0.2,""y"":0.505,""width"":99.52,""height"":98.91,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1618}]",3.041,"JJ171","2026-07-02T09:05:24.014825Z","JJ171"
13275,"1","2026-06-19T11:23:57.904671Z","94r","201",13275,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2wgqymeeigg/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_201.jpg","[{""x"":-0.005,""y"":17.035,""width"":99.85,""height"":82.71,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1646},{""x"":0.005,""y"":0.03,""width"":99.75,""height"":17.06,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1646}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13276,"1","2026-06-19T11:23:57.904671Z","94v","202",13276,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyuvcfr5r01d/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_202.jpg","[{""x"":0.005,""y"":63.52,""width"":99.99,""height"":35.06,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1594},{""x"":0.14,""y"":0.115,""width"":99.86,""height"":63.23,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1594}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13277,"1","2026-06-19T11:23:57.904671Z","95r","203",13277,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsa6wwxq9fs6/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_203.jpg","[{""x"":0.13,""y"":0.16,""width"":99.82,""height"":99.54,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1648}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13278,"1","2026-06-19T11:23:57.904671Z","95v","204",13278,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvj4iyi0fzy9/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_204.jpg","[{""x"":0.135,""y"":68.885,""width"":99.73,""height"":28.99,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1618},{""x"":0.0,""y"":0.03,""width"":99.94,""height"":68.52,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1618}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13279,"1","2026-06-19T11:23:57.904671Z","96r","205",13279,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vubplhglitet/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_205.jpg","[{""x"":0.095,""y"":0.32,""width"":99.89,""height"":99.6,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1637}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13280,"1","2026-06-19T11:23:57.904671Z","96v","206",13280,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzapw1zcu57d/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_206.jpg","[{""x"":3.215,""y"":0,""width"":96.79,""height"":98.34,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1606}]",4.115,"JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13281,"1","2026-06-19T11:23:57.904671Z","97r","207",13281,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vaqcsrrsq0m1/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_207.jpg","[{""x"":1.65,""y"":20.41,""width"":98.32,""height"":79.22,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1603},{""x"":0.715,""y"":0,""width"":99.21,""height"":20.54,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1603}]",11.475,"JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13282,"1","2026-06-19T11:23:57.904671Z","97v","208",13282,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp8j5t1z8uyi/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_208.jpg","[{""x"":1.325,""y"":40.215,""width"":98.67,""height"":58.57,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1601},{""x"":1.68,""y"":0.06,""width"":98.32,""height"":40.14,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1601}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13283,"1","2026-06-19T11:23:57.904671Z","98r","209",13283,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkvkk7eqfs05/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_209.jpg","[{""x"":0.05,""y"":0.02,""width"":99.54,""height"":33.8,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1607},{""x"":0.03,""y"":33.78,""width"":99.82,""height"":65.38,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1607}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13284,"1","2026-06-19T11:23:57.904671Z","98v","210",13284,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4txvlnv8okg/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_210.jpg","[{""x"":0.025,""y"":12.815,""width"":99.89,""height"":86.67,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1596},{""x"":-0.005,""y"":0.065,""width"":99.93,""height"":12.85,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1596}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13285,"1","2026-06-19T11:23:57.904671Z","99r","211",13285,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7q99pi4o1pj/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_211.jpg","[{""x"":0.0,""y"":0.045,""width"":99.92,""height"":99.75,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1596}]","","JJ171","2026-06-19T11:23:57.904671Z","JJ171"
13286,"1","2026-06-19T11:23:57.907835Z","99v","212",13286,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vl9rzz6r0cvt/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_212.jpg","[{""x"":0.0,""y"":18.455,""width"":99.84,""height"":52.07,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1579},{""x"":-0.005,""y"":70.59,""width"":99.91,""height"":29.04,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1579},{""x"":0.0,""y"":0.0,""width"":99.88,""height"":18.44,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1579}]","","JJ171","2026-06-19T11:23:57.907835Z","JJ171"
13287,"1","2026-06-19T11:23:57.907835Z","100r","213",13287,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9qfwmnl73ty/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_213.jpg","[{""x"":-0.005,""y"":45.43,""width"":99.85,""height"":54.32,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1565},{""x"":0.0,""y"":0.01,""width"":99.8,""height"":46.44,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1565}]","","JJ171","2026-06-19T11:23:57.907835Z","JJ171"
13288,"1","2026-06-19T11:23:57.907835Z","100v","214",13288,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd3nv7cwwwi6/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_214.jpg","[{""x"":0,""y"":0,""width"":99.92,""height"":67.44,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1580},{""x"":-0.005,""y"":68.51,""width"":99.89,""height"":31.12,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1580}]",3.285,"JJ171","2026-06-19T11:23:57.907835Z","JJ171"
13289,"1","2026-06-19T11:23:57.907835Z","101r","215",13289,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnh5u96750hw/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_215.jpg","[{""x"":0.0,""y"":0.12,""width"":99.94,""height"":99.82,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1580}]","","JJ171","2026-06-19T11:23:57.907835Z","JJ171"
13290,"1","2026-06-19T11:23:57.907835Z","101v","216",13290,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfei30q6tokx/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_216.jpg","[{""x"":1.535,""y"":0,""width"":98.33,""height"":99.36,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1572}]",5.858,"JJ171","2026-06-19T11:23:57.909857Z","JJ171"
13291,"1","2026-06-19T11:23:57.909857Z","102r","217",13291,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbg4od1kv78d/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_217.jpg","[{""x"":0,""y"":0.015,""width"":99.88,""height"":55.57,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1589},{""x"":0,""y"":55.52,""width"":99.9,""height"":44.36,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1589}]",8.454,"JJ171","2026-06-19T11:23:57.909857Z","JJ171"
13292,"1","2026-06-19T11:23:57.911076Z","102v","218",13292,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd3nkasksoz6/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_218.jpg","[{""x"":0.005,""y"":37.86,""width"":99.83,""height"":62.06,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1572},{""x"":0.005,""y"":0.005,""width"":99.87,""height"":38.11,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1572}]","","JJ171","2026-06-19T11:23:57.911076Z","JJ171"
13293,"1","2026-06-19T11:23:57.911076Z","103r","219",13293,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v736xa0luxxb/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_219.jpg","[{""x"":0.06,""y"":0.08,""width"":99.94,""height"":99.8,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1607}]","","JJ171","2026-06-19T11:23:57.911076Z","JJ171"
13294,"1","2026-06-19T11:23:57.911076Z","103v","220",13294,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2lo36jbexph/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_220.jpg","[{""x"":0,""y"":0.06,""width"":100,""height"":99.92,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1575}]",5.773,"JJ171","2026-06-19T11:23:57.911076Z","JJ171"
13295,"1","2026-06-19T11:23:57.911076Z","104r","221",13295,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk9sctk1tr9w/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_221.jpg","[{""x"":0.02,""y"":0.09,""width"":99.98,""height"":99.74,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1613}]",5.009,"JJ171","2026-06-19T11:23:57.911076Z","JJ171"
13296,"1","2026-06-19T11:23:57.912393Z","104v","222",13296,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx66ys1vqcxb/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_222.jpg","[{""x"":0.04,""y"":0.075,""width"":99.88,""height"":99.81,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1593}]",8.769,"JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13297,"1","2026-06-19T11:23:57.912393Z","105r","223",13297,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v01ikcwi1e2b/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_223.jpg","[{""x"":0.145,""y"":0.105,""width"":99.85,""height"":99.77,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1527}]",17.567,"JJ171","2026-07-02T09:06:38.275324Z","JJ171"
13298,"1","2026-06-19T11:23:57.912393Z","105v","224",13298,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7e4sgyjpuhw/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_224.jpg","[{""x"":0.01,""y"":0.145,""width"":99.8,""height"":56.31,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1511},{""x"":0.005,""y"":56.065,""width"":99.99,""height"":43.53,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1511}]",10.792,"JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13299,"1","2026-06-19T11:23:57.912393Z","106r","225",13299,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1fo3bef8qg9/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_225.jpg","[{""x"":-0.005,""y"":-0.005,""width"":99.75,""height"":40.51,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1523},{""x"":0.0,""y"":40.58,""width"":99.92,""height"":59.38,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1523}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13300,"1","2026-06-19T11:23:57.912393Z","106v","226",13300,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v81m5joklzr0/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_226.jpg","[{""x"":-0.005,""y"":35.31,""width"":99.89,""height"":64.58,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1522},{""x"":0.0,""y"":0.01,""width"":99.86,""height"":35.28,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1522}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13301,"1","2026-06-19T11:23:57.912393Z","107r","227",13301,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4jh336xl3z1/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_227.jpg","[{""x"":-0.005,""y"":0.01,""width"":99.85,""height"":41.56,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1522},{""x"":-0.005,""y"":41.43,""width"":99.83,""height"":57.88,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1522}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13302,"1","2026-06-19T11:23:57.912393Z","107v","228",13302,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs2c7ilxzu61/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_228.jpg","[{""x"":0.145,""y"":-0.005,""width"":99.85,""height"":28.79,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1497},{""x"":0.015,""y"":28.665,""width"":99.93,""height"":70.79,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1497}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13303,"1","2026-06-19T11:23:57.912393Z","108r","229",13303,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhck6w66o7a7/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_229.jpg","[{""x"":0.0,""y"":22.965,""width"":100.0,""height"":76.77,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1497},{""x"":0.0,""y"":0.0,""width"":99.98,""height"":23.08,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1497}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13304,"1","2026-06-19T11:23:57.912393Z","108v","230",13304,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/voebvcxzbyre/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_230.jpg","[{""x"":0.135,""y"":0.03,""width"":99.85,""height"":99.78,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1497}]",6.277,"JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13305,"1","2026-06-19T11:23:57.912393Z","109r","231",13305,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vayxvwwq3x8f/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_231.jpg","[{""x"":0.005,""y"":0.015,""width"":99.87,""height"":29.49,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1569},{""x"":0.0,""y"":29.46,""width"":99.9,""height"":70.16,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1569}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13306,"1","2026-06-19T11:23:57.912393Z","109v","232",13306,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/viebpkzwv7l9/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_232.jpg","[{""x"":0.17,""y"":0.005,""width"":99.82,""height"":99.87,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1497}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13307,"1","2026-06-19T11:23:57.912393Z","110r","233",13307,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjhlggxe7bp6/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_233.jpg","[{""x"":0.095,""y"":34.16,""width"":97.39,""height"":4.58,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":0,""y"":-0.005,""width"":99.88,""height"":34.31,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1570},{""x"":1.58285856741676,""y"":38.820967191030455,""width"":92.23748561037667,""height"":2.7496095554431292,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":1.0072736338106654,""y"":40.69070168873177,""width"":92.23748561037665,""height"":7.039000461934407,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":2.0145472676213307,""y"":47.28976462179528,""width"":91.230211976566,""height"":6.819031697498964,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":1.8706510342198075,""y"":51.46917114606884,""width"":91.08631574316446,""height"":8.248828666329374,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":2.1584435010228544,""y"":57.74180066430566,""width"":90.6546270429599,""height"":6.929016079716689,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":0,""y"":62.05318811159478,""width"":89.79124964255075,""height"":7.346957067789745,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":2.877924668030473,""y"":67.42042629946546,""width"":86.91332497452028,""height"":5.939156639757158,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":0.2877924668030473,""y"":71.92978597039219,""width"":90.94241950976294,""height"":6.379094168628058,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570},{""x"":2.877924668030473,""y"":75.66925496579485,""width"":83.02812667267914,""height"":5.389234728668512,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":1200,""original_height"":1570}]",70.111,"JJ171","2026-07-02T09:08:49.200865Z","JJ171"
13308,"1","2026-06-19T11:23:57.912393Z","110v","234",13308,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9k25b53jlmy/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_234.jpg","[{""x"":0.0,""y"":0.095,""width"":100.0,""height"":98.83,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1524}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13309,"1","2026-06-19T11:23:57.912393Z","111r","235",13309,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxbix8e5tnob/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_235.jpg","[{""x"":0.025,""y"":0.295,""width"":99.87,""height"":34.15,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1619},{""x"":0.0,""y"":34.465,""width"":99.7,""height"":65.49,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1619}]","","JJ171","2026-06-19T11:23:57.912393Z","JJ171"
13310,"1","2026-06-19T11:23:57.917765Z","111v","236",13310,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v95r6jyi94ru/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_236.jpg","[{""x"":0.0,""y"":56.2,""width"":99.82,""height"":43.64,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":1200,""original_height"":1591},{""x"":-0.005,""y"":0.0,""width"":99.81,""height"":56.26,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1591}]","","JJ171","2026-06-19T11:23:57.917765Z","JJ171"
13311,"1","2026-06-19T11:23:57.917765Z","112r","237",13311,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7x5d0pynnvy/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_237.jpg","[{""x"":0.005,""y"":0.01,""width"":99.99,""height"":99.68,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":1200,""original_height"":1587}]","","JJ171","2026-06-19T11:23:57.917765Z","JJ171"
13312,"1","2026-06-19T11:23:57.919011Z","112v","238",13312,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6t7ky18mchr/full/1200,/0/default.jpg","Paris_Archives_Nationales_JJ171_238.jpg","[{""x"":0.005,""y"":0.045,""width"":99.85,""height"":99.89,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":1200,""original_height"":1578}]","","JJ171","2026-06-19T11:23:57.919011Z","JJ171"
