"annotation_id","annotator","created_at","id","image","image_path","label","lead_time","ordre","registre","updated_at" 
6457,"1","2026-05-21T14:27:07.583295Z",24894,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd0tmdgld3tq/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_39.jpg","[{""x"":0.0,""y"":1.25,""width"":99.9,""height"":34.14,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3864,""original_height"":6333},{""x"":-0.005,""y"":33.885,""width"":99.83,""height"":65.17,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3864,""original_height"":6333}]","",39,"JJ097","2026-05-21T14:27:07.583295Z"
6458,"1","2026-05-21T14:27:07.583295Z",24895,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5dh4jgjgc2q/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_40.jpg","[{""x"":0.005,""y"":50.8,""width"":99.81,""height"":26.3,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6317},{""x"":0.005,""y"":76.62,""width"":99.79,""height"":23.1,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3856,""original_height"":6317},{""x"":0.0,""y"":35.245,""width"":99.8,""height"":15.59,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6317},{""x"":0.005,""y"":0.775,""width"":99.77,""height"":34.49,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6317}]","",40,"JJ097","2026-05-21T14:27:07.583295Z"
6459,"1","2026-05-21T14:27:07.583295Z",24896,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsnpop6qjc4k/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_41.jpg","[{""x"":-0.005,""y"":18.78,""width"":99.91,""height"":81.02,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3832,""original_height"":6333},{""x"":0.01,""y"":1.235,""width"":99.88,""height"":17.95,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3832,""original_height"":6333}]","",41,"JJ097","2026-05-21T14:27:07.583295Z"
6460,"1","2026-05-21T14:27:07.583295Z",24897,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v6rymcbq52vj/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_42.jpg","[{""x"":0.095,""y"":51.605,""width"":99.85,""height"":48.27,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6357},{""x"":0.005,""y"":0.96,""width"":99.93,""height"":51.06,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3856,""original_height"":6357}]","",42,"JJ097","2026-05-21T14:27:07.583295Z"
6461,"1","2026-05-21T14:27:07.583295Z",24898,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj020kjcma59/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_43.jpg","[{""x"":0.03,""y"":76.545,""width"":99.82,""height"":23.21,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3832,""original_height"":6333},{""x"":0.01,""y"":44.24,""width"":99.86,""height"":33.82,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3832,""original_height"":6333},{""x"":0.0,""y"":0.48,""width"":99.9,""height"":44.66,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3832,""original_height"":6333}]","",43,"JJ097","2026-05-21T14:27:07.583295Z"
6462,"1","2026-05-21T14:27:07.583295Z",24899,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzuz6liip3pg/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_44.jpg","[{""x"":0.035,""y"":24.425,""width"":99.73,""height"":74.29,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6317},{""x"":-0.005,""y"":1.305,""width"":99.77,""height"":24.21,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3856,""original_height"":6317}]","",44,"JJ097","2026-05-21T14:27:07.583295Z"
6463,"1","2026-05-21T14:27:07.583295Z",24900,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1bsd1yfxhzy/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_45.jpg","[{""x"":-0.005,""y"":0.72,""width"":99.95,""height"":43.26,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6357},{""x"":0.0,""y"":42.82,""width"":99.92,""height"":33.28,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6357},{""x"":0.0,""y"":75.735,""width"":99.94,""height"":23.35,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3856,""original_height"":6357}]","",45,"JJ097","2026-05-21T14:27:07.583295Z"
6464,"1","2026-05-21T14:27:07.583295Z",24901,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkzi3c4eiedc/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_46.jpg","[{""x"":0.155,""y"":66.04,""width"":99.83,""height"":32.9,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6413},{""x"":0.025,""y"":1.525,""width"":99.97,""height"":17.17,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3856,""original_height"":6413},{""x"":0.0,""y"":17.995,""width"":100.0,""height"":48.73,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6413}]","",46,"JJ097","2026-05-21T14:27:07.583295Z"
6465,"1","2026-05-21T14:27:07.583295Z",24902,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdjxw2mzr313/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_47.jpg","[{""x"":0.035,""y"":0.795,""width"":99.87,""height"":43.87,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3856,""original_height"":6405},{""x"":0.09,""y"":42.585,""width"":99.8,""height"":56.43,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3856,""original_height"":6405}]","",47,"JJ097","2026-05-21T14:27:07.583295Z"
6466,"1","2026-05-21T14:27:07.583295Z",24903,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwe5uu3ct1wt/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_48.jpg","[{""x"":0.005,""y"":42.245,""width"":99.91,""height"":31.77,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3761,""original_height"":6413},{""x"":0.0,""y"":73.92,""width"":99.84,""height"":25.78,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3761,""original_height"":6413},{""x"":0.0,""y"":1.08,""width"":99.86,""height"":41.52,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3761,""original_height"":6413}]","",48,"JJ097","2026-05-21T14:27:07.583295Z"
6467,"1","2026-05-21T14:27:07.583295Z",24904,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk06peo3s0gc/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_49.jpg","[{""x"":0.005,""y"":0.77,""width"":99.91,""height"":41.26,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3761,""original_height"":6589},{""x"":-0.005,""y"":40.915,""width"":99.93,""height"":58.43,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3761,""original_height"":6589}]","",49,"JJ097","2026-05-21T14:27:07.583295Z"
6468,"1","2026-05-21T14:27:07.583295Z",24905,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vycflc7oeakt/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_50.jpg","[{""x"":0.0,""y"":0.98,""width"":99.92,""height"":33.08,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3784,""original_height"":6597},{""x"":0.07,""y"":72.32,""width"":99.62,""height"":27.46,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3784,""original_height"":6597},{""x"":0.0,""y"":33.94,""width"":99.88,""height"":39.28,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3784,""original_height"":6597}]","",50,"JJ097","2026-05-21T14:27:07.583295Z"
6469,"1","2026-05-21T14:27:07.583295Z",24906,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfnjrhlob5p/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_51.jpg","[{""x"":0.0,""y"":35.335,""width"":99.94,""height"":63.31,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3944,""original_height"":6022},{""x"":0.005,""y"":1.14,""width"":99.95,""height"":35.52,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3944,""original_height"":6022}]","",51,"JJ097","2026-05-21T14:27:07.583295Z"
6470,"1","2026-05-21T14:27:07.583295Z",24907,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhu46yw7e95r/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_52.jpg","[{""x"":0.145,""y"":29.105,""width"":99.85,""height"":25.85,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":0.16,""y"":2.12,""width"":99.78,""height"":29.38,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":0.055,""y"":54.43,""width"":99.91,""height"":43.88,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070}]","",52,"JJ097","2026-05-21T14:27:07.583295Z"
6471,"1","2026-05-21T14:27:07.583295Z",24908,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/voq4vfi6zbne/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_53.jpg","[{""x"":0.0,""y"":1.005,""width"":100.0,""height"":62.09,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3888,""original_height"":6022},{""x"":0.0,""y"":61.93,""width"":99.94,""height"":37.26,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3888,""original_height"":6022}]","",53,"JJ097","2026-05-21T14:27:07.583295Z"
6472,"1","2026-05-21T14:27:07.583295Z",24909,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz66gsusxkas/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_54.jpg","[{""x"":0.065,""y"":45.56,""width"":99.89,""height"":53.84,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":0.005,""y"":0.97,""width"":99.91,""height"":15.22,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3824,""original_height"":6070},{""x"":0.055,""y"":16.125,""width"":99.85,""height"":31.29,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070}]","",54,"JJ097","2026-05-21T14:27:07.583295Z"
6473,"1","2026-05-21T14:27:07.583295Z",24910,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vogqln5utxjk/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_55.jpg","[{""x"":0.08,""y"":34.69,""width"":99.92,""height"":36.88,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3944,""original_height"":6054},{""x"":0.05,""y"":1.23,""width"":99.94,""height"":33.7,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3944,""original_height"":6054},{""x"":0.06,""y"":70.53,""width"":99.94,""height"":28.22,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3944,""original_height"":6054}]","",55,"JJ097","2026-05-21T14:27:07.583295Z"
6474,"1","2026-05-21T14:27:07.583295Z",24911,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1ezjlzv9duf/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_56.jpg","[{""x"":0.095,""y"":1.76,""width"":99.83,""height"":53.28,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":0.06,""y"":72.01,""width"":99.9,""height"":27.46,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":0.13,""y"":54.785,""width"":99.82,""height"":17.59,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070}]","",56,"JJ097","2026-05-21T14:27:07.583295Z"
6475,"1","2026-05-21T14:27:07.583295Z",24912,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkb8f36zdynt/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_57.jpg","[{""x"":1.02,""y"":1.595,""width"":97.54,""height"":35.19,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3928,""original_height"":6054},{""x"":0.155,""y"":76.395,""width"":99.01,""height"":21.75,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3928,""original_height"":6054},{""x"":0.365,""y"":36.405,""width"":97.63,""height"":41.09,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3928,""original_height"":6054}]","",57,"JJ097","2026-05-21T14:27:07.583295Z"
6476,"1","2026-05-21T14:27:07.583295Z",24913,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp9hv3bsmwu1/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_58.jpg","[{""x"":1.355,""y"":42.61,""width"":98.59,""height"":14.1,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":0.125,""y"":76.66,""width"":99.85,""height"":21.94,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":0.955,""y"":56.42,""width"":98.99,""height"":10.76,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":0.415,""y"":66.56,""width"":99.55,""height"":10.04,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070},{""x"":1.65,""y"":1.965,""width"":98.3,""height"":40.77,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3824,""original_height"":6070}]","",58,"JJ097","2026-05-21T14:27:07.583295Z"
6477,"1","2026-05-21T14:27:07.583295Z",24914,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvenu9w83csf/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_59.jpg","[{""x"":0.245,""y"":36.88,""width"":98.97,""height"":24.58,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3928,""original_height"":6054},{""x"":1.145,""y"":60.805,""width"":98.03,""height"":37.61,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3928,""original_height"":6054}]","",59,"JJ097","2026-05-21T14:27:07.583295Z"
6478,"1","2026-05-21T14:27:07.583295Z",24915,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk7iq7vpupf3/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_60.jpg","[{""x"":0.415,""y"":55.865,""width"":99.55,""height"":42.49,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3824,""original_height"":6070},{""x"":2.61,""y"":1.815,""width"":97.32,""height"":32.91,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3824,""original_height"":6070},{""x"":1.615,""y"":33.965,""width"":98.33,""height"":22.41,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070}]","",60,"JJ097","2026-05-21T14:27:07.583295Z"
6479,"1","2026-05-21T14:27:07.583295Z",24916,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7b7j4ufyvbd/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_61.jpg","[{""x"":0.0,""y"":39.57,""width"":99.94,""height"":59.0,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3896,""original_height"":6054},{""x"":0.005,""y"":1.965,""width"":99.97,""height"":39.21,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3896,""original_height"":6054}]","",61,"JJ097","2026-05-21T14:27:07.583295Z"
6480,"1","2026-05-21T14:27:07.583295Z",24917,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj5mfeqr65ce/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_62.jpg","[{""x"":2.87,""y"":2.45,""width"":97.12,""height"":96.88,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3824,""original_height"":6070}]","",62,"JJ097","2026-05-21T14:27:07.583295Z"
6481,"1","2026-05-21T14:27:07.583295Z",24918,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vo3lktga8khk/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_63.jpg","[{""x"":0.0,""y"":41.075,""width"":100.0,""height"":57.17,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3896,""original_height"":6054},{""x"":0.0,""y"":1.895,""width"":100.0,""height"":39.31,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3896,""original_height"":6054}]","",63,"JJ097","2026-05-21T14:27:07.583295Z"
6482,"1","2026-05-21T14:27:07.583295Z",24919,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr1omgnhr01x/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_64.jpg","[{""x"":0.005,""y"":31.3,""width"":99.93,""height"":23.18,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3768,""original_height"":6070},{""x"":0.035,""y"":2.04,""width"":99.87,""height"":29.34,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3768,""original_height"":6070},{""x"":0.06,""y"":54.375,""width"":99.84,""height"":44.87,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3768,""original_height"":6070}]","",64,"JJ097","2026-05-21T14:27:07.583295Z"
6483,"1","2026-05-21T14:27:07.583295Z",24920,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vngbd8ijlx7o/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_65.jpg","[{""x"":0.02,""y"":43.58,""width"":99.98,""height"":55.4,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3880,""original_height"":6054},{""x"":0.0,""y"":1.76,""width"":99.98,""height"":42.96,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3880,""original_height"":6054}]","",65,"JJ097","2026-05-21T14:27:07.583295Z"
6484,"1","2026-05-21T14:27:07.583295Z",24921,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/virhy1qjjabk/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_66.jpg","[{""x"":0.04,""y"":41.32,""width"":99.88,""height"":57.66,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3768,""original_height"":6070},{""x"":0.055,""y"":2.185,""width"":99.85,""height"":40.25,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3768,""original_height"":6070}]","",66,"JJ097","2026-05-21T14:27:07.583295Z"
6485,"1","2026-05-21T14:27:07.583295Z",24922,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzx1mftmgr9x/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_67.jpg","[{""x"":0.0,""y"":1.73,""width"":100.0,""height"":33.84,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3880,""original_height"":6054},{""x"":0.02,""y"":60.855,""width"":99.98,""height"":37.37,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3880,""original_height"":6054},{""x"":0.0,""y"":35.17,""width"":100.0,""height"":25.92,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3880,""original_height"":6054}]","",67,"JJ097","2026-05-21T14:27:07.583295Z"
6486,"1","2026-05-21T14:27:07.583295Z",24923,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3n5l7rief16/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_68.jpg","[{""x"":2.455,""y"":28.46,""width"":97.49,""height"":26.08,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3808,""original_height"":6046},{""x"":2.785,""y"":1.87,""width"":97.15,""height"":26.96,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3808,""original_height"":6046},{""x"":1.315,""y"":53.47,""width"":98.63,""height"":45.82,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3808,""original_height"":6046}]","",68,"JJ097","2026-05-21T14:27:07.583295Z"
6487,"1","2026-05-21T14:27:07.583295Z",24924,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx08ojszudyr/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_69.jpg","[{""x"":0.035,""y"":37.875,""width"":99.97,""height"":33.71,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3880,""original_height"":6054},{""x"":0.005,""y"":1.665,""width"":99.95,""height"":36.37,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3880,""original_height"":6054},{""x"":0.025,""y"":69.825,""width"":99.97,""height"":29.07,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3880,""original_height"":6054}]","",69,"JJ097","2026-05-21T14:27:07.583295Z"
6488,"1","2026-05-21T14:27:07.583295Z",24925,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vel788nzik25/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_70.jpg","[{""x"":1.555,""y"":1.995,""width"":98.39,""height"":27.09,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3808,""original_height"":6046},{""x"":2.895,""y"":29.105,""width"":97.05,""height"":42.89,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3808,""original_height"":6046},{""x"":2.375,""y"":71.38,""width"":97.61,""height"":28.12,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3808,""original_height"":6046}]","",70,"JJ097","2026-05-21T14:27:07.583295Z"
6489,"1","2026-05-21T14:27:07.583295Z",24926,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqodh7rx8yu9/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_71.jpg","[{""x"":0.0,""y"":1.905,""width"":100.0,""height"":26.63,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3880,""original_height"":6054},{""x"":0.0,""y"":51.615,""width"":100.0,""height"":47.47,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3880,""original_height"":6054},{""x"":0.005,""y"":26.955,""width"":99.83,""height"":25.61,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3880,""original_height"":6054}]","",71,"JJ097","2026-05-21T14:27:07.583295Z"
6490,"1","2026-05-21T14:27:07.583295Z",24927,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7jszindhfr2/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_72.jpg","[{""x"":0.04,""y"":0.675,""width"":99.96,""height"":97.59,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":3745,""original_height"":6118}]","",72,"JJ097","2026-05-21T14:27:07.583295Z"
6491,"1","2026-05-21T14:27:07.583295Z",24928,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm0b9ztu2zkq/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_73.jpg","[{""x"":0.005,""y"":1.77,""width"":99.85,""height"":41.32,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3904,""original_height"":6054},{""x"":0.0,""y"":40.8,""width"":99.74,""height"":57.58,""rotation"":0,""rectanglelabels"":[""Table""],""original_width"":3904,""original_height"":6054}]","",73,"JJ097","2026-05-21T14:27:07.583295Z"
6492,"1","2026-05-21T14:27:07.583295Z",24929,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc1y4y73tgac/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_74.jpg","[{""x"":-0.005,""y"":1.87,""width"":99.97,""height"":69.78,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3745,""original_height"":6054},{""x"":0.0,""y"":69.24,""width"":100.0,""height"":29.28,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3745,""original_height"":6054}]","",74,"JJ097","2026-05-21T14:27:07.583295Z"
6493,"1","2026-05-21T14:27:07.583295Z",24930,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9avwnccffyf/full/full/0/default.jpg","images_registres_AN_JJ035_JJ211/images/Paris_Archives_Nationales_JJ097/Paris_Archives_Nationales_JJ097_75.jpg","[{""x"":-0.005,""y"":1.81,""width"":97.05,""height"":32.46,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":3904,""original_height"":6038},{""x"":0.0,""y"":34.255,""width"":97.58,""height"":42.83,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":3904,""original_height"":6038},{""x"":0.0,""y"":76.62,""width"":99.12,""height"":21.48,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":3904,""original_height"":6038}]","",75,"JJ097","2026-05-21T14:27:07.583295Z"
