"annotation_id","annotator","created_at","id","image","image_path","label","lead_time","ordre","registre","updated_at" 
41399,"1","2026-06-22T11:18:09.141433Z",41399,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnqp85j2agi0/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnqp85j2agi0/full/full/0/default.jpg","[{""x"":0.07000000000000339,""y"":1.1249999999999982,""width"":91.36,""height"":98.55000000000001,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4283,""original_height"":4865}]","",73,"JJ135","2026-06-22T11:18:09.141433Z"
41400,"1","2026-06-22T11:18:09.141433Z",41400,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/va6ovtymafxh/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/va6ovtymafxh/full/full/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.8399999999999963,""width"":99.99,""height"":98.98,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4110,""original_height"":4875}]","",74,"JJ135","2026-06-22T11:18:09.141433Z"
41401,"1","2026-06-22T11:18:09.141433Z",41401,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnqxbsjq7edy/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnqxbsjq7edy/full/full/0/default.jpg","[{""x"":0.014999999999998348,""y"":0.7900000000000018,""width"":91.59,""height"":98.54,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4283,""original_height"":4865}]","",75,"JJ135","2026-06-22T11:18:09.141433Z"
41402,"1","2026-06-22T11:18:09.141433Z",41402,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3m3moe37fee/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3m3moe37fee/full/full/0/default.jpg","[{""x"":0.0,""y"":2.895000000000003,""width"":100.0,""height"":96.57,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4110,""original_height"":4875}]","",76,"JJ135","2026-06-22T11:18:09.141433Z"
41403,"1","2026-06-22T11:18:09.142361Z",41403,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3972wiiuz5l/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3972wiiuz5l/full/full/0/default.jpg","[{""x"":0.045000000000000595,""y"":1.5149999999999997,""width"":87.71,""height"":96.37,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4283,""original_height"":4865}]","",77,"JJ135","2026-06-22T11:18:09.142361Z"
41404,"1","2026-06-22T11:18:09.142736Z",41404,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwhdg8lumkx8/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwhdg8lumkx8/full/full/0/default.jpg","[{""x"":0.00499999999999945,""y"":0.2150000000000013,""width"":99.95,""height"":28.93,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4110,""original_height"":4875},{""x"":-3.247402347028583e-15,""y"":28.957891566265065,""width"":100,""height"":70.89,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4110,""original_height"":4875}]","",78,"JJ135","2026-06-22T11:18:09.142736Z"
41405,"1","2026-06-22T11:18:09.142736Z",41405,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnkx2o4h2jlb/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnkx2o4h2jlb/full/full/0/default.jpg","[{""x"":0.040000000000001146,""y"":0.8800000000000002,""width"":96.96000000000001,""height"":38.1,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4283,""original_height"":4865},{""x"":-0.004999999999999449,""y"":38.834999999999994,""width"":95.45,""height"":59.85,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4283,""original_height"":4865}]","",79,"JJ135","2026-06-22T11:18:09.142736Z"
41406,"1","2026-06-22T11:18:09.142736Z",41406,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqo89629cn6u/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqo89629cn6u/full/full/0/default.jpg","[{""x"":0.18500000000000183,""y"":0.8500000000000008,""width"":99.81,""height"":64.72,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4110,""original_height"":4875},{""x"":-5.837187047864538e-15,""y"":65.65,""width"":99.88999999999999,""height"":34.35,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4110,""original_height"":4875}]","",80,"JJ135","2026-06-22T11:18:09.142736Z"
41407,"1","2026-06-22T11:18:09.142736Z",41407,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1m2ngo7ewvz/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1m2ngo7ewvz/full/full/0/default.jpg","[{""x"":0.040000000000001146,""y"":0.269999999999998,""width"":87.53999999999999,""height"":98.66,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4283,""original_height"":4865}]","",81,"JJ135","2026-06-22T11:18:09.142736Z"
41408,"1","2026-06-22T11:18:09.142736Z",41408,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtynyfpi118p/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtynyfpi118p/full/full/0/default.jpg","[{""x"":0.0,""y"":23.989999999999995,""width"":100.0,""height"":75.68,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4110,""original_height"":4875},{""x"":-0.004999999999999449,""y"":0.34,""width"":99.97,""height"":23.86,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4110,""original_height"":4875}]","",82,"JJ135","2026-06-22T11:18:09.142736Z"
41409,"1","2026-06-22T11:18:09.142736Z",41409,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9iwcr8zx31j/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9iwcr8zx31j/full/full/0/default.jpg","[{""x"":0.02000000000000335,""y"":27.675000000000004,""width"":90.84,""height"":71.39,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4283,""original_height"":4865},{""x"":0.11499999999999844,""y"":0.63,""width"":99.41,""height"":27.12,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4283,""original_height"":4865}]","",83,"JJ135","2026-06-22T11:18:09.142736Z"
41410,"1","2026-06-22T11:18:09.142736Z",41410,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5p0tweqsdkq/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5p0tweqsdkq/full/full/0/default.jpg","[{""x"":0.0,""y"":0.4400000000000015,""width"":100.0,""height"":99.28,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4110,""original_height"":4875}]","",84,"JJ135","2026-06-22T11:18:09.142736Z"
41411,"1","2026-06-22T11:18:09.142736Z",41411,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0j5q17rax0s/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0j5q17rax0s/full/full/0/default.jpg","[{""x"":0.0,""y"":1.9449999999999967,""width"":93.17999999999999,""height"":96.78999999999999,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4283,""original_height"":4865}]","",85,"JJ135","2026-06-22T11:18:09.142736Z"
41412,"1","2026-06-22T11:18:09.142736Z",41412,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtck2ch5e1b3/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vtck2ch5e1b3/full/full/0/default.jpg","[{""x"":0.004999999999999467,""y"":0.4849999999999996,""width"":99.97,""height"":41.15289156626506,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4110,""original_height"":4875},{""x"":0,""y"":41.605,""width"":100,""height"":58.19,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4110,""original_height"":4875}]","",86,"JJ135","2026-06-22T11:18:09.142736Z"
41413,"1","2026-06-22T11:18:09.142736Z",41413,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v15zgvrtgiuz/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v15zgvrtgiuz/full/full/0/default.jpg","[{""x"":0.10999999999999903,""y"":1.005000000000001,""width"":94.22,""height"":65.37867469879518,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4283,""original_height"":4865},{""x"":3.5248020477396426e-15,""y"":66.36192771084336,""width"":91.24999999999997,""height"":33.638072289156604,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4283,""original_height"":4865}]","",87,"JJ135","2026-06-22T11:18:09.142736Z"
41414,"1","2026-06-22T11:18:09.146217Z",41414,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnk0vbasc3mp/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnk0vbasc3mp/full/full/0/default.jpg","[{""x"":0.0,""y"":0.42999999999999705,""width"":100.0,""height"":99.44,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4110,""original_height"":4875}]","",88,"JJ135","2026-06-22T11:18:09.146217Z"
41415,"1","2026-06-22T11:18:09.146217Z",41415,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnp14vf66j8b/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnp14vf66j8b/full/full/0/default.jpg","[{""x"":0.024999999999997247,""y"":0.4850000000000021,""width"":87.59,""height"":97.59,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4283,""original_height"":4865}]","",89,"JJ135","2026-06-22T11:18:09.146217Z"
41416,"1","2026-06-22T11:18:09.146217Z",41416,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjo7ahnscmgw/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjo7ahnscmgw/full/full/0/default.jpg","[{""x"":0.0,""y"":0.649999999999995,""width"":100.0,""height"":98.96000000000001,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4110,""original_height"":4875}]","",90,"JJ135","2026-06-22T11:18:09.146217Z"
41417,"1","2026-06-22T11:18:09.146217Z",41417,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmc8x5k0r9nh/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmc8x5k0r9nh/full/full/0/default.jpg","[{""x"":-0.004999999999999449,""y"":1.2249999999999983,""width"":90.69,""height"":96.69,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4283,""original_height"":4865}]","",91,"JJ135","2026-06-22T11:18:09.146217Z"
41418,"1","2026-06-22T11:18:09.160845Z",41418,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbscrzia7utw/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbscrzia7utw/full/full/0/default.jpg","[{""x"":0,""y"":0.6950000000000012,""width"":100,""height"":75.42999999999999,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4110,""original_height"":4875},{""x"":0,""y"":76.21293800539081,""width"":99.7999999999999,""height"":23.78706199460915,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4110,""original_height"":4875}]","",92,"JJ135","2026-06-22T11:18:09.160845Z"
41419,"1","2026-06-22T11:18:09.160845Z",41419,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v14eoxqaenxq/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v14eoxqaenxq/full/full/0/default.jpg","[{""x"":0.040000000000001146,""y"":1.479999999999998,""width"":91.88,""height"":96.22,""rotation"":0,""rectanglelabels"":[""AM""],""original_width"":4283,""original_height"":4865}]","",93,"JJ135","2026-06-22T11:18:09.160845Z"
41420,"1","2026-06-22T11:18:09.160845Z",41420,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvvvfwnpj50c/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvvvfwnpj50c/full/full/0/default.jpg","[{""x"":0.04499999999999506,""y"":0.7000000000000004,""width"":99.94999999999996,""height"":50.596334231805926,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4110,""original_height"":4875},{""x"":0,""y"":51.037938005390835,""width"":99.99999999999991,""height"":48.89706199460909,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4110,""original_height"":4875}]","",94,"JJ135","2026-06-22T11:18:09.160845Z"
41421,"1","2026-06-22T11:18:09.163024Z",41421,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhrc01jvvgwz/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhrc01jvvgwz/full/full/0/default.jpg","[{""x"":0.045000000000000595,""y"":39.394999999999996,""width"":91.77,""height"":58.97,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4283,""original_height"":4865},{""x"":0.0,""y"":0.6249999999999978,""width"":99.88,""height"":38.89,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4283,""original_height"":4865}]","",95,"JJ135","2026-06-22T11:18:09.163024Z"
41422,"1","2026-06-22T11:18:09.163024Z",41422,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vulwkwa7t12p/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vulwkwa7t12p/full/full/0/default.jpg","[{""x"":13.722511230907456,""y"":0.8649999999999991,""width"":86.19748876909254,""height"":28.865687331536392,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4128,""original_height"":4875},{""x"":13.03914195867026,""y"":38.87010781671159,""width"":86.96085804132963,""height"":60.97989218328838,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4128,""original_height"":4875},{""x"":12.661947791164655,""y"":30.000000000000004,""width"":87.33805220883534,""height"":8.67469879518073,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4128,""original_height"":4875}]","",96,"JJ135","2026-06-22T11:18:09.163024Z"
41423,"1","2026-06-22T11:18:09.163024Z",41423,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxilk75p8h7z/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxilk75p8h7z/full/full/0/default.jpg","[{""x"":4.12552633732899e-15,""y"":33.61867469879519,""width"":88.27999999999997,""height"":66.3813253012048,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4228,""original_height"":4865},{""x"":0.050000000000000065,""y"":2.3007831325301202,""width"":87.7247590361446,""height"":31.144216867469787,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4228,""original_height"":4865}]","",97,"JJ135","2026-06-22T11:18:09.163024Z"
41424,"1","2026-06-22T11:18:09.163024Z",41424,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt81d3wtzvok/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vt81d3wtzvok/full/full/0/default.jpg","[{""x"":13.070000000000004,""y"":30.550000000000004,""width"":86.9,""height"":69.26,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4128,""original_height"":4875},{""x"":13.373293172690762,""y"":4.37801204819277,""width"":86.52670682730931,""height"":26.216987951807248,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4128,""original_height"":4875}]","",98,"JJ135","2026-06-22T11:18:09.163024Z"
41425,"1","2026-06-22T11:18:09.163024Z",41425,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs9g3ga4jz12/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vs9g3ga4jz12/full/full/0/default.jpg","[{""x"":0.06999999999999781,""y"":1.419999999999999,""width"":87.91516064257027,""height"":57.05614457831325,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4228,""original_height"":4865},{""x"":0.06500000000000394,""y"":58.55433734939759,""width"":88.40148594377509,""height"":38.53566265060237,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4228,""original_height"":4865}]","",99,"JJ135","2026-06-22T11:18:09.163024Z"
41426,"1","2026-06-22T11:18:09.163024Z",41426,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkmaqci7jh1r/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkmaqci7jh1r/full/full/0/default.jpg","[{""x"":9.99730923694779,""y"":43.344999999999956,""width"":89.94269076305214,""height"":25.204216867469913,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4128,""original_height"":4875},{""x"":12.097871485943775,""y"":4.560421686746988,""width"":87.79712851405628,""height"":38.954578313253045,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4128,""original_height"":4875}]","",100,"JJ135","2026-06-22T11:18:09.163024Z"
41427,"1","2026-06-22T11:18:09.163024Z",41427,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjfuf9ubxf37/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjfuf9ubxf37/full/full/0/default.jpg","[{""x"":0.10999999999999906,""y"":30.30807228915663,""width"":87.40188755020081,""height"":67.36192771084355,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4228,""original_height"":4865}]","",101,"JJ135","2026-06-22T11:18:09.163024Z"
41428,"1","2026-06-22T11:18:09.163024Z",41428,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw6n6b76cary/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw6n6b76cary/full/full/0/default.jpg","[{""x"":0.06499999999999839,""y"":69.485,""width"":99.81,""height"":30.270000000000003,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4092,""original_height"":4875},{""x"":-0.004999999999999449,""y"":1.250000000000001,""width"":99.87,""height"":68.32000000000001,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4092,""original_height"":4875}]","",102,"JJ135","2026-06-22T11:18:09.163024Z"
41429,"1","2026-06-22T11:18:09.163024Z",41429,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkha2pukrl36/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkha2pukrl36/full/full/0/default.jpg","[{""x"":0.08500000000000171,""y"":1.8550000000000004,""width"":88.62999999999998,""height"":80.05481927710846,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4228,""original_height"":4865},{""x"":4.9960036108132044e-15,""y"":81.48530120481928,""width"":98.65,""height"":17.02,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4228,""original_height"":4865}]","",103,"JJ135","2026-06-22T11:18:09.163024Z"
41430,"1","2026-06-22T11:18:09.163024Z",41430,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgigbueqxlm4/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgigbueqxlm4/full/full/0/default.jpg","[{""x"":-0.004999999999999449,""y"":45.73500000000001,""width"":99.89,""height"":54.06999999999999,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4092,""original_height"":4875},{""x"":0.5150000000000043,""y"":35.545,""width"":99.33,""height"":10.15,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4092,""original_height"":4875},{""x"":-0.004999999999999449,""y"":25.28,""width"":99.87,""height"":10.100000000000001,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4092,""original_height"":4875},{""x"":0.054999999999999494,""y"":0.8300000000000002,""width"":99.77000000000001,""height"":24.5,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4092,""original_height"":4875}]","",104,"JJ135","2026-06-22T11:18:09.165059Z"
41431,"1","2026-06-22T11:18:09.165059Z",41431,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9tghzsrrrc8/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9tghzsrrrc8/full/full/0/default.jpg","[{""x"":3.186507282936944e-15,""y"":60.81789156626506,""width"":95.83,""height"":37.25,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4228,""original_height"":4865},{""x"":0.10999999999999899,""y"":0.7800000000000029,""width"":94.32000000000001,""height"":60.3,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4228,""original_height"":4865}]","",105,"JJ135","2026-06-22T11:18:09.165059Z"
41432,"1","2026-06-22T11:18:09.165059Z",41432,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2eywzpi2wzl/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2eywzpi2wzl/full/full/0/default.jpg","[{""x"":0.07499999999999729,""y"":35.379999999999995,""width"":99.77000000000001,""height"":64.58,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4092,""original_height"":4875},{""x"":0.004999999999999449,""y"":0.8500000000000008,""width"":99.85000000000001,""height"":34.4,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4092,""original_height"":4875}]","",106,"JJ135","2026-06-22T11:18:09.165059Z"
41433,"1","2026-06-22T11:18:09.165059Z",41433,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcafr0ddnhmg/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vcafr0ddnhmg/full/full/0/default.jpg","[{""x"":0.12999999999999678,""y"":1.0650000000000048,""width"":93.10000000000001,""height"":97.83,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4228,""original_height"":4865}]","",107,"JJ135","2026-06-22T11:18:09.165059Z"
41434,"1","2026-06-22T11:18:09.165059Z",41434,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy4fqw7i8fln/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vy4fqw7i8fln/full/full/0/default.jpg","[{""x"":0,""y"":0.0011445783132533406,""width"":99.87999999999998,""height"":72.26855421686747,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4092,""original_height"":4875},{""x"":0.14000000000000623,""y"":72.11662650602409,""width"":99.85999999999997,""height"":27.88337349397585,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4092,""original_height"":4875}]","",108,"JJ135","2026-06-22T11:18:09.165059Z"
41435,"1","2026-06-22T11:18:09.165059Z",41435,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vehm30oz09ca/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vehm30oz09ca/full/full/0/default.jpg","[{""x"":0.3623092369477904,""y"":64.13096385542168,""width"":97.09,""height"":33.36000000000001,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4228,""original_height"":4865},{""x"":0.14000000000000123,""y"":0.8750000000000036,""width"":98.98,""height"":63.55,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4228,""original_height"":4865}]","",109,"JJ135","2026-06-22T11:18:09.165059Z"
41436,"1","2026-06-22T11:18:09.165059Z",41436,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp4b2hyk4fi8/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp4b2hyk4fi8/full/full/0/default.jpg","[{""x"":0.09000000000000119,""y"":70.71,""width"":99.78,""height"":29.020000000000003,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4092,""original_height"":4875},{""x"":0.20499999999999408,""y"":0.3599999999999992,""width"":99.69,""height"":70.54,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4092,""original_height"":4875}]","",110,"JJ135","2026-06-22T11:18:09.165059Z"
41437,"1","2026-06-22T11:18:09.165059Z",41437,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv952rdic0wu/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vv952rdic0wu/full/full/0/default.jpg","[{""x"":0.14865461847389527,""y"":62.20481927710843,""width"":93.10000000000001,""height"":36.35999999999999,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4228,""original_height"":4865},{""x"":0.13500000000000179,""y"":0.7400000000000018,""width"":98.39,""height"":61.480000000000004,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4228,""original_height"":4865}]","",111,"JJ135","2026-06-22T11:18:09.165059Z"
41438,"1","2026-06-22T11:18:09.165059Z",41438,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmzvbzvlc6ag/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vmzvbzvlc6ag/full/full/0/default.jpg","[{""x"":0.0,""y"":0.5850000000000022,""width"":99.86,""height"":42.71,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4092,""original_height"":4875},{""x"":0.0,""y"":43.2,""width"":99.88,""height"":56.74,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4092,""original_height"":4875}]","",112,"JJ135","2026-06-22T11:18:09.165059Z"
41439,"1","2026-06-22T11:18:09.165059Z",41439,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vicygw2wfbro/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vicygw2wfbro/full/full/0/default.jpg","[{""x"":0.004999999999999449,""y"":0.7450000000000012,""width"":91.57,""height"":73.69,""rotation"":0,""rectanglelabels"":[""AC""],""original_width"":4228,""original_height"":4865},{""x"":0.00499999999999947,""y"":74.36469879518073,""width"":92.01995983935743,""height"":22.805301204819312,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4228,""original_height"":4865}]","",113,"JJ135","2026-06-22T11:18:09.165059Z"
41440,"1","2026-06-22T11:18:09.165059Z",41440,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vguftcsu8mg8/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vguftcsu8mg8/full/full/0/default.jpg","[{""x"":-0.004999999999999449,""y"":58.48,""width"":99.91,""height"":41.42,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4092,""original_height"":4875},{""x"":-0.0050000000000050004,""y"":1.2800000000000034,""width"":99.85000000000001,""height"":57.099999999999994,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4092,""original_height"":4875}]","",114,"JJ135","2026-06-22T11:18:09.165059Z"
41441,"1","2026-06-22T11:18:09.165059Z",41441,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhs8ddkjn110/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhs8ddkjn110/full/full/0/default.jpg","[{""x"":0.25500000000000533,""y"":3.812530120481928,""width"":88.26032128514055,""height"":40.94746987951808,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4228,""original_height"":4865},{""x"":0.10999999999999899,""y"":44.515,""width"":88.08,""height"":52.93,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4228,""original_height"":4865}]","",115,"JJ135","2026-06-22T11:18:09.165059Z"
41442,"1","2026-06-22T11:18:09.165059Z",41442,"https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzix1ecd60t0/full/1200,/0/default.jpg","https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzix1ecd60t0/full/full/0/default.jpg","[{""x"":0,""y"":48.28289156626506,""width"":99.85999999999991,""height"":51.717108433734914,""rotation"":0,""rectanglelabels"":[""AI""],""original_width"":4092,""original_height"":4875},{""x"":0.004999999999999449,""y"":0.8550000000000002,""width"":99.85000000000001,""height"":47.43,""rotation"":0,""rectanglelabels"":[""AF""],""original_width"":4092,""original_height"":4875}]","",116,"JJ135","2026-06-22T11:18:09.165059Z"
