zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	x_pct	y_pct	w_pct	h_pct	url_image_full	image_filename	image_width_px	image_height_px
1524	1035	JJ204	228	110r	110r	0	AC	6	1	1080	689	0.49	0.055	86.78	57.43	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr2ffrk4lhdo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr2ffrk4lhdo/full/,1200/0/default.jpg	1245	1200
1525	1035	JJ204	228	110r	110r	1	AI	4	688	1140	511	0.285	57.3	91.55	42.56	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr2ffrk4lhdo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vr2ffrk4lhdo/full/,1200/0/default.jpg	1245	1200
1526	1036	JJ204	229	110v	110v	2	AF	104	1	1175	1199	8.135	0.085	91.85	99.91	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyb9w6jm4ca2/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vyb9w6jm4ca2/full/,1200/0/default.jpg	1279	1200
1527	1037	JJ204	230	111r	111r	1	AI	2	0	1122	1194	0.13	0.0	90.14	99.5	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu43pta29etc/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu43pta29etc/full/,1200/0/default.jpg	1245	1200
1528	1038	JJ204	231	111v	111v	2	AF	88	2	1188	682	6.925	0.15	93.03	56.8	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu84ecpwqdv1/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu84ecpwqdv1/full/,1200/0/default.jpg	1277	1200
1529	1038	JJ204	231	111v	111v	1	AI	84	683	1193	516	6.56	56.925	93.44	42.99	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu84ecpwqdv1/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu84ecpwqdv1/full/,1200/0/default.jpg	1277	1200
1530	1039	JJ204	232	112r	112r	2	AF	5	2	1077	1194	0.415	0.13	86.41	99.5	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vms86eciofcs/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vms86eciofcs/full/,1200/0/default.jpg	1246	1200
1531	1040	JJ204	233	112v	112v	1	AI	94	0	1182	1200	7.385	0.01	92.59	99.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj2mt5w8y827/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vj2mt5w8y827/full/,1200/0/default.jpg	1277	1200
1532	1041	JJ204	234	113r	113r	2	AF	3	2	1223	363	0.255	0.16	98.19	30.28	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdhk2eag9c31/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdhk2eag9c31/full/,1200/0/default.jpg	1246	1200
1533	1041	JJ204	234	113r	113r	1	AI	4	366	1146	830	0.3	30.46	92.0	69.14	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdhk2eag9c31/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdhk2eag9c31/full/,1200/0/default.jpg	1246	1200
1534	1042	JJ204	235	113v	113v	2	AF	87	3	1189	494	6.8	0.215	93.14	41.19	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk9fxr4c4wv7/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk9fxr4c4wv7/full/,1200/0/default.jpg	1277	1200
1535	1042	JJ204	235	113v	113v	1	AI	96	497	1181	703	7.5	41.4	92.46	58.58	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk9fxr4c4wv7/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk9fxr4c4wv7/full/,1200/0/default.jpg	1277	1200
1536	1043	JJ204	236	114r	114r	2	AF	3	1	1242	563	0.255	0.12	99.75	46.94	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjpcfxbo0i1h/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjpcfxbo0i1h/full/,1200/0/default.jpg	1245	1200
1537	1043	JJ204	236	114r	114r	1	AI	3	563	1167	636	0.25	46.91	93.72	53.02	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjpcfxbo0i1h/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjpcfxbo0i1h/full/,1200/0/default.jpg	1245	1200
1538	1044	JJ204	237	114v	114v	2	AF	108	1	1169	1199	8.48	0.1	91.52	99.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v23vcj5om79w/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v23vcj5om79w/full/,1200/0/default.jpg	1277	1200
1539	1045	JJ204	238	115r	115r	1	AI	1	1	1244	1197	0.075	0.065	99.93	99.79	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm6oritne073/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vm6oritne073/full/,1200/0/default.jpg	1245	1200
1540	1046	JJ204	239	115v	115v	2	AF	53	2	1224	416	4.125	0.2	95.87	34.7	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdm0oa16bj8f/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdm0oa16bj8f/full/,1200/0/default.jpg	1277	1200
1541	1046	JJ204	239	115v	115v	1	AI	98	419	1178	781	7.705	34.9	92.27	65.08	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdm0oa16bj8f/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdm0oa16bj8f/full/,1200/0/default.jpg	1277	1200
1542	1047	JJ204	240	116r	116r	2	AF	4	1	1241	585	0.3	0.085	99.7	48.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vflzk9mriiep/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vflzk9mriiep/full/,1200/0/default.jpg	1245	1200
1543	1047	JJ204	240	116r	116r	1	AI	1	584	1244	616	0.1	48.665	99.9	51.31	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vflzk9mriiep/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vflzk9mriiep/full/,1200/0/default.jpg	1245	1200
1544	1048	JJ204	241	116v	116v	3	AM	122	2	1155	1197	9.515	0.185	90.47	99.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v657ztl00pdn/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v657ztl00pdn/full/,1200/0/default.jpg	1277	1200
1545	1049	JJ204	242	contreplat inférieur	contreplat inférieur	4	NIA	0	0	1200	1200	0.0	0.0	100.0	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1xr79agop1/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vq1xr79agop1/full/1200,/0/default.jpg	1200	1200
1546	1053	JJ205	3	contreplat supérieur	contreplat supérieur	4	NIA	0	0	1200	1200	0.0	0.0	100.0	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v51byony0cb9/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v51byony0cb9/full/1200,/0/default.jpg	1200	1200
1547	1056	JJ205	6	Ir	ir	5	Table	0	0	1244	1200	0.0	0.0	100.0	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjl07k1kwa5q/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjl07k1kwa5q/full/,1200/0/default.jpg	1244	1200
1548	1057	JJ205	7	Iv	iv	5	Table	24	0	1189	1200	1.98	0.0	98.02	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5wlgkj7psdp/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v5wlgkj7psdp/full/,1200/0/default.jpg	1213	1200
1549	1058	JJ205	8	IIr	iir	5	Table	0	0	1223	1200	0.03	0.0	99.7	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw72xpb5dnpz/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw72xpb5dnpz/full/,1200/0/default.jpg	1227	1200
1550	1059	JJ205	9	IIv	iiv	5	Table	240	0	989	1200	19.5	0.0	80.48	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnwjogfzm65j/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnwjogfzm65j/full/,1200/0/default.jpg	1229	1200
1551	1060	JJ205	10	IIIr	iiir	5	Table	1	0	1111	1200	0.06	0.0	90.76	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrm3btt46j1e/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrm3btt46j1e/full/,1200/0/default.jpg	1224	1200
1552	1061	JJ205	11	IIIv	iiiv	5	Table	236	0	984	1200	19.375	0.0	80.63	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vly4x3hksg8p/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vly4x3hksg8p/full/,1200/0/default.jpg	1220	1200
1553	1062	JJ205	12	IVr	ivr	5	Table	1	0	1105	1200	0.065	0.0	90.03	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0x6gwsm2beo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0x6gwsm2beo/full/,1200/0/default.jpg	1227	1200
1554	1063	JJ205	13	IVv	ivv	5	Table	241	0	983	1194	19.68	0.02	80.32	99.5	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfqh9uosv3eu/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfqh9uosv3eu/full/,1200/0/default.jpg	1224	1200
1555	1064	JJ205	14	Vr	vr	5	Table	3	0	1171	1199	0.25	0.0	94.78	99.88	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8bypwq64g62/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8bypwq64g62/full/,1200/0/default.jpg	1235	1200
1556	1066	JJ205	16	1r	1r	0	AC	37	1	1196	935	2.98	0.085	97.02	77.95	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7g8w94znz7z/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7g8w94znz7z/full/,1200/0/default.jpg	1233	1200
1557	1066	JJ205	16	1r	1r	1	AI	39	935	1194	262	3.135	77.94	96.87	21.82	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7g8w94znz7z/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7g8w94znz7z/full/,1200/0/default.jpg	1233	1200
1558	1067	JJ205	17	1v	1v	2	AF	18	2	1211	666	1.455	0.125	98.53	55.51	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxvo304a2qw/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxvo304a2qw/full/,1200/0/default.jpg	1229	1200
1559	1067	JJ205	17	1v	1v	0	AC	2	668	1227	338	0.14	55.675	99.86	28.17	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxvo304a2qw/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxvo304a2qw/full/,1200/0/default.jpg	1229	1200
1560	1067	JJ205	17	1v	1v	1	AI	5	1006	1224	194	0.42	83.795	99.58	16.13	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxvo304a2qw/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxvo304a2qw/full/,1200/0/default.jpg	1229	1200
1561	1068	JJ205	18	2r	2r	2	AF	0	0	1232	624	0.04	0.01	99.6	52.02	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1662xts48zl/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1662xts48zl/full/,1200/0/default.jpg	1237	1200
1562	1068	JJ205	18	2r	2r	1	AI	1	622	1234	577	0.12	51.815	99.78	48.09	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1662xts48zl/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1662xts48zl/full/,1200/0/default.jpg	1237	1200
1563	1069	JJ205	19	2v	2v	2	AF	30	2	1188	929	2.46	0.14	97.52	77.44	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhwumwhl4gi1/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhwumwhl4gi1/full/,1200/0/default.jpg	1218	1200
1564	1069	JJ205	19	2v	2v	1	AI	30	929	1188	269	2.46	77.43	97.54	22.4	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhwumwhl4gi1/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhwumwhl4gi1/full/,1200/0/default.jpg	1218	1200
1565	1070	JJ205	20	3r	3r	2	AF	3	3	1178	383	0.235	0.27	95.61	31.94	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc65cbfe2cg8/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc65cbfe2cg8/full/,1200/0/default.jpg	1232	1200
1566	1070	JJ205	20	3r	3r	0	AC	2	385	1213	582	0.2	32.095	98.46	48.49	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc65cbfe2cg8/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc65cbfe2cg8/full/,1200/0/default.jpg	1232	1200
1567	1070	JJ205	20	3r	3r	1	AI	2	966	1227	228	0.165	80.46	99.61	18.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc65cbfe2cg8/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc65cbfe2cg8/full/,1200/0/default.jpg	1232	1200
1568	1071	JJ205	21	3v	3v	2	AF	20	2	1209	646	1.605	0.18	98.33	53.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vij5cb9kbu17/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vij5cb9kbu17/full/,1200/0/default.jpg	1230	1200
1569	1071	JJ205	21	3v	3v	1	AI	61	645	1169	555	4.945	53.74	95.03	46.26	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vij5cb9kbu17/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vij5cb9kbu17/full/,1200/0/default.jpg	1230	1200
1570	1072	JJ205	22	4r	4r	2	AF	1	0	1197	546	0.12	0.04	99.78	44.92	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo4798nsa0y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo4798nsa0y/full/1200,/0/default.jpg	1200	1215
1571	1072	JJ205	22	4r	4r	0	AC	0	545	1200	668	0.0	44.82	99.96	55.02	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo4798nsa0y/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpo4798nsa0y/full/1200,/0/default.jpg	1200	1215
1572	1073	JJ205	23	4v	4v	0	AC	30	1	1204	893	2.435	0.065	97.55	74.43	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfcavrc77kqq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfcavrc77kqq/full/,1200/0/default.jpg	1234	1200
1573	1073	JJ205	23	4v	4v	1	AI	127	896	1107	301	10.255	74.675	89.69	25.07	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfcavrc77kqq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfcavrc77kqq/full/,1200/0/default.jpg	1234	1200
1574	1074	JJ205	24	5r	5r	2	AF	1	2	1230	755	0.065	0.17	99.75	62.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp32zneupmjd/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp32zneupmjd/full/,1200/0/default.jpg	1233	1200
1575	1074	JJ205	24	5r	5r	1	AI	3	755	1139	444	0.205	62.9	92.39	37.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp32zneupmjd/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vp32zneupmjd/full/,1200/0/default.jpg	1233	1200
1576	1075	JJ205	25	5v	5v	3	AM	21	0	1207	1198	1.735	-0.005	98.25	99.83	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqrnyef8feor/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vqrnyef8feor/full/,1200/0/default.jpg	1229	1200
1577	1076	JJ205	26	6r	6r	2	AF	2	1	1251	216	0.15	0.045	99.84	18.03	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voji0rqlhhal/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voji0rqlhhal/full/,1200/0/default.jpg	1253	1200
1578	1076	JJ205	26	6r	6r	1	AI	2	214	1176	982	0.14	17.86	93.84	81.84	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voji0rqlhhal/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/voji0rqlhhal/full/,1200/0/default.jpg	1253	1200
1579	1077	JJ205	27	6v	6v	2	AF	14	1	1210	765	1.135	0.05	98.61	63.74	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vka9y5ykpcag/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vka9y5ykpcag/full/,1200/0/default.jpg	1227	1200
1580	1077	JJ205	27	6v	6v	1	AI	28	766	1198	433	2.27	63.795	97.66	36.07	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vka9y5ykpcag/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vka9y5ykpcag/full/,1200/0/default.jpg	1227	1200
1581	1078	JJ205	28	7r	7r	2	AF	2	0	1165	573	0.145	-0.005	92.31	47.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz9vfhat51ho/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz9vfhat51ho/full/,1200/0/default.jpg	1262	1200
1582	1078	JJ205	28	7r	7r	1	AI	3	571	1163	626	0.21	47.57	92.18	52.18	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz9vfhat51ho/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz9vfhat51ho/full/,1200/0/default.jpg	1262	1200
1583	1079	JJ205	29	7v	7v	2	AF	49	3	1181	455	4.02	0.26	95.98	37.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkigb3ytejdp/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkigb3ytejdp/full/,1200/0/default.jpg	1230	1200
1584	1079	JJ205	29	7v	7v	1	AI	80	456	1149	741	6.485	37.975	93.45	61.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkigb3ytejdp/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkigb3ytejdp/full/,1200/0/default.jpg	1230	1200
1585	1080	JJ205	30	8r	8r	2	AF	2	0	1127	753	0.2	0.005	90.66	62.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsburwj3603f/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsburwj3603f/full/,1200/0/default.jpg	1243	1200
1586	1080	JJ205	30	8r	8r	1	AI	1	755	1146	444	0.07	62.95	92.2	36.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsburwj3603f/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vsburwj3603f/full/,1200/0/default.jpg	1243	1200
1587	1081	JJ205	31	8v	8v	2	AF	110	0	1122	1199	8.9	0.0	91.1	99.94	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvjx5c27ursd/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvjx5c27ursd/full/,1200/0/default.jpg	1232	1200
1588	1082	JJ205	32	9r	9r	0	AC	1	0	1079	1200	0.05	0.0	86.96	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v74g6xvpakhm/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v74g6xvpakhm/full/,1200/0/default.jpg	1241	1200
1589	1083	JJ205	33	9v	9v	0	AC	39	0	1192	1189	3.18	0.005	96.78	99.11	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve8iycoyg4u0/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve8iycoyg4u0/full/,1200/0/default.jpg	1232	1200
1590	1084	JJ205	34	10r	10r	0	AC	1	0	1070	1199	0.08	0.0	84.36	99.94	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v10c487w0k44/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v10c487w0k44/full/,1200/0/default.jpg	1268	1200
1591	1085	JJ205	35	10v	10v	1	AI	39	2	1182	1197	3.19	0.185	96.76	99.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1a1wzchhywq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1a1wzchhywq/full/,1200/0/default.jpg	1222	1200
1592	1086	JJ205	36	11r	11r	2	AF	0	0	1238	292	0.01	-0.005	98.22	24.35	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgu35tjaojco/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgu35tjaojco/full/,1200/0/default.jpg	1260	1200
1593	1086	JJ205	36	11r	11r	1	AI	1	288	1104	909	0.11	23.97	87.6	75.74	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgu35tjaojco/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgu35tjaojco/full/,1200/0/default.jpg	1260	1200
1594	1087	JJ205	37	11v	11v	2	AF	12	3	1206	865	1.015	0.215	98.97	72.11	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwgw4dxoh1qr/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwgw4dxoh1qr/full/,1200/0/default.jpg	1219	1200
1595	1087	JJ205	37	11v	11v	1	AI	79	865	1140	331	6.47	72.105	93.5	27.57	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwgw4dxoh1qr/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vwgw4dxoh1qr/full/,1200/0/default.jpg	1219	1200
1596	1088	JJ205	38	12r	12r	2	AF	0	1	1125	788	0.03	0.06	88.68	65.68	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3mqf48d0yuv/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3mqf48d0yuv/full/,1200/0/default.jpg	1269	1200
1597	1088	JJ205	38	12r	12r	1	AI	5	799	1155	398	0.37	66.61	91.0	33.14	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3mqf48d0yuv/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3mqf48d0yuv/full/,1200/0/default.jpg	1269	1200
1598	1089	JJ205	39	12v	12v	2	AF	76	1	1158	765	6.16	0.09	93.78	63.76	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1zpl9d4l112/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1zpl9d4l112/full/,1200/0/default.jpg	1235	1200
1599	1089	JJ205	39	12v	12v	1	AI	24	768	1211	417	1.96	63.96	98.04	34.74	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1zpl9d4l112/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1zpl9d4l112/full/,1200/0/default.jpg	1235	1200
1600	1090	JJ205	40	13r	13r	2	AF	1	0	1271	319	0.055	0.0	99.95	26.56	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx5fuuwwkoz7/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx5fuuwwkoz7/full/,1200/0/default.jpg	1272	1200
1601	1090	JJ205	40	13r	13r	0	AC	2	316	1154	884	0.195	26.345	90.75	73.65	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx5fuuwwkoz7/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx5fuuwwkoz7/full/,1200/0/default.jpg	1272	1200
1602	1091	JJ205	41	13v	13v	0	AC	244	0	994	1194	19.725	0.035	80.21	99.47	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefbntbln7mm/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vefbntbln7mm/full/,1200/0/default.jpg	1239	1200
1603	1092	JJ205	42	14r	14r	0	AC	1	0	1204	743	0.04	0.0	92.62	61.94	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7w9chaek8j/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7w9chaek8j/full/,1200/0/default.jpg	1300	1200
1604	1092	JJ205	42	14r	14r	1	AI	3	744	1169	453	0.22	61.98	89.96	37.74	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7w9chaek8j/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vw7w9chaek8j/full/,1200/0/default.jpg	1300	1200
1605	1093	JJ205	43	14v	14v	2	AF	49	2	1196	884	3.915	0.14	96.03	73.68	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz3dwzykz5zf/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz3dwzykz5zf/full/,1200/0/default.jpg	1245	1200
1606	1093	JJ205	43	14v	14v	1	AI	240	878	1004	321	19.31	73.15	80.68	26.72	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz3dwzykz5zf/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vz3dwzykz5zf/full/,1200/0/default.jpg	1245	1200
1607	1094	JJ205	44	15r	15r	0	AC	2	11	1015	1188	0.13	0.944999999999998	77.69085774084684	98.96999999999991	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhm8t8v0uiw2/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vhm8t8v0uiw2/full/,1200/0/default.jpg	1306	1200
1608	1095	JJ205	45	15v	15v	0	AC	244	1	987	1199	19.79	0.1	80.18	99.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve6ewgtgpcgt/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/ve6ewgtgpcgt/full/,1200/0/default.jpg	1231	1200
