zone_id	image_id	volume	folio_sort_key	folio_label	folio_norm	class_id	class_name	abs_x	abs_y	abs_w	abs_h	x_pct	y_pct	w_pct	h_pct	url_image_full	image_filename	image_width_px	image_height_px
941	592	JJ182	82	37r	37r	1	AI	3	605	1145	587	0.235	50.39	91.75	48.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v46vwpkpd82b/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v46vwpkpd82b/full/,1200/0/default.jpg	1248	1200
942	593	JJ182	83	37v	37v	2	AF	53	1	1185	522	4.3	0.07	95.7	43.46	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2k6imcj1xtt/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2k6imcj1xtt/full/,1200/0/default.jpg	1238	1200
943	593	JJ182	83	37v	37v	1	AI	110	521	1126	669	8.915	43.44	90.93	55.74	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2k6imcj1xtt/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2k6imcj1xtt/full/,1200/0/default.jpg	1238	1200
944	594	JJ182	84	38r	38r	2	AF	4	1	1116	488	0.36	0.08	89.86	40.7	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vglvpjof0kj6/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vglvpjof0kj6/full/,1200/0/default.jpg	1242	1200
945	594	JJ182	84	38r	38r	1	AI	3	490	1129	700	0.22	40.855	90.9	58.33	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vglvpjof0kj6/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vglvpjof0kj6/full/,1200/0/default.jpg	1242	1200
946	595	JJ182	85	38v	38v	3	AM	107	0	1132	1192	8.62	0.005	91.38	99.37	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfv05988lbs/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgfv05988lbs/full/,1200/0/default.jpg	1239	1200
947	596	JJ182	86	39r	39r	2	AF	3	0	1122	523	0.205	0.03	90.27	43.56	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrtf3dg16ahs/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrtf3dg16ahs/full/,1200/0/default.jpg	1243	1200
948	596	JJ182	86	39r	39r	1	AI	2	522	1131	674	0.165	43.53	90.97	56.14	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrtf3dg16ahs/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrtf3dg16ahs/full/,1200/0/default.jpg	1243	1200
949	597	JJ182	87	39v	39v	2	AF	123	0	1115	476	9.925	-0.005	90.03	39.67	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v57btmbe5iul/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v57btmbe5iul/full/,1200/0/default.jpg	1239	1200
950	597	JJ182	87	39v	39v	0	AC	136	475	1102	719	10.995	39.61	88.95	59.94	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v57btmbe5iul/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v57btmbe5iul/full/,1200/0/default.jpg	1239	1200
951	598	JJ182	88	40r	40r	1	AI	3	0	1117	1199	0.225	-0.005	90.95	99.95	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vevrn3z8fsz8/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vevrn3z8fsz8/full/,1200/0/default.jpg	1228	1200
952	599	JJ182	89	40v	40v	3	AM	110	0	1126	1194	8.925	0.005	91.07	99.49	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v73lo4syml3u/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v73lo4syml3u/full/,1200/0/default.jpg	1236	1200
953	600	JJ182	90	41r	41r	2	AF	5	0	1100	721	0.41	0.01	88.48	60.1	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxg9cmr6851/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxg9cmr6851/full/,1200/0/default.jpg	1243	1200
954	600	JJ182	90	41r	41r	1	AI	3	722	1126	475	0.245	60.135	90.57	39.55	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxg9cmr6851/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxxg9cmr6851/full/,1200/0/default.jpg	1243	1200
955	601	JJ182	91	41v	41v	2	AF	113	3	1136	1193	9.025	0.265	90.97	99.45	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzt5z1ks1tz4/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzt5z1ks1tz4/full/,1200/0/default.jpg	1249	1200
956	602	JJ182	92	42r	42r	0	AC	3	0	1095	774	0.245	0.04	88.71	64.46	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfo97mwtqqqo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfo97mwtqqqo/full/,1200/0/default.jpg	1234	1200
957	602	JJ182	92	42r	42r	1	AI	2	773	1095	416	0.19	64.43	88.72	34.68	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfo97mwtqqqo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vfo97mwtqqqo/full/,1200/0/default.jpg	1234	1200
958	603	JJ182	93	42v	42v	2	AF	124	1	1126	238	9.94	0.105	90.0	19.81	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7z0tr62w82q/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7z0tr62w82q/full/,1200/0/default.jpg	1251	1200
959	603	JJ182	93	42v	42v	1	AI	138	238	1113	955	11.035	19.81	88.95	79.62	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7z0tr62w82q/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7z0tr62w82q/full/,1200/0/default.jpg	1251	1200
960	604	JJ182	94	43r	43r	2	AF	4	0	1089	771	0.285	0.005	88.07	64.29	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd2ryutrux6i/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd2ryutrux6i/full/,1200/0/default.jpg	1237	1200
961	604	JJ182	94	43r	43r	1	AI	3	771	1103	421	0.245	64.235	89.13	35.05	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd2ryutrux6i/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd2ryutrux6i/full/,1200/0/default.jpg	1237	1200
962	605	JJ182	95	43v	43v	2	AF	118	0	1108	1008	9.630000000000074	5.2220513175695126e-14	90.3400000000006	84.01074129526384	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7e537vuyj1y/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7e537vuyj1y/full/,1200/0/default.jpg	1226	1200
963	606	JJ182	96	44r	44r	0	AC	2	1	1088	712	0.18	0.085	88.76	59.37	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkvpqxmyzcc1/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkvpqxmyzcc1/full/,1200/0/default.jpg	1226	1200
964	606	JJ182	96	44r	44r	1	AI	2	714	1099	470	0.155	59.525	89.61	39.13	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkvpqxmyzcc1/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkvpqxmyzcc1/full/,1200/0/default.jpg	1226	1200
965	607	JJ182	97	44v	44v	2	AF	95	0	1149	273	7.65	0.005	92.3	22.77	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3avx2pu882n/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3avx2pu882n/full/,1200/0/default.jpg	1245	1200
966	607	JJ182	97	44v	44v	0	AC	115	273	1130	922	9.235	22.77	90.75	76.82	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3avx2pu882n/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v3avx2pu882n/full/,1200/0/default.jpg	1245	1200
967	608	JJ182	98	45r	45r	0	AC	4	0	1113	1199	0.325	-0.005	90.13	99.91	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd6v90ts1rdw/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vd6v90ts1rdw/full/,1200/0/default.jpg	1235	1200
968	609	JJ182	99	45v	45v	1	AI	107	0	1139	1195	8.56	0.035	91.44	99.57	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg3u22uffviq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vg3u22uffviq/full/,1200/0/default.jpg	1246	1200
969	610	JJ182	100	46r	46r	2	AF	3	0	1107	689	0.275	0.005	89.55	57.39	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrfsha0qdo3j/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrfsha0qdo3j/full/,1200/0/default.jpg	1236	1200
970	610	JJ182	100	46r	46r	1	AI	3	690	1120	505	0.26	57.51	90.6	42.12	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrfsha0qdo3j/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vrfsha0qdo3j/full/,1200/0/default.jpg	1236	1200
971	611	JJ182	101	46v	46v	2	AF	103	1	1141	551	8.27	0.07	91.56	45.9	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjckc5m4ijlm/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjckc5m4ijlm/full/,1200/0/default.jpg	1246	1200
972	611	JJ182	101	46v	46v	1	AI	129	551	1117	646	10.365	45.915	89.61	53.81	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjckc5m4ijlm/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vjckc5m4ijlm/full/,1200/0/default.jpg	1246	1200
973	612	JJ182	102	47r	47r	2	AF	2	2	1079	511	0.175	0.145	87.67	42.55	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdop7343muv1/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdop7343muv1/full/,1200/0/default.jpg	1231	1200
974	612	JJ182	102	47r	47r	1	AI	3	512	1098	680	0.28	42.665	89.22	56.69	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdop7343muv1/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vdop7343muv1/full/,1200/0/default.jpg	1231	1200
975	613	JJ182	103	47v	47v	2	AF	115	0	1138	1198	9.16	0.02	90.84	99.8	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vncco2qc6avi/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vncco2qc6avi/full/,1200/0/default.jpg	1253	1200
976	614	JJ182	104	48r	48r	1	AI	3	0	1108	1195	0.24	0.005	90.0	99.61	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu8ohc60xtdl/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vu8ohc60xtdl/full/,1200/0/default.jpg	1231	1200
977	615	JJ182	105	48v	48v	2	AF	94	2	1151	351	7.52	0.14	92.44	29.22	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilonoaijc5w/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilonoaijc5w/full/,1200/0/default.jpg	1245	1200
978	615	JJ182	105	48v	48v	1	AI	125	353	1120	844	10.06	29.42	89.94	70.3	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilonoaijc5w/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vilonoaijc5w/full/,1200/0/default.jpg	1245	1200
979	616	JJ182	106	49r	49r	2	AF	4	1	1100	497	0.325	0.065	89.69	41.43	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vptyg55q0nl8/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vptyg55q0nl8/full/,1200/0/default.jpg	1226	1200
980	616	JJ182	106	49r	49r	1	AI	3	497	1098	700	0.265	41.43	89.55	58.3	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vptyg55q0nl8/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vptyg55q0nl8/full/,1200/0/default.jpg	1226	1200
981	617	JJ182	107	49v	49v	2	AF	106	1	1133	1193	8.575	0.11	91.43	99.44	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc2li2icf4u0/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vc2li2icf4u0/full/,1200/0/default.jpg	1239	1200
982	618	JJ182	108	50r	50r	0	AC	1	2	1088	834	0.09	0.16	88.26	69.52	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vthp3z8g556y/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vthp3z8g556y/full/,1200/0/default.jpg	1233	1200
983	618	JJ182	108	50r	50r	1	AI	1	831	1097	364	0.105	69.225	88.93	30.35	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vthp3z8g556y/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vthp3z8g556y/full/,1200/0/default.jpg	1233	1200
984	619	JJ182	109	50v	50v	2	AF	100	4	1152	1195	7.96	0.345	92.02	99.55	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4m39c4xxc9z/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v4m39c4xxc9z/full/,1200/0/default.jpg	1252	1200
985	620	JJ182	110	51r	51r	1	AI	3	0	1106	1200	0.265	0.0	89.81	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxs1g4hlzieg/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxs1g4hlzieg/full/,1200/0/default.jpg	1231	1200
986	621	JJ182	111	51v	51v	2	AF	115	1	1137	549	9.165	0.1	90.79	45.78	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8ighylm4kqq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8ighylm4kqq/full/,1200/0/default.jpg	1252	1200
987	621	JJ182	111	51v	51v	1	AI	127	550	1124	646	10.165	45.86	89.79	53.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8ighylm4kqq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8ighylm4kqq/full/,1200/0/default.jpg	1252	1200
988	622	JJ182	112	52r	52r	2	AF	7	0	1086	364	0.61	0.04	88.54	30.34	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnz2rw04502y/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnz2rw04502y/full/,1200/0/default.jpg	1226	1200
989	622	JJ182	112	52r	52r	1	AI	5	363	1100	836	0.395	30.28	89.71	69.64	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnz2rw04502y/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vnz2rw04502y/full/,1200/0/default.jpg	1226	1200
990	623	JJ182	113	52v	52v	2	AF	120	4	1133	1194	9.565	0.33	90.43	99.48	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2i2j412iia0/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v2i2j412iia0/full/,1200/0/default.jpg	1253	1200
991	624	JJ182	114	53r	53r	0	AC	4	0	1106	1200	0.36	0.0	90.52	100.0	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzrzle354us3/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vzrzle354us3/full/,1200/0/default.jpg	1222	1200
992	625	JJ182	115	53v	53v	0	AC	130	1	1121	603	10.42	0.05	89.56	50.24	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxk0xo6xq4z9/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxk0xo6xq4z9/full/,1200/0/default.jpg	1252	1200
993	625	JJ182	115	53v	53v	0	AC	115	603	1135	593	9.22	50.24	90.66	49.38	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxk0xo6xq4z9/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxk0xo6xq4z9/full/,1200/0/default.jpg	1252	1200
994	626	JJ182	116	54r	54r	0	AC	1	1	1098	834	0.07	0.075	89.8	69.47	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7je8mwrxwqo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7je8mwrxwqo/full/,1200/0/default.jpg	1223	1200
995	626	JJ182	116	54r	54r	1	AI	4	836	1097	347	0.32	69.665	89.68	28.95	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7je8mwrxwqo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v7je8mwrxwqo/full/,1200/0/default.jpg	1223	1200
996	627	JJ182	117	54v	54v	2	AF	121	0	1136	658	9.635	0.02	90.37	54.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvb3zh7tabqu/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvb3zh7tabqu/full/,1200/0/default.jpg	1257	1200
997	627	JJ182	117	54v	54v	1	AI	135	659	1121	535	10.755	54.895	89.21	44.55	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvb3zh7tabqu/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vvb3zh7tabqu/full/,1200/0/default.jpg	1257	1200
998	628	JJ182	118	55r	55r	2	AF	2	0	1082	864	0.19	0.0	89.1	71.96	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbojim9nlju5/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbojim9nlju5/full/,1200/0/default.jpg	1214	1200
999	628	JJ182	118	55r	55r	1	AI	0	861	1086	336	0.025	71.77	89.45	27.98	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbojim9nlju5/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vbojim9nlju5/full/,1200/0/default.jpg	1214	1200
1000	629	JJ182	119	55v	55v	2	AF	129	1	1122	1191	10.325	0.065	89.65	99.27	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx2rutorkdnw/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vx2rutorkdnw/full/,1200/0/default.jpg	1252	1200
1001	630	JJ182	120	56r	56r	1	AI	4	0	1098	1194	0.35	0.005	89.8	99.47	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgmdognz7hbv/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vgmdognz7hbv/full/,1200/0/default.jpg	1223	1200
1002	631	JJ182	121	56v	56v	2	AF	58	1	1186	252	4.625	0.065	95.03	20.97	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0thag3ua9sd/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0thag3ua9sd/full/,1200/0/default.jpg	1248	1200
1003	631	JJ182	121	56v	56v	0	AC	123	254	1125	604	9.865	21.205	90.13	50.35	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0thag3ua9sd/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0thag3ua9sd/full/,1200/0/default.jpg	1248	1200
1004	631	JJ182	121	56v	56v	1	AI	104	859	1143	331	8.365	71.61	91.61	27.6	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0thag3ua9sd/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v0thag3ua9sd/full/,1200/0/default.jpg	1248	1200
1005	632	JJ182	122	57r	57r	2	AF	4	2	1117	639	0.355	0.13	90.61	53.28	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1m7per31oko/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1m7per31oko/full/,1200/0/default.jpg	1233	1200
1006	632	JJ182	122	57r	57r	1	AI	3	642	1125	543	0.265	53.535	91.27	45.27	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1m7per31oko/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1m7per31oko/full/,1200/0/default.jpg	1233	1200
1007	633	JJ182	123	57v	57v	2	AF	42	1	1196	459	3.42	0.065	96.56	38.25	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v184o7c6j77c/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v184o7c6j77c/full/,1200/0/default.jpg	1239	1200
1008	633	JJ182	123	57v	57v	1	AI	119	460	1120	732	9.595	38.315	90.37	60.97	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v184o7c6j77c/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v184o7c6j77c/full/,1200/0/default.jpg	1239	1200
1009	634	JJ182	124	58r	58r	2	AF	4	0	1193	231	0.35	0.0	99.44	18.18	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpittd425i3s/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpittd425i3s/full/1200,/0/default.jpg	1200	1271
1010	634	JJ182	124	58r	58r	1	AI	6	231	1192	1023	0.515	18.17	99.37	80.52	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpittd425i3s/full/1200,/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpittd425i3s/full/1200,/0/default.jpg	1200	1271
1011	635	JJ182	125	58v	58v	2	AF	121	0	1139	830	9.605	0.005	90.37	69.15	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpt6hx85hw6q/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpt6hx85hw6q/full/,1200/0/default.jpg	1260	1200
1012	635	JJ182	125	58v	58v	1	AI	105	830	1151	365	8.35	69.135	91.32	30.45	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpt6hx85hw6q/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vpt6hx85hw6q/full/,1200/0/default.jpg	1260	1200
1013	636	JJ182	126	59r	59r	2	AF	7	0	1112	586	0.595	0.0	90.61	48.86	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1vyd2hl9ubr/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1vyd2hl9ubr/full/,1200/0/default.jpg	1227	1200
1014	636	JJ182	126	59r	59r	0	AC	9	584	1102	608	0.71	48.675	89.84	50.67	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1vyd2hl9ubr/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v1vyd2hl9ubr/full/,1200/0/default.jpg	1227	1200
1015	637	JJ182	127	59v	59v	0	AC	131	0	1122	559	10.465	0.0	89.49	46.62	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn44s7aab3z5/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn44s7aab3z5/full/,1200/0/default.jpg	1254	1200
1016	637	JJ182	127	59v	59v	0	AC	149	557	1104	621	11.905	46.42	88.01	51.76	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn44s7aab3z5/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vn44s7aab3z5/full/,1200/0/default.jpg	1254	1200
1017	638	JJ182	128	60r	60r	0	AC	6	3	1086	470	0.48	0.22	89.36	39.16	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9h2hmketafo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9h2hmketafo/full/,1200/0/default.jpg	1215	1200
1018	638	JJ182	128	60r	60r	1	AI	5	471	1093	725	0.425	39.25	89.97	60.42	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9h2hmketafo/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v9h2hmketafo/full/,1200/0/default.jpg	1215	1200
1019	639	JJ182	129	60v	60v	3	AM	136	0	1123	1193	10.82	0.025	89.18	99.41	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8sqpd0jos7t/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/v8sqpd0jos7t/full/,1200/0/default.jpg	1259	1200
1020	640	JJ182	130	61r	61r	2	AF	5	1	1114	309	0.395	0.085	91.05	25.71	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz079ca9hkq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz079ca9hkq/full/,1200/0/default.jpg	1223	1200
1021	640	JJ182	130	61r	61r	0	AC	1	310	1117	409	0.05	25.835	91.34	34.09	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz079ca9hkq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz079ca9hkq/full/,1200/0/default.jpg	1223	1200
1022	640	JJ182	130	61r	61r	1	AI	4	720	1115	478	0.36	59.97	91.16	39.8	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz079ca9hkq/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vxz079ca9hkq/full/,1200/0/default.jpg	1223	1200
1023	641	JJ182	131	61v	61v	2	AF	128	1	1124	421	10.21	0.07	89.74	35.1	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2c4g5evunn/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2c4g5evunn/full/,1200/0/default.jpg	1252	1200
1024	641	JJ182	131	61v	61v	0	AC	135	422	1117	771	10.76	35.19	89.24	64.28	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2c4g5evunn/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vk2c4g5evunn/full/,1200/0/default.jpg	1252	1200
1025	642	JJ182	132	62r	62r	0	AC	5	0	1124	1198	0.425	0.005	90.69	99.81	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlc1lwqd4ja3/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vlc1lwqd4ja3/full/,1200/0/default.jpg	1239	1200
1026	643	JJ182	133	62v	62v	0	AC	140	0	1119	1192	11.13	0.01	88.86	99.32	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkidxtmedczf/full/,1200/0/default.jpg	https://iiif.irht.cnrs.fr/iiif/ark:/63955/vkidxtmedczf/full/,1200/0/default.jpg	1259	1200
